报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
商誉(万元),49972,49972,47486,47486,184,184,181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,181,181,181,181,181,
长期待摊费用(万元),785,732,331,170,211,260,250,278,263,271,245,239,364,195,231,271,311,351,342,269,287,310,363,417,523,590,233,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),7188,6583,6646,6780,5846,5790,5257,5607,5693,5679,4069,4037,3876,3843,857,789,762,770,880,915,854,833,438,605,372,324,223,
其他非流动资产(万元),7036,14176,13566,8635,15529,14027,22861,27707,20552,19090,15507,7840,36425,35018,14941,9241,8055,10603,30715,15715,15548,15383,--,--,--,--,--,
非流动资产合计(万元),398341,406868,413601,404911,268552,192669,179850,180408,167875,152333,131171,111127,134434,157465,117246,104778,98692,101490,124864,83256,77515,75338,58053,57206,57393,41011,27854,
资产总计(万元),598558,632124,654750,664545,503156,522142,489273,499487,485452,480225,446253,462121,441373,449658,426516,440224,433178,457932,410735,448627,444662,456586,400021,433374,201455,175468,116797,
短期借款(万元),55965,60465,128250,118150,25000,25000,25000,22000,22000,--,13000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),26133,22613,28193,32365,12103,15634,12786,13382,10930,4305,4305,--,--,--,--,--,--,--,--,165,165,--,--,--,--,--,4681,
应付账款(万元),29967,40913,33597,35689,21674,30695,17697,16249,16796,25423,11931,23263,18348,29626,17431,21443,14741,18392,11414,20899,20026,23528,12822,21772,18102,17982,10656,
预收账款(万元),31430,40112,38816,50806,36317,40209,29683,51755,33851,49353,35305,52499,35752,28948,26701,41533,34078,55609,32733,67543,53021,57977,31974,49721,47074,52416,37469,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5129,7102,4858,5256,2879,6105,4148,4600,3805,6485,3992,4948,4717,10995,3679,5753,3554,6408,3826,4266,3274,6094,2078,4429,5691,2795,828,
应交税费(万元),2044,4033,2181,2789,1105,2764,1730,2141,1728,4952,2041,3488,-583,5699,2304,3411,897,4322,1405,3159,668,2558,1582,3200,2439,5085,3755,
应付利息(万元),76,73,57,52,30,30,30,26,26,--,19,15,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,9155,--,--,--,--,--,--,571,571,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),74940,65413,22563,15522,14964,15135,14774,15884,16324,14030,13014,12621,8786,14383,9778,12777,14310,14384,6527,8202,6300,10173,8313,8005,5315,5804,18064,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,296,296,296,296,248,248,248,248,--,34,--,435,--,--,--,--,--,--,--,--,--,--,--,--,300,
其他流动负债(万元),1309,1309,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),226993,242034,258811,270083,114368,135868,106097,126286,105710,104796,84179,107439,77036,90086,59894,84918,67579,99113,55906,104234,83453,100331,56769,87127,78621,84083,75755,
长期借款(万元),--,--,3978,4016,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,1360,--,--,--,274,274,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1478,1358,3255,2911,1681,1787,1711,1610,1665,1783,1813,1796,1782,1695,1773,2187,2028,1443,1947,1897,1703,1650,1587,1606,1153,814,431,
长期递延收益(万元),6290,6381,6175,6289,5839,5938,5263,5296,5029,5057,4784,4778,5628,5527,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),3445,3538,219,168,265,238,210,40,43,47,24,27,23,36,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4790,4873,4955,5036,4712,4886,4913,4930,3890,3907,3441,3320,2174,
非流动负债合计(万元),11213,11277,13627,13384,7785,7963,7184,6946,6737,6887,6621,6600,8793,7258,6564,7059,7257,6753,6659,6784,6615,6580,5478,5514,4594,4134,2605,
负债合计(万元),238206,253310,272438,283466,122153,143831,113281,133232,112447,111683,90799,114039,85829,97344,66457,91977,74836,105866,62566,111018,90068,106911,62247,92641,83215,88216,78360,
实收资本(或股本)(万元),80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,30000,30000,5000,
资本公积(万元),180837,191935,191935,191935,191935,191935,191866,191866,191866,191866,191866,191866,231866,231866,231866,231866,231866,231866,231866,231866,231866,231866,231866,231866,39108,39108,5000,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),18907,18907,18756,18756,18756,18756,16790,16790,16790,16790,14203,14203,14203,14203,11412,11412,11427,11412,8437,8437,8437,8437,4209,4209,4209,1538,2779,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),75334,77032,79873,79316,88028,86346,86141,77448,84385,79931,69419,62050,69481,66252,76777,64965,75045,68784,67862,57301,74290,69366,61696,64656,44922,16610,25568,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,5,4,4,6,1,7,3,1,0,-4,-12,
归属于母公司股东权益合计(万元),356000,369194,371573,370766,379956,378136,375761,366125,373053,368588,355484,348105,355544,352315,360059,348247,358342,352067,348169,337609,354594,349675,337775,340733,118239,87252,38335,
少数股东权益(万元),4352,9620,10739,10313,1047,175,231,130,-48,-45,-31,-23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,103,
所有者权益(或股东权益)合计(万元),360353,378814,382312,381079,381003,378311,375991,366255,373005,368543,355453,348082,355544,352315,360059,348247,358342,352067,348169,337609,354594,349675,337775,340733,118239,87252,38438,
负债和所有者权益(或股东权益)总计(万元),598558,632124,654750,664545,503156,522142,489273,499487,485452,480225,446253,462121,441373,449658,426516,440224,433178,457932,410735,448627,444662,456586,400021,433374,201455,175468,116797,		
  
