报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9002,9034,9064,9145,9211,7304,7450,7462,7130,6707,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),559,536,546,531,355,339,323,330,260,235,
其他非流动资产(万元),7087,8110,4606,2989,1656,1458,1654,--,--,--,
非流动资产合计(万元),55979,45722,38621,37094,34612,32451,31963,28433,25916,22755,
资产总计(万元),158616,142782,142989,138381,99734,89642,85469,80582,84377,71681,
短期借款(万元),46900,39400,26900,22400,21500,15650,13064,16491,14507,11440,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),35,32,23,11,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),8678,7339,15510,19930,6805,7990,11500,4860,13390,8993,
应付账款(万元),23602,21401,25748,23814,24124,18883,19630,17675,17209,17129,
预收账款(万元),672,558,704,884,1353,1366,202,175,256,377,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2725,2227,1371,3360,848,2032,952,907,734,544,
应交税费(万元),372,626,1055,860,221,256,156,426,309,44,
应付利息(万元),70,57,31,40,31,30,29,75,40,40,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1411,1237,1480,1430,1292,1006,945,957,987,801,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1032,1083,3031,3364,1980,20,--,4000,--,--,
其他流动负债(万元),--,--,--,34,--,--,--,--,--,--,
流动负债合计(万元),85496,73961,75852,76127,58153,47234,46478,45566,47432,39369,
长期借款(万元),8330,5792,3300,2300,--,1970,--,--,4000,4000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),2914,2908,2877,2892,2025,2670,3874,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2480,2571,2567,2753,2872,2840,2817,3091,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,3085,3359,
非流动负债合计(万元),13723,11271,8744,7945,4897,7480,6690,3091,7085,7359,
负债合计(万元),99219,85231,84596,84072,63050,54713,53169,48657,54517,46728,
实收资本(或股本)(万元),12935,12935,12935,12935,9700,9700,9700,9700,9700,9700,
资本公积(万元),18870,18870,18870,18870,8779,8779,8779,8779,8779,8779,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2516,2516,2516,2516,1929,1929,1618,1192,721,427,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25076,23230,24072,19988,16275,14521,12203,12254,10660,6047,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),59397,57551,58393,54310,36684,34929,32300,31925,29860,24953,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),59397,57551,58393,54310,36684,34929,32300,31925,29860,24953,
负债和所有者权益(或股东权益)总计(万元),158616,142782,142989,138381,99734,89642,85469,80582,84377,71681,		
  
