报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),3239,1929,4166,3571,7022,1795,1815,2411,1282,5895,1419,1537,758,566,944,134,--,--,
非流动资产合计(万元),115401,110460,91887,85073,72299,43357,41131,38764,37032,34906,29272,28641,27994,26678,27011,27721,27237,26390,
资产总计(万元),158027,157491,134170,130495,121840,92243,89138,85714,85869,84401,79267,77536,78445,63004,58965,71338,69063,65530,
短期借款(万元),9900,16200,8000,7000,7000,--,--,--,--,--,--,--,--,12500,9500,12500,15700,18200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1543,1702,1319,1564,1564,1531,1276,1004,1533,1961,1255,399,--,--,--,330,--,--,
应付账款(万元),15128,17269,5786,4799,5284,3894,3732,3093,2640,2924,2830,3559,3109,3088,2988,4489,4561,4689,
预收账款(万元),1289,1138,1268,1234,1103,998,920,821,947,930,893,876,858,979,871,990,874,960,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),884,1230,1183,1062,977,1077,889,806,642,1005,860,831,670,1033,531,1095,1200,1034,
应交税费(万元),979,1269,1197,832,642,697,755,503,626,593,707,776,505,613,1766,2225,1940,1321,
应付利息(万元),59,36,35,33,30,--,--,--,--,--,--,--,--,19,10,21,25,40,
应付股利(万元),--,--,--,1280,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),5007,5740,3278,3122,2887,873,760,514,566,600,581,589,1494,553,474,646,1509,983,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3783,3819,3577,3576,1584,94,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),38572,48403,25641,24502,21070,9164,8331,6740,6954,8012,7126,7029,6635,18785,16141,22294,25810,27226,
长期借款(万元),21919,13933,15817,15829,13685,126,588,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),311,313,360,356,335,336,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1946,2013,2022,2087,2151,1707,1749,1801,1253,1290,1304,1341,1378,58,--,--,--,--,
递延所得税负债(万元),0,0,18,18,18,16,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,59,230,--,--,
非流动负债合计(万元),24177,16259,18217,18290,16189,2184,2338,1801,1253,1290,1304,1341,1378,58,59,230,0,0,
负债合计(万元),62748,64663,43858,42792,37259,11349,10668,8542,8208,9302,8430,8370,8013,18843,16200,22524,25810,27226,
实收资本(或股本)(万元),32000,32000,32000,32000,32000,32000,32000,32000,16000,16000,16000,16000,16000,12000,12000,12000,12000,12000,
资本公积(万元),19974,19974,19974,19974,19974,19974,19974,19974,35974,35974,35974,35974,35974,14801,14801,18678,18243,20750,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2532,2532,2264,2264,2264,2264,1990,1990,1990,1990,1728,1728,1728,1728,1370,1370,742,415,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25776,24654,23630,21634,21781,20914,19651,18380,18819,18138,17135,15464,16730,15632,14593,16765,12268,5139,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),80437,79344,78064,76038,75978,75124,73661,72345,72783,72103,70837,69166,70432,44161,42764,48813,43253,38304,
少数股东权益(万元),14842,13484,12248,11665,8603,5770,4808,4828,4878,2996,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),95278,92828,90312,87703,84581,80894,78469,77172,77661,75099,70837,69166,70432,44161,42764,48813,43253,38304,
负债和所有者权益(或股东权益)总计(万元),158027,157491,134170,130495,121840,92243,89138,85714,85869,84401,79267,77536,78445,63004,58965,71338,69063,65530,		
  
