报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
固定资产原值(万元),--,1368,--,1300,--,2610,2136,--,--,
累计折旧(万元),--,772,--,721,--,867,609,--,--,
固定资产净值(万元),--,595,--,579,--,1743,1527,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),583,595,567,579,1611,1743,1527,520,186,
在建工程(万元),--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),26,10,2,4,12,36,53,45,15,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),1051,1051,1051,1051,879,498,--,--,--,
长期待摊费用(万元),39,43,32,34,57,45,37,24,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),404,393,454,360,369,221,85,85,149,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),6035,5898,5764,5292,5336,4705,4121,3006,2746,
资产总计(万元),168007,157317,86387,82121,74516,70990,56701,46889,40453,
短期借款(万元),--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,706,580,--,--,--,
应付账款(万元),9550,9384,7536,7074,6515,6266,4736,3496,3835,
预收账款(万元),318,278,692,937,614,676,1091,2886,1721,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),929,908,428,1362,767,1273,1057,616,436,
应交税费(万元),2634,2584,1951,1687,1631,1475,783,1014,1760,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,59,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),4686,1687,1094,1047,1080,997,916,1143,1485,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,3,7,8,
流动负债合计(万元),18116,14841,11701,12108,11314,11324,8585,9161,9245,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,52,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,52,0,0,0,
负债合计(万元),18116,14841,11701,12108,11314,11376,8585,9161,9245,
实收资本(或股本)(万元),13466,13336,10000,10000,10000,10000,10000,10000,9695,
资本公积(万元),92306,88877,25857,25857,25857,25857,25857,10983,11288,
减:库存股(万元),2917,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3562,3562,3562,3562,2134,2134,1064,1732,1132,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),39869,32960,31504,26929,19897,16230,7448,12469,7946,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),146360,138840,71047,66483,57948,54255,44369,35135,30029,
少数股东权益(万元),3531,3636,3640,3530,5254,5359,3746,2593,1178,
所有者权益(或股东权益)合计(万元),149890,142476,74686,70013,63202,59614,48115,37728,31208,
负债和所有者权益(或股东权益)总计(万元),168007,157317,86387,82121,74516,70990,56701,46889,40453,		
  
