报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
买入返售金融资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
存货(万元),71456,73219,80901,82494,95397,94175,89710,91421,96413,91286,93719,89668,97016,90503,90572,83820,103285,107238,104178,101193,108843,105513,97925,98368,94112,82936,84165,75278,71201,64476,61094,61029,59067,61092,68533,66330,59199,54120,50961,42742,35393,25831,28355,28392,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
其他流动资产(万元),2964,4477,5167,4923,2751,2471,1281,1570,2000,2300,172,172,0,--,0,7,150,150,150,150,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,20,0,0,0,0,0,--,0,
流动资产合计(万元),121890,120403,128502,157408,164798,167573,169157,175386,191203,184000,178416,175308,184611,184088,167444,169786,168401,163245,164739,153524,173592,167052,169648,165879,162100,169122,174814,148476,156232,148730,137253,131418,139153,136714,127891,130754,135114,135310,134047,115146,108910,90759,71995,69557,
发放贷款及垫款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
可供出售金融资产(万元),115,115,115,115,115,115,115,115,115,115,115,115,115,115,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,1190,1190,1190,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
长期股权投资(万元),1116,1145,1239,1315,1343,1305,1350,1377,1255,1350,1396,1438,1357,1341,5763,5904,5708,5726,5798,5912,5869,5869,6121,6192,6037,5759,6049,6059,5517,5262,5615,5602,5357,4975,5310,5321,4750,4428,4436,4432,3725,3616,3478,3534,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
投资性房地产(万元),1494,1505,1516,1527,1528,1539,1550,1561,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
固定资产原值(万元),--,88548,--,87777,--,99349,--,99503,--,100263,--,100893,--,94138,--,92158,--,92060,--,91821,--,90863,--,88958,--,80252,--,79255,--,74212,0,73738,--,70129,0,69020,0,64402,0,63111,0,57828,--,57115,
累计折旧(万元),--,41633,--,38311,--,51322,--,49336,--,47865,--,45649,--,43745,--,41591,--,39568,--,37571,--,35677,--,33709,--,31848,--,30199,--,28654,0,26959,--,25663,0,24139,0,23345,0,22056,0,21672,--,21110,
固定资产净值(万元),--,46915,--,49466,--,48027,--,50167,--,52398,--,55244,--,50392,--,50566,--,52492,--,54250,--,55185,--,55249,--,48404,--,49056,--,45558,0,46779,--,44466,0,44881,0,41057,0,41055,0,36156,--,36005,
固定资产减值准备(万元),--,323,--,341,--,283,--,283,--,283,--,283,--,290,--,290,--,290,--,290,--,371,--,371,--,371,--,371,--,378,0,378,--,412,0,587,0,1038,0,881,0,783,--,835,
固定资产(万元),45543,46592,47484,48625,46672,47744,48910,49885,50940,52115,52670,54961,48970,50102,49332,50276,51133,52202,52858,53960,54775,54814,55173,54878,52733,48033,48194,48685,48177,45180,45826,46402,44486,44054,43948,44294,42547,40020,40374,40174,35730,35374,34845,35170,
在建工程(万元),5911,5855,5709,5575,29427,29224,29199,28868,32069,31033,31505,26862,32994,32545,31367,29949,28689,24800,18166,18236,14673,14577,12931,11915,18493,16339,12735,12230,9243,10969,10466,9982,9895,5775,6470,2993,5794,7280,6137,4610,9482,7543,7972,2991,
工程物资(万元),--,--,--,--,--,--,--,--,730,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
无形资产(万元),16920,17138,17356,17601,13243,13412,13532,13701,13583,13734,13897,14063,7946,8077,7881,7986,6693,6762,6831,6900,3387,3435,3487,3538,3620,3375,3447,3520,3387,3454,3520,3589,3545,3622,3263,3327,9056,9079,9159,9238,4288,4339,5048,10085,
开发支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,5,0,216,0,233,0,--,0,
商誉(万元),--,0,--,--,730,730,730,730,--,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,0,0,--,1193,
长期待摊费用(万元),--,--,--,--,63,69,75,81,66,73,82,92,102,114,126,131,140,174,195,193,210,178,131,137,56,60,64,68,26,32,38,43,21,25,29,33,13,14,15,16,19,18,20,20,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
递延所得税资产(万元),248,255,244,244,3439,3440,3453,3454,3823,3824,3485,3486,7614,7672,6322,6429,7044,7073,6251,6287,4900,4935,4606,4625,6093,5989,5257,5006,4708,4793,4524,4678,4153,4135,3644,3726,3625,3631,3578,3556,2886,3449,2930,3368,
其他非流动资产(万元),412,412,412,412,4458,4458,4458,4458,4640,4640,8040,4458,7562,7562,8137,8137,4682,8648,9113,9134,0,9116,7167,7974,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
非流动资产合计(万元),71757,73016,74073,75412,101018,102035,103371,104229,107219,107613,111920,106204,107388,108257,109657,109541,104827,106114,99941,101351,84543,93653,90346,89987,87762,80285,76475,76297,71788,70420,70719,71025,68185,63317,63393,60423,66519,0,64644,62755,56363,55529,55482,57551,
资产总计(万元),193647,193419,202575,232820,265817,269608,272529,279614,298422,291612,290336,281512,291999,292345,277101,279327,273228,269359,264681,254875,258134,260705,259993,255866,249861,249406,251288,224773,228020,219150,207972,202443,207338,200031,191284,191177,201633,200492,198691,177901,165273,146288,127477,127108,
短期借款(万元),36305,36703,40755,56067,48355,40750,36720,40060,31952,33800,25300,28450,23441,24975,25380,29928,24737,20000,17500,10500,10500,12500,14526,10000,6500,3600,4600,4600,7000,7000,7000,7000,7000,7000,5000,7000,2000,2000,2000,0,1800,2000,4000,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
应付票据(万元),777,1113,2089,1527,2142,4089,7179,12327,16395,8751,5739,7505,6417,1682,5973,6774,2785,1287,2379,2869,2929,3413,4497,4660,2991,2541,1791,2043,3391,3026,1200,837,2429,1979,1423,1423,1419,1462,1087,467,0,19,--,0,
应付账款(万元),33232,30763,30269,37110,44476,45842,42437,43281,51236,51906,53911,50370,49253,53429,53127,50334,56698,52589,51388,50676,49170,47079,38754,36393,31337,31743,32641,23026,26398,24120,21788,18319,20208,18207,19728,20695,20047,18341,16081,13088,15301,12776,8789,11368,
预收账款(万元),32203,30368,30382,27493,19789,18181,20175,18967,19253,18395,22724,22976,26672,27327,30445,25637,36963,38628,38129,33934,36779,38300,42544,43335,49346,52776,55986,41473,41923,39506,36487,37421,42181,40768,43398,43364,53366,49285,57232,43206,46967,35683,28312,21833,
卖出回购金融资产款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
应付手续费及佣金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
应付职工薪酬(万元),3139,3089,2493,4179,3822,3460,3026,2566,1311,1084,1181,1271,669,1538,1518,1279,2010,3167,2193,2550,2198,2013,2225,3350,2591,2579,2638,3466,2762,2786,2636,3986,3094,3088,3017,3675,3377,3694,3592,4207,2514,3371,944,3395,
应交税费(万元),509,670,118,753,299,401,106,377,501,1932,413,688,969,1639,1354,2420,1827,979,-289,1232,354,598,660,731,439,1117,1276,487,1414,713,2027,2635,2215,1901,-114,-383,697,1479,2392,6794,968,2549,1996,2840,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
应付股利(万元),14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,295,14,14,14,718,14,14,14,2138,14,34,56,4049,34,34,34,11506,118,118,118,118,118,118,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
其他应付款(万元),27736,29560,24038,25663,40190,44537,21435,17057,17150,12116,15233,14423,10101,11188,12397,12177,7815,10107,8354,7342,3194,3798,2637,4067,894,1997,1591,2066,1937,2263,2004,1693,1146,1327,2038,1272,7385,5841,5929,6469,2934,3181,4131,7785,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,1426,1331,0,0,745,635,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
一年内到期的非流动负债(万元),9500,5000,4000,8500,5042,5042,25552,21056,21552,22040,2008,1975,42,42,42,42,42,42,42,42,0,42,42,42,--,42,--,--,--,0,0,0,--,0,0,0,0,0,0,0,34,34,--,68,
其他流动负债(万元),--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,8,--,0,0,0,--,0,0,0,0,0,0,0,0,1,16,0,
流动负债合计(万元),143415,137278,134158,161306,164130,162316,156643,155704,159364,150037,126522,127671,117578,121833,130249,128604,132889,126814,119709,109159,105137,108038,105899,102591,94113,97112,100537,77181,84839,81551,73156,71925,78329,78320,74524,77081,89752,94939,88431,74350,71380,60367,48306,51406,
长期借款(万元),167,6417,7417,4667,8167,8167,8167,12901,12472,12472,30752,20000,23412,20000,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,5000,5000,5000,5000,5000,5000,2000,2000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
长期应付款(万元),--,0,--,--,99,96,110,107,120,117,643,1145,142,139,152,149,163,160,174,171,206,181,195,192,227,203,238,235,248,262,259,256,253,284,280,277,1028,1025,302,1018,1015,1012,1077,1006,
专项应付款(万元),2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,1629,1517,1517,1517,1517,1517,1527,1527,1527,1527,10,10,10,10,10,10,810,810,810,810,810,810,1530,810,1171,1136,1131,1131,
预计非流动负债(万元),885,1085,945,995,285,423,477,731,489,772,505,881,14,419,469,717,436,564,1036,992,1168,1423,1642,1739,1834,1827,1594,1630,1651,1548,1131,1189,1284,1376,1262,1380,0,0,1038,912,0,0,--,355,
长期递延收益(万元),19672,14458,14496,14110,12388,12466,12634,12626,11592,11180,12270,12130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,787,755,677,0,391,398,--,--,
递延所得税负债(万元),--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,292,262,22,24,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,12310,10932,10500,10470,8510,8278,6703,6677,4898,4611,4606,4149,4291,4061,3649,2615,2087,1992,1307,1186,1191,1047,1052,1057,0,0,0,472,0,0,524,412,
非流动负债合计(万元),26347,27584,29728,26758,23473,23681,23912,28955,27203,26966,46748,36762,37973,33584,13217,13432,10738,10519,9429,9357,7788,7732,7970,7607,7879,7617,5491,4489,3996,3812,2708,2641,3538,3516,3404,3524,7625,7590,8547,8213,7869,7808,4754,4928,
负债合计(万元),169761,164862,163886,188064,187603,185997,180556,184658,186566,177003,173270,164432,155551,155417,143466,142035,143628,137333,129138,118516,112925,115771,113869,110198,101992,104729,106027,81671,88835,85364,75864,74566,81868,81836,77928,80606,97377,102529,96978,82562,79249,68175,53060,56334,
实收资本(或股本)(万元),53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,53108,42486,42486,42486,42486,42486,42486,42486,42486,42486,42486,42486,28324,28324,28324,24501,
资本公积(万元),1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,13352,13352,13352,13352,13352,13352,13352,13352,13352,13352,13352,27425,27425,27641,31338,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,0,0,0,0,--,--,
盈余公积(万元),11708,11708,11708,11708,11708,11708,11708,11708,11708,11708,11708,11708,11734,11708,11708,11708,11651,11651,11651,11651,11651,11651,11651,11651,10902,10902,10902,10902,9025,9025,9025,9025,6860,6860,6860,6860,4190,4190,4190,4190,2030,2030,2030,2077,
一般风险准备(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
未分配利润(万元),-45092,-40444,-30872,-24977,5820,11233,19453,22125,37345,39825,41902,41763,60533,61174,61434,65028,57542,59979,63546,64340,72405,72022,73239,72725,75313,72293,72935,70672,68450,62935,61141,56838,56364,49020,44155,41425,37515,31245,33955,27909,20741,12968,8494,5726,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,
归属于母公司股东权益合计(万元),21700,26348,35920,41815,72612,78025,86245,88917,104137,106618,108695,108556,127351,127966,128980,132574,125032,127469,131036,131830,139894,139511,140728,140214,142054,139034,139676,137413,133313,127799,126004,121701,119062,111719,106854,104123,97544,91274,93984,87938,78520,70747,66490,63642,
少数股东权益(万元),2185,2209,2769,2940,5602,5586,5728,6039,7719,7992,8371,8524,9097,8961,4654,4718,4568,4558,4507,4529,5315,5423,5396,5455,5815,5643,5585,5690,5871,5987,6103,6176,6408,6476,6502,6448,6712,6690,7729,7401,7504,7366,7927,7131,
所有者权益(或股东权益)合计(万元),23885,28557,38689,44755,78214,83611,91973,94956,111856,114610,117066,117080,136448,136927,133635,137292,129600,132026,135543,136359,145209,144934,146125,145668,147870,144677,145261,143102,139184,133786,132108,127877,125471,118194,113356,110571,104255,97964,101713,95338,86024,78113,74417,70774,
负债和所有者权益(或股东权益)总计(万元),193647,193419,202575,232820,265817,269608,272529,279614,298422,291612,290336,281512,291999,292345,277101,279327,273228,269359,264681,254875,258134,260705,259993,255866,249861,249406,251288,224773,228020,219150,207972,202443,207338,200031,191284,191177,201633,200492,198691,177901,165273,146288,127477,127108,		
  
