报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
其他非流动资产(万元),2032,1353,1322,1312,30021,30020,1247,1247,1247,760,752,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),932429,928585,953956,909252,809350,605843,495965,420847,345472,325201,266904,243832,229500,229021,216406,168477,135049,94279,52263,18377,13548,
资产总计(万元),1994414,1889599,2003724,1888556,1723030,1392324,1256779,1234555,835748,767807,684138,663988,593165,519270,507824,343588,232786,172077,95020,42391,37079,
短期借款(万元),169504,79482,206796,165600,197706,158456,125739,165089,127425,62131,53019,48911,43827,58454,69081,71104,72700,71995,16684,5328,4185,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,18,18,378,381,1160,1199,--,42,3,--,3,4,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),501642,495899,459046,396807,402751,397137,362548,312779,240542,241731,213394,208808,177294,189062,172857,102328,35525,8677,6130,4314,4635,
应付账款(万元),287386,250043,317685,290356,231488,185406,133382,127199,121703,121140,102166,93660,103162,102985,106715,45046,36784,19327,14377,9114,8365,
预收账款(万元),3566,1563,3252,2954,2901,2512,4796,4672,6372,2432,5227,4254,8145,3277,4554,4894,975,1856,414,254,504,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),11325,11122,9994,10117,9338,9188,8316,7338,5802,6136,5681,5864,5330,5915,5233,5841,2613,1651,1072,699,501,
应交税费(万元),20386,17560,10003,7641,10226,5280,2515,3863,1911,3177,2150,4483,2382,3452,5146,633,296,-1455,716,1203,402,
应付利息(万元),659,493,789,669,498,178,620,221,123,72,135,44,78,136,119,122,157,211,44,7,15,
应付股利(万元),13050,--,--,8982,--,--,--,--,5334,--,--,8890,--,--,--,4260,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),22045,15106,23633,21014,16665,12321,15627,19860,5606,29695,3779,4113,3198,3020,3210,2364,1510,935,444,1375,2772,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),170868,108363,26875,46469,60802,39943,53780,33780,15000,15000,--,--,--,--,164,199,9153,3185,3570,--,--,
其他流动负债(万元),50383,103748,102090,100455,--,--,--,10501,10361,10220,10000,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),1250812,1083380,1160181,1051081,932753,810803,708485,686501,540177,491776,395554,379026,343421,366303,367079,236790,159714,106382,43452,22293,21379,
长期借款(万元),112330,167731,234074,236810,194837,35091,17970,34970,35000,15000,30000,30000,--,--,--,--,2500,12500,9430,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),15511,25786,24974,35033,36237,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),349,349,349,349,349,350,350,350,350,350,350,350,349,352,351,352,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),18154,18282,18421,12514,6492,6692,6306,6192,6250,6363,4483,2827,2897,2934,--,--,--,--,--,--,--,
递延所得税负债(万元),1561,1454,1516,1457,1625,1856,2473,2473,--,--,--,7,--,10,14,12,21,25,19,18,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,763,881,918,--,50,--,--,
非流动负债合计(万元),147905,213601,279333,286163,239540,43989,27099,43985,41600,21713,34833,33184,3246,3296,1128,1245,3439,12525,9499,18,0,
负债合计(万元),1398717,1296982,1439514,1337245,1172294,854791,735584,730486,581777,513489,430387,412211,346667,369599,368208,238035,163152,118907,52951,22311,21379,
实收资本(或股本)(万元),52833,52833,52833,52833,52833,52833,52833,52833,44450,44450,44450,44450,44450,40000,40000,40000,13115,13115,13115,10000,10000,
资本公积(万元),316071,316071,310425,310425,310466,310466,310466,310466,87047,87163,87163,87163,87144,3939,3929,3929,20814,20814,20814,1427,1316,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),23598,23598,19357,19357,19357,19357,14867,14867,14867,14867,12104,12104,12104,12104,7620,7620,3334,1719,676,791,414,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),199404,195890,177256,163889,155515,142258,130807,114664,104449,104736,106834,105115,100064,90835,85326,51943,30451,15912,6246,6964,3163,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),591095,587944,559325,546835,538435,525204,508995,492813,250813,251216,250550,248831,243762,146878,136875,103492,67714,51560,40851,19182,14893,
少数股东权益(万元),4602,4674,4885,4476,12301,12329,12199,11256,3158,3102,3201,2946,2736,2792,2741,2062,1920,1610,1218,898,807,
所有者权益(或股东权益)合计(万元),595696,592618,564210,551311,550736,537533,521194,504069,253971,254318,253751,251777,246498,149670,139617,105554,69634,53170,42069,20080,15701,
负债和所有者权益(或股东权益)总计(万元),1994414,1889599,2003724,1888556,1723030,1392324,1256779,1234555,835748,767807,684138,663988,593165,519270,507824,343588,232786,172077,95020,42391,37079,		
  
