报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
一年内到期的非流动资产(万元),4389,4131,2420,2133,335,977,1582,1760,3612,3612,4602,4589,1869,1869,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),101134,79801,79212,84782,675,2021,740,--,--,802,--,--,400,400,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),419414,423891,391683,383338,371898,341585,224167,199435,173461,202818,117897,106510,112767,119330,89943,80689,88257,70914,54648,47962,45409,22589,16907,8622,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),38832,36498,46196,37731,36657,36549,29567,17506,17944,14364,8350,4228,1130,30,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,197,794,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),6441,7086,8011,8703,10561,11067,13974,13851,14344,14179,14386,14742,12760,12600,8853,8749,8618,8480,9383,8668,5173,3535,--,--,
长期股权投资(万元),45078,45832,35546,36372,27208,28313,24225,23839,22361,19512,5838,5839,4367,4423,2560,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,23404,--,21961,--,19742,--,19076,--,17938,--,13484,--,12986,--,4917,--,3958,3850,3703,2993,1837,950,--,
累计折旧(万元),--,8369,--,7632,--,6729,--,5613,--,4544,--,2790,--,2216,--,1695,--,1391,1237,1088,842,479,263,--,
固定资产净值(万元),--,15035,--,14329,--,13013,--,13463,--,13394,--,10694,--,10770,--,3222,--,2567,2613,2615,2151,1358,687,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),14558,15035,14426,14329,12958,13013,13332,13463,13080,13394,10932,10694,10641,10770,10598,3222,3031,2567,2613,2615,2151,1358,687,340,
在建工程(万元),129,100,64,57,46,--,--,--,284,300,--,--,--,--,--,--,--,--,2006,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,22,19,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8746,9431,7248,7455,7986,8539,9171,9632,10624,11077,2996,3041,3144,2310,757,805,852,71,73,77,93,70,77,8,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),80265,80265,80601,80601,80601,80601,82409,82409,81131,81131,3884,3884,3884,3884,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),799,667,796,857,1020,1200,1528,1703,1817,1834,1420,1603,1789,1980,1856,1873,1522,1606,1749,1861,578,384,186,70,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),165,136,325,290,265,215,427,555,441,327,542,381,73,73,--,--,--,--,--,--,--,--,--,--,
其他非流动资产(万元),4169,4585,6011,6058,5596,24578,6423,6722,7534,7849,5780,6057,5877,2667,3006,3006,2006,2006,--,--,--,--,--,--,
非流动资产合计(万元),199184,199635,199223,192453,182897,204075,181057,169703,169579,163996,54324,51262,43665,38737,27628,17655,16030,14731,15824,13221,7995,5348,949,418,
资产总计(万元),618598,623525,590906,575791,554795,545661,405224,369138,343040,366815,172221,157772,156432,158066,117571,98344,104287,85644,70472,61183,53404,27937,17856,9040,
短期借款(万元),74784,77853,63658,56565,55457,56078,65579,51300,37300,39300,48845,42599,40807,36835,31903,16977,21887,24924,26469,23015,15141,2500,1000,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),6734,9270,7674,3591,5698,17382,14841,5333,4803,9811,4779,4444,7197,11675,3971,2720,5354,8972,7000,3169,1589,--,--,--,
应付账款(万元),34902,32114,28066,27489,17644,13894,13957,17617,13466,11162,5419,4563,6774,8195,4862,4502,3465,4321,2938,2557,4907,1556,1770,675,
预收账款(万元),1268,1978,2568,1504,1923,2396,1056,904,687,880,775,1216,3597,2746,1410,114,180,49,128,123,94,120,1121,429,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1871,3583,1577,1245,1035,2239,1813,1883,1186,2187,4,2,2,701,0,30,1,600,1,2,638,231,163,90,
应交税费(万元),25860,27272,21520,19203,15622,19394,14558,12668,9449,13694,9053,6677,4186,6281,3357,2344,1103,3737,1892,1061,1524,1395,574,441,
应付利息(万元),327,158,1458,1008,558,108,1458,1008,558,108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),61,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4605,7520,7319,7138,9963,10242,14566,16787,17478,31337,234,221,207,551,133,199,368,317,25,15,161,67,131,416,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),16303,14755,19120,9120,3955,3955,1000,1000,1300,1300,1400,1400,1200,1200,--,--,2000,2000,2000,3000,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),166715,174564,152961,126864,111856,125689,128828,108501,86227,109780,70509,61122,63970,68184,45635,26886,34359,44920,40453,32942,24054,5869,4759,2550,
长期借款(万元),48598,51180,55107,72004,70765,16296,14932,4932,5132,5132,5932,5932,3800,3800,2200,3988,4188,4188,--,--,3000,3500,--,--,
应付债券(万元),10038,9980,29568,29481,29394,29307,29226,29145,29064,28983,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),13233,13333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),831,858,942,250,250,250,250,100,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),354,404,466,516,557,610,685,739,914,984,318,338,358,379,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),5607,5607,9132,10013,10057,10057,8748,8567,8567,8626,--,--,--,--,--,--,--,--,--,--,--,--,--,125,
非流动负债合计(万元),78662,81363,95213,112263,111023,56520,53841,43483,43777,43825,6250,6270,4158,4179,2200,3988,4188,4188,0,0,3000,3540,0,125,
负债合计(万元),245377,255927,248174,239127,222879,182209,182669,151984,130004,153605,76760,67393,68129,72362,47835,30874,38547,49108,40453,32942,27054,9409,4759,2675,
实收资本(或股本)(万元),85513,85513,85637,85545,85545,85545,80579,80592,80592,32237,29826,29786,11915,11915,11762,11762,5881,5250,5250,5250,5250,5250,5250,900,
资本公积(万元),154934,154645,155600,154504,154230,176997,63811,64972,64215,111812,20608,18476,34298,34298,28533,28533,32061,4040,4040,4040,4040,4040,4040,2400,
减:库存股(万元),5607,5607,10580,10013,10057,10057,8748,8567,8567,8626,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),11382,11382,8537,8537,8525,8525,5692,5692,5692,5692,3929,3929,3929,3929,2553,2553,2553,2553,1554,1554,1554,734,168,250,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),120196,113849,94658,88664,86866,81638,62054,57746,54271,55026,38815,35993,35932,33368,26890,24622,25245,24694,19175,17397,15505,8505,3639,2815,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),367383,361557,335970,329824,327384,344445,204006,200924,196310,196349,93183,88182,86072,83508,69737,67470,65740,36537,30019,28241,26350,18529,13097,6365,
少数股东权益(万元),5837,6042,6762,6840,4532,19007,18549,16230,16726,16860,2279,2198,2232,2196,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),373221,367599,342732,336664,331917,363452,222555,217154,213036,213210,95461,90380,88303,85704,69737,67470,65740,36537,30019,28241,26350,18529,13097,6365,
负债和所有者权益(或股东权益)总计(万元),618598,623525,590906,575791,554795,545661,405224,369138,343040,366815,172221,157772,156432,158066,117571,98344,104287,85644,70472,61183,53404,27937,17856,9040,		
  
