报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3916,5216,5310,4957,4824,5547,5458,4981,4893,4808,3546,623,603,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),1484,--,1413,--,1072,--,1222,--,1150,--,1085,--,926,911,876,--,--,
累计折旧(万元),896,--,879,--,804,--,801,--,727,--,660,--,595,520,396,--,--,
固定资产净值(万元),587,--,534,--,268,--,422,--,422,--,424,--,330,391,480,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),587,632,534,515,268,389,422,417,422,434,424,332,330,391,480,342,297,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,77,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),714,752,752,162,168,168,150,155,159,164,54,56,32,34,32,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),58970,58970,58970,--,--,237,237,743,743,743,743,1586,1225,1225,1225,--,--,
长期待摊费用(万元),140,132,--,--,--,256,289,330,401,474,553,223,162,199,220,183,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2959,2913,2616,1709,1555,1340,1509,1287,1470,1338,1308,997,918,832,608,304,122,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),67786,69115,68682,7844,7315,8436,8064,7912,8088,8037,6628,3817,3269,2681,2565,829,419,
资产总计(万元),213987,209993,203919,98716,90217,96659,89256,89145,90056,78842,90226,83527,83888,59190,45979,38387,26817,
短期借款(万元),7974,6000,2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4563,5920,8899,6099,6404,13374,8433,15973,14667,11350,15817,15175,19608,12618,8230,3974,3681,
应付账款(万元),56917,57157,50189,14387,12133,10086,9696,7485,8918,2704,10804,4401,1542,2718,2696,3171,1725,
预收账款(万元),20115,15102,12118,9236,3739,4000,1933,3398,4796,5007,4088,6324,4157,9616,5804,8519,3258,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2918,3424,4372,942,947,969,1118,900,897,782,1318,710,675,1051,758,604,570,
应交税费(万元),2666,4751,5600,893,1031,1036,1432,854,1172,953,1287,100,1161,891,1273,1092,706,
应付利息(万元),2,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),16815,5024,5090,4789,4879,5767,6769,176,133,132,178,129,752,17,35,37,786,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),16815,5760,9610,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,588,--,
流动负债合计(万元),128784,103141,98381,36346,29132,35233,29381,28786,30583,20927,33492,26838,27896,26909,18796,17986,10724,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),31626,35001,35001,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),83,85,87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),31709,35086,35088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),160493,138227,133469,36346,29132,35233,29381,28786,30583,20927,33492,26838,27896,26909,18796,17986,10724,
实收资本(或股本)(万元),27062,27111,27111,27111,27111,27111,27111,26668,26668,13334,13334,13334,13334,10000,10000,10000,10000,
资本公积(万元),1820,12158,12018,11481,11190,10894,10604,6264,6264,19598,19598,19598,19598,1655,1655,1655,1778,
减:库存股(万元),4130,4643,4643,4659,4659,4659,4659,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),--,1225,1225,970,970,970,970,834,834,834,834,975,975,812,632,364,217,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),28760,32012,30580,27219,26223,26430,25165,24842,23951,23229,21997,21818,21534,19304,14462,8381,4098,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),53512,67864,66291,62121,60835,60746,59190,58608,57716,56994,55763,55725,55440,31771,26749,20400,16093,
少数股东权益(万元),-19,3902,4158,249,250,680,684,1751,1756,920,972,964,552,509,434,--,--,
所有者权益(或股东权益)合计(万元),53494,71766,70449,62370,61085,61426,59875,60360,59472,57915,56734,56689,55992,32280,27183,20400,16093,
负债和所有者权益(或股东权益)总计(万元),213987,209993,203919,98716,90217,96659,89256,89145,90056,78842,90226,83527,83888,59190,45979,38387,26817,		
  
