报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
开发支出(万元),--,--,--,--,--,--,--,--,83,83,83,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),29347,29347,29347,29347,29347,29347,29347,29347,29347,25060,5174,6303,6303,5873,437,437,437,437,437,437,843,843,843,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),554,324,244,264,244,254,263,150,147,62,55,20,64,40,26,33,42,52,61,60,67,75,82,--,35,38,21,22,24,25,26,32,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2284,2075,2104,1986,1888,1831,1638,1106,1253,826,752,716,709,545,533,588,552,381,298,238,210,197,152,33,134,132,135,154,159,156,155,91,49,
其他非流动资产(万元),9167,5372,1178,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),105658,100151,96816,88009,87187,85741,86171,79016,77214,70322,48278,49268,49612,49584,31442,31923,32227,32504,32770,33385,32954,32776,31566,37946,38974,26249,25310,23232,19786,16288,16075,5308,4852,
资产总计(万元),285854,271302,271292,265169,241350,230212,257551,234850,201613,172381,131856,127873,125348,125279,107681,101326,98688,99451,100696,94534,91946,86257,90033,80422,77340,74649,74056,71832,68177,77596,39329,29641,16246,
短期借款(万元),59514,39772,34000,45490,31990,28489,31989,28989,25245,25210,18815,20350,21425,23439,19000,16500,16000,17000,15500,13500,13700,7700,6600,8700,5500,4500,2500,4500,2500,9000,9000,6200,2500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),12713,10444,11200,12620,9820,10856,16406,14688,4543,3662,5225,2430,2108,2929,2700,0,--,--,698,698,--,361,600,--,1729,788,1676,1395,--,610,610,--,--,
应付账款(万元),37655,31660,34370,30075,28497,22422,39268,29482,28543,21442,18545,21012,15710,13962,12971,14033,10356,8510,9979,11720,10265,8871,11920,3740,3786,3727,2902,2335,1935,2926,3316,2848,2023,
预收账款(万元),1326,4636,2245,1598,3509,2184,4296,2295,1681,3121,2550,1382,4861,3603,2734,2152,4671,6270,5620,1303,2287,1793,1559,288,205,462,880,128,61,46,13,61,3,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1607,1654,1723,1403,1888,1746,1773,1388,1145,935,825,624,963,680,550,446,244,286,319,65,295,281,224,65,198,191,200,26,45,85,142,320,256,
应交税费(万元),2595,3112,6261,2934,3319,2984,4657,2036,2189,2465,3028,1480,1883,1040,1253,778,245,-14,1643,444,-7,-162,943,-80,222,-317,767,-19,391,79,939,791,389,
应付利息(万元),123,27,52,32,32,51,51,1,30,70,25,--,69,--,--,--,--,--,--,0,0,0,1,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),279,--,--,188,188,--,--,79,79,--,--,--,66,--,--,--,--,--,--,--,108,--,--,--,191,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2306,4084,1165,7125,3561,4623,4685,9289,4322,5672,841,799,388,2425,308,94,282,277,170,490,447,689,647,2163,161,71,30,29,27,20,18,6,3,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),6100,800,1900,2180,2180,2170,1770,1360,1360,1360,960,--,--,--,--,--,--,--,--,0,--,1500,1500,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),283,401,497,397,175,215,323,--,--,0,60,2,2,2,2,126,133,142,150,226,235,244,253,193,202,211,255,316,321,504,508,161,--,
流动负债合计(万元),124501,96592,93413,104042,85160,75740,105219,89607,69137,63936,50872,48078,47476,48081,39519,34129,31931,32470,34079,28446,27331,21277,24246,15068,12194,9633,9211,8710,5280,13270,14545,10386,5174,
长期借款(万元),8542,14142,13766,16131,16081,15971,14329,13619,9450,3060,1460,1940,1940,--,--,--,--,--,--,--,--,--,--,1500,1500,1500,1500,1500,1500,3500,1500,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,487,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),436,251,410,214,199,249,172,--,120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),564,638,580,615,867,1020,922,75,128,82,88,94,101,108,116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),541,541,615,663,674,608,686,815,746,792,670,1913,1936,2152,424,434,440,448,456,471,477,482,487,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),2798,6696,6401,--,--,--,--,--,--,127,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),12881,22268,21772,17623,17821,17847,16109,14997,10544,4061,2218,3947,3977,2261,540,434,440,448,456,471,477,482,487,1500,1500,1500,1500,1500,1500,3500,1500,0,0,
负债合计(万元),137382,118859,115184,121665,102981,93587,121328,104604,79681,67996,53090,52025,51453,50342,40059,34563,32371,32918,34534,28917,27807,21759,24733,16568,13694,11133,10711,10210,6780,16770,16045,10386,5174,
实收资本(或股本)(万元),104101,104101,104101,102856,102856,102856,102856,102856,42624,40283,36493,36493,36540,36540,35200,35200,35200,35200,35200,35200,35200,17600,17600,17600,17600,8000,8000,8000,8000,8000,6000,6000,3019,
资本公积(万元),12488,12840,12728,9502,9208,8915,8620,8299,63274,48858,25995,24789,24634,24707,18344,18774,18729,18652,18652,18785,18675,36126,36126,36110,36036,45514,45514,45514,45514,45514,9999,9988,2566,
减:库存股(万元),7819,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),405,460,391,588,523,457,391,530,484,396,391,496,458,420,372,334,296,255,220,57,57,57,57,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2415,2194,2194,1830,1568,1397,1397,1179,1179,1179,1179,1166,1166,1166,1166,1143,1143,1143,1143,1143,1143,1143,1143,916,916,916,916,671,671,671,671,284,695,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35427,33670,35550,27439,22967,22010,21848,16729,13634,12915,13776,11933,10120,11137,11584,10369,9971,10337,9959,9510,8653,9137,9931,8819,8693,8654,8474,7016,6835,6277,6248,2691,4791,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),147017,151266,154965,142216,137121,135635,135113,129594,121194,103631,77834,74877,72918,73970,66666,65820,65339,65586,65174,64695,63727,64062,64857,63445,63245,63085,62904,61201,61020,60461,22918,18963,11072,
少数股东权益(万元),1455,1177,1143,1288,1248,989,1109,652,738,754,932,971,977,967,957,943,978,946,988,923,412,436,443,409,401,431,440,421,377,365,365,292,--,
所有者权益(或股东权益)合计(万元),148472,152443,156108,143504,138369,136624,136222,130246,121932,104385,78765,75847,73895,74938,67623,66763,66317,66533,66162,65617,64139,64498,65300,63854,63646,63516,63345,61622,61397,60827,23283,19255,11072,
负债和所有者权益(或股东权益)总计(万元),285854,271302,271292,265169,241350,230212,257551,234850,201613,172381,131856,127873,125348,125279,107681,101326,98688,99451,100696,94534,91946,86257,90033,80422,77340,74649,74056,71832,68177,77596,39329,29641,16246,		
  
