报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),14853,12396,11799,7681,6985,7249,5748,5781,4734,5703,4835,5356,4774,3028,2730,2072,1446,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),956,790,809,310,311,283,159,13,11,14,30,--,--,25,66,5,21,
流动资产合计(万元),74541,59105,59156,54112,45989,41199,42015,40587,47945,42867,42674,44653,48107,29404,27296,20249,19708,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),7,7,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),362,368,373,379,385,391,396,402,408,414,419,425,431,442,465,160,85,
固定资产原值(万元),13533,--,11224,--,10526,--,10292,--,10289,--,9498,--,8581,8101,5275,--,--,
累计折旧(万元),5128,--,4539,--,3696,--,3302,--,2908,--,2573,--,2256,1953,1543,--,--,
固定资产净值(万元),8406,--,6685,--,6830,--,6991,--,7380,--,6926,--,6325,6149,3731,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),8406,7864,6685,6575,6830,6791,6991,7120,7380,7356,6926,6994,6325,6149,3731,3716,3046,
在建工程(万元),18717,15980,16761,11245,9866,7659,7617,5431,5233,3652,4102,297,737,616,1048,4,344,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6090,6118,6134,4597,4624,4656,4679,4706,4733,4761,4789,5468,5397,5371,2588,2004,1467,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),46929,46929,46929,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),443,435,368,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),460,381,373,206,175,144,151,159,161,134,144,184,167,149,112,99,74,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),81414,78082,77630,23002,21880,19640,19835,17818,17915,16317,16381,13368,13057,12727,7944,5984,5016,
资产总计(万元),155955,137187,136786,77115,67869,60840,61850,58405,65860,59183,59055,58022,61164,42132,35240,26232,24724,
短期借款(万元),37200,20700,16300,18000,9000,5500,4000,4000,11000,6500,5600,4000,8000,11710,9100,4800,7998,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2182,2458,2484,799,614,420,520,743,1467,108,545,1638,1233,1730,2081,1225,510,
应付账款(万元),9158,8169,10558,4671,4919,3054,4737,2768,3103,3005,2756,3918,4569,3520,3026,3034,2718,
预收账款(万元),446,1126,1136,47,33,95,115,52,137,65,87,116,60,27,61,14,112,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),735,81,774,177,176,10,157,192,204,172,207,201,175,176,161,155,105,
应交税费(万元),413,36,776,65,739,3,778,310,420,77,653,367,659,601,320,469,354,
应付利息(万元),45,46,41,23,10,7,5,5,14,10,9,7,14,23,18,9,16,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),278,370,359,162,46,46,44,54,45,57,236,47,43,47,39,15,201,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2300,3300,3300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),52757,36284,35728,23944,15536,9135,10356,8123,16391,9993,10093,10294,14753,17834,14807,9721,12015,
长期借款(万元),8460,8460,8460,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),36400,36400,36400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),44860,44860,44860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),97617,81144,80588,23944,15536,9135,10356,8123,16391,9993,10093,10294,14753,17834,14807,9721,12015,
实收资本(或股本)(万元),12667,6667,6667,6667,6667,6667,6667,6667,6667,6667,6667,6667,6667,5000,5000,5000,5000,
资本公积(万元),18014,24014,24014,24014,24014,24014,24014,24014,24014,24014,24014,24014,24014,4378,4378,4378,4378,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3879,3879,3879,3555,3555,3555,3555,3025,3025,3025,3025,2408,2408,2408,1716,1070,500,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21425,20029,20168,17955,17607,17468,17258,16576,15764,15484,15256,14638,13321,12512,9339,6064,2832,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),55986,54590,54728,52191,51843,51704,51494,50282,49470,49190,48963,47728,46411,24298,20433,16511,12709,
少数股东权益(万元),2352,1453,1469,979,490,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),58337,56043,56197,53170,52332,51704,51494,50282,49470,49190,48963,47728,46411,24298,20433,16511,12709,
负债和所有者权益(或股东权益)总计(万元),155955,137187,136786,77115,67869,60840,61850,58405,65860,59183,59055,58022,61164,42132,35240,26232,24724,		
  
