报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期待摊费用(万元),207,223,236,252,169,--,71,140,153,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),115,117,107,107,68,68,47,20,11,
其他非流动资产(万元),170,--,--,--,749,--,--,--,62,
非流动资产合计(万元),5207,4268,3826,2541,1613,548,433,391,318,
资产总计(万元),45659,44184,26740,27661,21796,19099,9950,5867,3860,
短期借款(万元),--,--,--,--,--,--,780,476,300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),2439,2401,1249,1158,384,55,1108,121,--,
应付账款(万元),3122,2533,2795,2424,1586,1455,694,638,209,
预收账款(万元),--,62,--,0,--,18,74,--,6,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),622,487,258,558,395,335,459,315,171,
应交税费(万元),139,149,284,786,558,618,446,348,38,
应付利息(万元),--,--,--,--,--,--,2,1,1,
应付股利(万元),--,--,--,--,--,--,--,--,100,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),53,53,20,20,60,100,0,5,64,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),6376,5685,4606,4946,2982,2581,3561,1905,890,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),168,220,319,319,560,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),168,220,319,319,560,0,0,0,0,
负债合计(万元),6543,5905,4925,5265,3542,2581,3561,1905,890,
实收资本(或股本)(万元),7619,7619,5714,5714,5714,5714,1000,1000,212,
资本公积(万元),22787,22787,9504,9504,9504,9504,1090,300,1088,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),725,725,725,725,306,--,441,276,177,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),7985,7148,5872,6453,2730,1300,3857,2386,1493,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),39116,38279,21815,22396,18254,16518,6388,3962,2970,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),39116,38279,21815,22396,18254,16518,6388,3962,2970,
负债和所有者权益(或股东权益)总计(万元),45659,44184,26740,27661,21796,19099,9950,5867,3860,		
  
