报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产(万元),1968,2007,2124,2158,2199,2328,2568,2817,
在建工程(万元),512,454,395,387,425,10,183,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1086,1094,1108,1143,1109,1123,1830,212,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),153,153,153,--,--,--,--,--,
长期待摊费用(万元),5,5,7,8,14,18,14,23,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),517,448,385,309,216,183,126,57,
其他非流动资产(万元),--,--,--,--,--,--,--,600,
非流动资产合计(万元),4266,4186,4197,4049,4006,3708,4803,3828,
资产总计(万元),42931,44257,24962,18503,16029,17122,13231,12641,
短期借款(万元),--,2550,2550,1500,1000,1000,1150,2500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),1391,1644,1896,1278,894,1498,970,885,
预收账款(万元),1269,751,1057,1024,785,611,378,552,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),907,595,1549,1274,482,1720,1356,1234,
应交税费(万元),632,648,666,511,496,1212,740,577,
应付利息(万元),--,3,4,2,2,2,2,5,
应付股利(万元),--,83,--,157,940,925,340,473,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),974,1518,519,48,58,65,872,162,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),5173,7792,8241,5795,4656,7033,5808,6387,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),4,4,4,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),4,4,4,0,0,0,0,0,
负债合计(万元),5176,7795,8245,5795,4656,7033,5808,6387,
实收资本(或股本)(万元),5333,5333,4000,4000,4000,2235,2000,2000,
资本公积(万元),20464,20473,4113,4169,4169,931,204,2,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),643,643,643,231,--,1213,906,731,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),10092,8755,6658,3018,2105,4622,3352,2771,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),36532,35204,15413,11418,10274,9002,6462,5504,
少数股东权益(万元),1223,1258,1304,1290,1099,1087,961,750,
所有者权益(或股东权益)合计(万元),37755,36462,16717,12708,11373,10089,7423,6253,
负债和所有者权益(或股东权益)总计(万元),42931,44257,24962,18503,16029,17122,13231,12641,		
  
