报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
短期借款(万元),107957,95511,93948,67347,62345,65707,137339,183682,71253,89362,87326,192360,203823,180982,138147,153493,145022,92301,118130,110480,80870,84599,112784,95809,107787,91780,89686,132523,130690,84434,84605,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),1353,--,--,0,--,57,24,27,433,--,315,24,--,0,237,6,117,474,34,0,158,97,41,--,28,7,--,14,1,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),561128,493914,663966,660552,490393,478861,549773,579158,421218,393795,459761,491194,427609,398639,406441,386091,303806,296350,302051,294923,239101,246963,308996,278178,233215,219317,241354,257028,304623,275913,204799,
预收账款(万元),8621,12634,8748,5785,7016,4991,3472,1863,2258,2440,1499,2029,4852,2087,936,1065,779,817,658,945,739,740,788,47,293,653,510,850,441,300,1095,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),26982,41260,47242,36740,31219,36539,34311,25512,20966,27611,27457,22615,21887,26956,25405,20292,17884,22168,21397,17474,15319,22300,20906,15907,13527,17063,16320,13689,27634,24923,15497,
应交税费(万元),12390,15197,13929,10811,10203,12121,14092,8352,6222,10562,15021,8083,4573,10460,8635,4084,2847,4591,1923,-2389,-2893,-2285,-3173,-2835,-2965,1327,2689,2132,38,2052,2594,
应付利息(万元),177,146,171,62,56,126,143,168,57,88,67,231,220,614,511,591,276,134,211,126,77,111,109,132,217,515,727,317,216,84,115,
应付股利(万元),--,--,--,19868,19868,--,--,--,--,--,--,--,15516,--,--,--,15051,--,--,--,16341,--,--,--,--,--,--,--,8000,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),29837,30008,29246,30508,29075,27705,27865,26333,22367,25461,21516,18075,15507,16208,13522,11796,13136,11614,12753,14274,13831,10565,14869,10440,13757,14051,14828,49732,24097,34707,15834,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,7453,7191,--,--,--,--,--,--,481,449,1814,1809,1851,2051,1937,1983,1685,1648,1416,1145,1889,5511,--,10381,
其他流动负债(万元),3040,3261,3266,3630,1009,1084,788,670,795,657,615,452,567,784,917,923,520,623,718,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),751485,691930,860516,835303,651184,627189,767807,833224,552761,549975,613577,735063,694554,636730,594750,578822,499886,430885,459685,437684,365593,365027,457305,399362,367506,346129,367259,458173,501253,422414,334921,
长期借款(万元),--,--,--,0,5567,5687,7529,--,--,--,--,--,--,--,--,--,--,4354,4771,5195,6412,6953,7581,8003,8238,30642,42080,38347,25952,2131,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),489,584,688,790,904,1026,1163,1229,1308,1407,1477,1455,1467,1487,1495,1415,1341,1280,1222,1175,1091,1127,1288,1353,1612,2001,2404,3284,4775,5440,5515,
长期递延收益(万元),3700,4081,4529,4993,3746,3948,4197,4737,5067,5452,5640,5954,6346,6080,2743,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,463,488,503,352,744,257,274,728,334,94,78,84,1829,2157,1597,1654,1525,1797,1701,1775,1913,1784,1391,1681,
其他非流动负债(万元),154,96,142,130,138,149,104,100,118,100,115,100,79,72,84,2493,1966,1956,1975,1979,2048,1778,1451,554,587,621,704,--,2,2,50,
非流动负债合计(万元),11404,11817,12526,12039,16568,16999,18947,15139,15304,15608,8666,9057,9016,8814,5999,4243,3401,7668,8052,10177,11708,11455,11975,11434,12234,34964,46964,43543,32512,8964,7245,
负债合计(万元),762889,703747,873041,847342,667752,644189,786755,848364,568065,565583,622243,744120,703569,645544,600749,583065,503287,438554,467737,447861,377301,376482,469280,410796,379740,381093,414223,501716,533765,431378,342167,
实收资本(或股本)(万元),217592,217592,217592,217592,217592,217592,217592,217592,217592,217592,217592,217592,217592,108796,108796,101172,101172,101172,101172,101172,101172,101172,101172,101172,101172,101172,90492,90492,90492,41606,41606,
资本公积(万元),164243,163787,163255,162849,161567,160270,158887,198344,197120,195870,154612,154120,154120,262917,262917,68108,68108,68108,68108,68771,68771,68771,68771,68734,68727,68720,2052,1839,156915,251576,263430,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,452,208,208,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),34293,34293,34293,29447,29447,29447,29447,27396,27396,27396,27396,21114,21114,21114,21114,18398,18398,18398,18398,16212,16212,16212,16212,12418,12418,12418,12418,9310,9310,5671,3646,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),448968,468724,450010,409641,379069,377809,349142,282063,255431,259153,288530,272902,249480,260995,246868,230280,213930,212225,196441,181882,168827,178247,161631,142643,124023,115857,105244,81935,22577,36554,19562,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4539,-3954,-4530,-4016,-3894,-4255,-4073,-3464,-3718,-4264,-3939,-4202,-3835,-39565,-40903,-42396,
归属于母公司股东权益合计(万元),862057,880292,863130,818717,788866,788690,753488,722978,693022,694047,680900,657672,636194,647244,632608,413420,397655,395374,380103,364143,350728,360330,344323,321249,302076,294229,206003,179741,239278,294296,285639,
少数股东权益(万元),175,171,168,160,156,158,234,191,155,147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),862233,880463,863298,818876,789022,788847,753722,723168,693177,694195,680900,657672,636194,647244,632608,413420,397655,395374,380103,364143,350728,360330,344323,321249,302076,294229,206003,179741,239278,294296,285639,
负债和所有者权益(或股东权益)总计(万元),1625122,1584210,1736339,1666218,1456774,1433036,1540477,1571532,1261242,1259778,1303143,1401793,1339763,1292788,1233357,996485,900942,833928,847840,812004,728029,736812,813602,732045,681815,675322,620227,681457,773043,725674,627806,		
  
