报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产净值(万元),--,15527,--,14553,--,14643,--,12132,--,12401,--,6611,6714,6856,5332,4528,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),15134,15527,14405,14553,14778,14643,12075,12132,12273,12401,11806,6611,6714,6856,5332,4528,3237,
在建工程(万元),7465,6971,6515,5724,4267,3970,5618,5302,4822,4651,4471,8773,7751,7122,5459,2144,747,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6450,6495,6553,4290,4320,4343,4312,4344,4376,4408,4359,4381,4410,4440,4520,2472,1916,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),120,125,6,7,8,8,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),275,275,231,229,208,208,189,202,241,241,132,132,139,152,76,75,36,
其他非流动资产(万元),644,352,636,623,--,411,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),30088,29745,28346,25425,23581,23583,22193,21979,21712,21702,20768,19897,19015,18570,15387,9219,5937,
资产总计(万元),88080,63276,57508,54467,53541,52192,47181,45875,47890,46329,44680,46460,31194,32116,26492,19791,14444,
短期借款(万元),7600,5300,3300,2000,2000,2000,--,--,--,--,--,1400,2500,3500,2500,500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,401,401,600,600,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),2529,1659,1430,1891,1444,1732,1127,1640,1503,1522,1285,1311,995,2197,2831,2732,1945,
预收账款(万元),440,404,651,372,364,342,327,242,235,126,195,201,435,392,204,181,202,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),259,504,234,219,208,406,176,168,147,328,176,144,110,241,169,178,64,
应交税费(万元),845,649,856,766,442,338,702,446,492,196,374,228,644,498,118,-24,-49,
应付利息(万元),7,7,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2051,2038,115,222,43,45,42,59,90,50,68,607,164,71,135,39,4,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),13731,10561,6988,5870,5101,5466,2373,2555,2468,2222,2099,3892,4849,6898,5957,3606,2166,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,1900,1900,1900,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1122,1145,885,905,924,944,816,836,906,876,--,374,381,388,298,478,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,896,--,--,--,--,--,676,
非流动负债合计(万元),1122,1145,885,905,924,944,816,836,906,876,896,2274,2281,2288,298,478,676,
负债合计(万元),14853,11705,7872,6775,6026,6410,3190,3391,3375,3098,2995,6166,7130,9187,6254,4084,2842,
实收资本(或股本)(万元),17138,16138,16000,16000,16000,16000,16000,16000,8000,8000,8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),28361,9829,7946,7946,7946,7946,7946,7946,15946,15946,15946,15946,3347,3347,3347,3347,3347,
减:库存股(万元),1910,1910,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),4,11,48,72,66,56,50,50,48,52,-21,15,88,99,109,44,57,
盈余公积(万元),3455,3455,2702,2702,2702,2702,2048,2049,2049,2049,1474,1474,1474,1474,1156,680,220,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25827,23683,22550,20581,20389,19019,17871,16357,18472,17183,16285,14859,13155,12009,9625,5637,1978,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),72874,51206,49246,47301,47104,45723,43915,42402,44515,43231,41685,40294,24065,22930,20238,15707,11602,
少数股东权益(万元),353,364,391,391,411,58,76,82,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),73227,51570,49636,47692,47515,45781,43991,42484,44515,43231,41685,40294,24065,22930,20238,15707,11602,
负债和所有者权益(或股东权益)总计(万元),88080,63276,57508,54467,53541,52192,47181,45875,47890,46329,44680,46460,31194,32116,26492,19791,14444,		
  
