报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),6042,6083,2765,2842,2877,2911,2970,3035,
开发支出(万元),--,--,--,--,--,--,48,378,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),114,126,149,119,110,124,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),449,217,169,160,9,104,129,200,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),17697,17866,15300,16908,17291,18233,18686,16876,
资产总计(万元),62622,31435,29145,35157,40734,35868,35162,29858,
短期借款(万元),5000,5000,2000,5000,5000,5000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),5526,3582,1344,1453,3115,837,5958,409,
预收账款(万元),136,530,721,963,541,1027,2574,2774,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),92,157,602,578,3,479,353,378,
应交税费(万元),630,31,651,434,729,879,-2166,-1302,
应付利息(万元),--,6,2,8,7,9,--,--,
应付股利(万元),--,--,--,--,8889,--,--,7488,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),5439,3364,2624,2565,727,561,194,566,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,2500,500,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),16823,12670,7945,11000,19011,8792,9414,10813,
长期借款(万元),--,--,--,--,--,--,--,2500,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,3,26,23,24,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,3,26,23,24,0,2500,
负债合计(万元),16823,12670,7948,11026,19034,8816,9414,13313,
实收资本(或股本)(万元),10000,7500,7500,7500,7500,5000,5000,5000,
资本公积(万元),23750,--,--,--,--,220,220,220,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2509,2509,2509,1873,1250,2621,2621,2621,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),9541,8756,11189,14758,12951,19210,17907,8704,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),45800,18765,21198,24131,21701,27052,25748,16545,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),45800,18765,21198,24131,21701,27052,25748,16545,
负债和所有者权益(或股东权益)总计(万元),62622,31435,29145,35157,40734,35868,35162,29858,		
  
