报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,
长期股权投资(万元),3096,3039,2825,175,169,355,288,291,332,402,482,502,571,327,360,382,421,470,486,522,596,664,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
投资性房地产(万元),240,244,248,252,256,260,265,269,295,299,303,308,312,316,321,325,329,334,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
固定资产原值(万元),--,128038,--,83414,--,76745,--,67278,--,53850,--,48128,--,47889,--,47481,--,46253,--,45278,--,43970,--,42109,--,38981,--,33750,--,22125,--,20164,--,17527,--,13100,--,10391,--,9092,--,8046,--,--,5538,
累计折旧(万元),--,53096,--,36340,--,33910,--,34425,--,25993,--,24600,--,23573,--,21444,--,19294,--,16946,--,14882,--,12562,--,10473,--,8586,--,7085,--,5960,--,5063,--,4328,--,3669,--,3079,--,2600,--,--,1754,
固定资产净值(万元),--,74942,--,47073,--,42836,--,32853,--,27857,--,23528,--,24316,--,26036,--,26960,--,28332,--,29088,--,29547,--,28509,--,25164,--,15041,--,14204,--,12463,--,8772,--,6722,--,6014,--,5446,--,--,3784,
固定资产减值准备(万元),--,--,--,263,--,263,--,676,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,145,--,0,--,0,--,--,0,
固定资产(万元),74448,74942,57069,46810,43039,42572,43337,32177,27584,27857,25242,23528,23948,24316,25176,26036,25928,26960,27456,28332,28673,29088,29464,29547,27979,28509,25262,25164,18133,15041,14306,14204,13553,12463,9325,8772,8305,6577,6968,6014,5294,5446,5490,5545,3784,
在建工程(万元),2017,1965,1864,4703,5774,5150,2551,11344,10052,9145,9843,10552,8457,4394,311,279,310,27,57,76,593,1128,1056,1150,609,1023,1074,1290,5447,5913,838,373,639,818,1786,2026,1134,370,87,849,1725,331,480,500,169,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,63,63,--,0,--,0,--,--,--,--,--,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
无形资产(万元),6371,6367,6219,6235,6159,6199,6044,6094,5487,5276,5252,5279,5331,5380,5425,5444,5489,5528,3075,3109,3146,2661,2683,2707,2735,2762,2777,2805,2806,2805,2838,2843,1261,1278,1176,1184,1199,870,876,868,860,865,871,854,858,
开发支出(万元),258,177,155,138,158,60,298,238,126,86,--,--,--,--,--,--,--,--,358,354,242,242,123,115,3,3,--,--,--,--,--,0,--,0,73,73,71,71,71,55,42,15,--,0,0,
商誉(万元),954,954,954,954,954,954,944,948,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
长期待摊费用(万元),457,480,363,362,393,315,278,283,309,325,706,253,245,239,248,253,223,98,114,80,61,71,78,75,91,103,142,154,177,185,241,227,238,252,255,258,263,276,271,193,122,115,120,126,30,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
递延所得税资产(万元),1843,1793,1378,1361,1349,1330,1499,1431,1406,1513,1469,1454,1147,1362,1305,1260,1163,1241,1044,1014,860,907,735,682,594,646,606,541,450,507,299,283,264,236,229,213,192,201,300,272,120,115,86,77,77,
其他非流动资产(万元),2869,1940,3277,5584,2191,2589,3122,3173,3133,1169,589,622,743,849,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
非流动资产合计(万元),92553,91903,74352,66575,60442,59785,58624,56247,48724,46073,43887,42496,40754,37183,33145,33978,33863,34657,32590,33488,34171,34762,34140,34276,32011,33046,51776,51690,37469,35397,29652,27736,26102,19975,18260,12840,12776,9881,8573,8251,8161,6887,7047,7103,4918,
资产总计(万元),311878,311144,261757,248872,246702,243388,238216,231382,225538,227902,226804,216307,128298,126403,124195,116274,116682,114653,111160,105034,101698,99911,99301,96643,100738,98601,101431,100941,94143,87952,86151,82669,77577,72742,70926,61652,61720,61500,65132,63536,63901,64326,63795,29289,23587,
短期借款(万元),29762,26044,14653,12526,12431,13504,11823,15435,15550,17312,19415,17326,9869,8704,7625,6725,5777,6774,6653,6487,6327,6406,5911,7061,5874,6871,7897,7671,7641,6013,6841,8767,6144,6145,6097,4050,2520,2520,2520,2520,2520,2520,2520,3860,2520,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
交易性金融负债(万元),39,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
应付票据(万元),7311,6951,4793,5954,6759,5538,3436,2534,3724,5789,4986,3897,3744,3968,3105,2805,2516,2748,2163,2442,1103,1276,2567,2422,53,1280,3731,1442,1309,--,1662,1170,902,0,368,0,--,--,--,--,--,--,--,0,0,
应付账款(万元),33272,35158,33485,28040,19897,18387,19032,16961,12254,12282,13859,13284,11020,11320,15021,14986,13011,12092,12868,12383,7971,8682,9839,10772,11756,9368,12135,17900,12574,11926,11930,11969,8690,7138,7220,5372,5205,4484,8046,8902,7118,8317,8652,7403,4689,
预收账款(万元),2260,1888,2638,2765,2423,1467,1195,835,806,432,615,480,502,308,535,780,1111,510,503,532,572,234,391,360,454,255,495,849,645,415,489,598,638,571,483,227,284,535,1359,975,1287,987,1249,878,637,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
应付职工薪酬(万元),3362,6123,2564,2002,1439,2566,2048,1705,1241,2259,1918,1524,1050,2069,1601,1367,965,1889,1389,1303,827,1404,1169,936,736,1379,1114,836,584,1134,722,470,321,631,411,300,194,423,409,301,195,354,179,213,308,
应交税费(万元),3692,4186,2339,1332,1628,2030,1484,1481,2041,2066,1711,1444,2021,2567,2173,1595,2315,2266,2245,1483,2292,2196,1946,932,1630,1383,2369,2097,1391,1107,1059,702,1052,600,876,301,22,334,924,1070,404,336,368,469,125,
应付利息(万元),207,203,44,33,23,39,23,70,23,64,41,33,24,16,11,9,9,11,10,18,25,14,16,30,20,28,23,18,28,13,55,63,47,24,24,2,8,18,43,19,19,39,18,46,37,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
其他应付款(万元),8934,10079,362,208,200,235,2989,2304,141,83,232,207,154,84,176,52,183,395,111,91,97,170,154,117,69,82,123,50,48,77,49,48,40,37,47,45,29,27,21,27,25,34,249,23,16,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
一年内到期的非流动负债(万元),3110,3150,362,666,619,907,766,545,648,933,236,236,157,386,--,461,--,--,940,940,300,300,500,500,300,300,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
流动负债合计(万元),91948,93800,61239,53526,45419,44673,42798,41870,36429,41221,43011,38430,28541,29421,30247,28782,25886,26685,26882,25679,19515,20681,22493,23130,20893,20946,27888,30863,24220,20686,22805,23787,17833,15146,15526,10297,8261,8342,13322,13814,11569,12588,13234,12891,8332,
长期借款(万元),34616,35777,--,--,--,--,0,497,485,487,918,--,--,--,225,--,461,686,692,927,2280,1340,1640,1640,2040,1540,1340,840,--,--,--,0,--,0,--,0,--,--,--,--,--,490,490,490,490,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
长期递延收益(万元),2091,2196,2149,2103,2149,2025,2210,2024,2056,2056,1779,1888,228,269,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),211,238,119,165,149,111,88,130,165,133,85,25,20,15,17,15,21,21,20,18,19,24,21,9,22,10,16,16,12,11,19,18,19,19,25,72,52,68,--,--,--,--,--,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,467,515,622,490,458,458,498,517,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
非流动负债合计(万元),37503,38805,2268,2268,2298,2136,2298,2652,2705,2675,2782,1913,248,284,709,530,1104,1196,1170,1402,2798,1882,1661,1649,2062,1550,1356,856,12,11,19,18,19,19,25,72,52,68,--,--,--,490,490,490,490,
负债合计(万元),129451,132604,63507,55794,47718,46809,45095,44521,39134,43896,45793,40343,28789,29705,30956,29312,26990,27882,28052,27081,22313,22562,24154,24779,22955,22496,29244,31719,24233,20697,22824,23805,17852,15166,15551,10369,8314,8409,13322,13814,11569,13078,13724,13381,8822,
实收资本(或股本)(万元),53038,53038,53038,53038,53038,53038,53038,53038,29466,29466,29466,29466,26387,26387,26387,26387,23988,23988,23988,23988,21807,21807,21807,21807,21807,21807,21807,21807,18173,18173,18173,18173,15803,15803,15803,15803,15050,15050,15050,15050,15050,15050,15050,11250,9600,
资本公积(万元),40730,40730,73186,73186,73186,73186,73186,73186,96759,96759,96746,96746,17713,17713,17713,17713,20111,20111,20111,20111,22292,22292,22303,22417,22417,22417,22417,22417,26052,26052,26052,26052,28422,28422,28422,28422,29174,29174,29174,29174,29174,29174,29174,563,563,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,
盈余公积(万元),14867,14867,13225,13225,13225,13225,11568,11568,11568,11568,10096,10096,10096,10096,8311,8311,8311,8311,6757,6757,6757,6757,5558,5558,5558,5558,4057,4057,4057,4057,2642,2642,2642,2642,1889,1889,1889,1889,1283,1283,1283,1283,746,746,746,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
未分配利润(万元),70711,67802,57022,51911,57771,55308,53207,48401,48620,46212,44703,39743,45381,42568,40887,34599,37329,34414,32287,27125,28538,26499,25478,21520,27434,25756,23321,20337,20985,18307,15770,11285,12119,9939,8469,5170,7293,6978,6302,4215,6824,5740,5101,3348,3855,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-47,-48,-53,-35,-29,-10,-7,0,1,-5,-3,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,
归属于母公司股东权益合计(万元),180929,177045,196683,191387,197293,194850,191046,186234,186404,184006,181011,175965,99509,96698,93239,86962,89692,86772,83109,77953,79384,77349,75147,71303,77211,75534,71602,68618,69267,66589,62636,58151,58985,56806,54582,51283,53406,53091,51810,49722,52332,51248,50071,15907,14764,
少数股东权益(万元),1498,1495,1568,1690,1692,1729,2075,627,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,561,572,571,585,603,644,667,691,713,740,771,793,0,--,--,--,--,--,--,--,0,0,
所有者权益(或股东权益)合计(万元),182427,178540,198251,193078,198985,196578,193121,186860,186404,184006,181011,175965,99509,96698,93239,86962,89692,86772,83109,77953,79384,77349,75147,71864,77783,76106,72187,69222,69910,67255,63327,58864,59725,57576,55375,51283,53406,53091,51810,49722,52332,51248,50071,15907,14764,
负债和所有者权益(或股东权益)总计(万元),311878,311144,261757,248872,246702,243388,238216,231382,225538,227902,226804,216307,128298,126403,124195,116274,116682,114653,111160,105034,101698,99911,99301,96643,100738,98601,101431,100941,94143,87952,86151,82669,77577,72742,70926,61652,61720,61500,65132,63536,63901,64326,63795,29289,23587,		
  
