报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
应交税费(万元),-393,977,569,1526,1343,1692,1192,
应付利息(万元),29,30,39,55,65,47,19,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),532,310,429,407,253,260,1067,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,165,178,170,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),16485,19557,20679,24240,20222,18207,14263,
长期借款(万元),6549,7008,7190,5100,1400,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),149,--,58,121,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,
递延所得税负债(万元),137,137,137,119,62,29,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),6835,7146,7385,5340,1462,29,0,
负债合计(万元),23320,26702,28065,29580,21684,18236,14263,
实收资本(或股本)(万元),8000,8000,8000,8000,7500,6250,6250,
资本公积(万元),25749,25749,25749,25749,21999,8686,8686,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1041,1026,1026,440,440,685,340,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),13933,12888,10133,7463,4742,6910,3257,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),48725,47665,44911,41654,34681,22531,18533,
少数股东权益(万元),102,103,105,107,--,--,--,
所有者权益(或股东权益)合计(万元),48827,47769,45016,41761,34681,22531,18533,
负债和所有者权益(或股东权益)总计(万元),72146,74471,73081,71342,56366,40767,32796,		
  
