报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产(万元),8314,8223,7115,6613,6378,6264,5838,5533,5547,4744,4720,4778,4878,4957,4289,3416,3437,
在建工程(万元),2958,2467,2459,2281,2138,1803,1577,1557,513,259,246,45,18,13,11,661,50,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,842,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),764,771,776,783,790,797,703,709,694,699,695,700,702,707,660,668,685,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),89,5,13,25,38,50,63,75,88,100,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),277,494,229,174,210,394,286,250,290,347,223,363,409,437,458,401,274,
其他非流动资产(万元),2488,1411,1820,2454,621,984,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),14940,13423,12462,12380,10225,10342,8516,8124,7131,6150,5884,5886,6008,6113,5419,5147,5287,
资产总计(万元),147796,152117,142521,142158,145732,145137,138602,132622,131654,125365,121806,120697,83074,83579,68546,56543,47170,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),17399,13849,13144,17116,18705,15369,12984,11876,11435,9391,8159,10896,13162,12530,9201,8361,2172,
应付账款(万元),6116,11573,8406,6644,8082,11192,9769,8096,7130,6123,6465,4512,5608,7036,7267,6773,8399,
预收账款(万元),339,--,--,--,--,--,--,--,--,--,--,--,2,--,--,50,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),434,1223,438,327,386,1148,416,360,525,833,339,1586,1586,1769,1448,1238,736,
应交税费(万元),80,1862,525,312,593,893,658,384,741,456,910,331,1448,1183,1021,1207,1623,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,593,--,1920,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),233,225,244,223,152,94,60,76,77,72,78,211,160,83,47,188,18,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,220,228,--,
流动负债合计(万元),24602,28731,22756,24622,27918,28695,23887,20791,19908,16873,15950,17537,22559,22600,21124,18046,18747,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2447,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2026,2078,1964,2011,2059,2106,2157,2208,2259,2310,2336,2391,2446,2501,2501,2914,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2026,2078,1964,2011,2059,2106,2157,2208,2259,2310,2336,2391,2446,2501,2501,2914,2447,
负债合计(万元),26628,30810,24720,26633,29977,30801,26044,22999,22167,19183,18286,19928,25005,25102,23625,20959,21194,
实收资本(或股本)(万元),20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,15000,15000,15000,15000,15000,
资本公积(万元),43394,43394,43399,43399,43399,43399,43399,43399,43399,43399,43399,43399,7930,7930,7930,7930,7930,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5175,5175,4481,4481,4481,4481,3823,3823,3823,3823,2940,2940,2940,2940,1632,774,52,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),51947,51951,49058,46833,47110,45844,44823,41877,42015,38959,37180,34429,32199,32607,20359,11880,2994,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),120517,120520,116938,114714,114990,113725,112045,109099,109237,106181,103520,100769,58069,58477,44920,35583,25975,
少数股东权益(万元),652,787,863,811,765,612,513,524,250,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),121168,121307,117801,115525,115755,114337,112558,109623,109487,106181,103520,100769,58069,58477,44920,35583,25975,
负债和所有者权益(或股东权益)总计(万元),147796,152117,142521,142158,145732,145137,138602,132622,131654,125365,121806,120697,83074,83579,68546,56543,47170,		
  
