报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
累计折旧(万元),--,34542,--,33238,--,33382,--,34156,--,36424,--,33952,--,33888,32367,31158,27546,22641,
固定资产净值(万元),--,106414,--,89578,--,74138,--,47817,--,50025,--,48034,--,48804,50225,48564,52731,52594,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),98894,106414,96033,89578,80626,74138,41928,47817,50160,50025,47162,48034,46377,48804,50225,48564,52731,52594,
在建工程(万元),71895,60247,64579,61504,65812,68820,78891,60665,46219,42017,35475,34178,28058,25671,23316,10933,2337,2373,
工程物资(万元),254,254,266,2378,2237,1940,5161,3043,--,--,--,--,--,--,--,--,--,3,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),21135,21268,21499,21509,21606,21732,20837,20925,20818,18853,18757,18865,18975,19086,14745,14428,12734,9246,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),466,526,538,400,501,601,521,430,389,328,299,391,507,353,389,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),718,763,959,879,811,778,738,757,636,606,635,598,549,601,620,570,630,556,
其他非流动资产(万元),31185,28504,24968,28499,29330,21728,25921,17712,23765,20137,25449,14811,17714,14816,16428,14350,6878,3583,
非流动资产合计(万元),226932,220368,211072,207145,203326,190332,173997,151350,141986,131965,127777,116876,112181,109331,105723,88845,75310,68355,
资产总计(万元),294672,308587,304231,289807,287592,270198,274050,273055,199866,183754,182710,171395,154335,152013,153462,135405,120587,102771,
短期借款(万元),83808,86559,81581,64000,60900,45700,55900,63926,64926,61526,62750,52834,47434,47090,48382,49200,39400,28300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,30,30,21,58,123,117,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7652,11125,10005,11546,13768,14344,9167,4629,5016,2970,2615,4440,2465,790,4629,1700,800,--,
应付账款(万元),37890,41330,40681,39979,42899,37405,37714,30038,25426,20752,22315,19669,17639,17114,18697,18963,19383,13735,
预收账款(万元),2563,2785,3458,2778,2401,1994,2225,1972,2067,2126,2020,2079,2311,2162,1842,1808,1998,3123,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),44,140,67,67,62,86,79,71,64,67,74,72,75,74,80,79,89,50,
应交税费(万元),979,1413,1470,1505,1215,1203,1599,1881,1295,919,1273,1089,942,809,683,1119,241,-113,
应付利息(万元),142,142,113,91,80,85,90,107,139,114,89,84,129,133,114,117,97,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,220,305,85,93,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),551,724,174,536,397,564,1753,1786,1799,1730,1694,1735,1719,2068,1863,1774,1822,4149,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),12856,13957,11575,12437,11816,12556,8410,11452,7198,6495,3022,2681,4771,5382,3480,1445,2750,2500,
其他流动负债(万元),--,--,--,--,--,--,--,--,0,1500,1500,1500,1500,1500,--,--,--,--,
流动负债合计(万元),146486,158174,149125,132939,133538,113936,116936,115861,107929,98199,97352,86404,79319,77237,79883,76263,66703,51862,
长期借款(万元),--,--,3000,3000,3000,3000,6000,6000,6000,3000,2617,2617,13672,11318,10323,4445,3578,3438,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),8868,11321,11955,14612,8992,11873,8532,10412,5304,2856,1669,2664,2949,4044,4691,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期递延收益(万元),1115,1199,1141,1196,2954,3161,3368,3575,3782,3988,4221,4428,4635,4816,4854,3114,3609,4104,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
非流动负债合计(万元),9984,12519,16095,18808,14946,18033,17899,19987,15086,9845,8507,9709,21256,20179,19868,7559,7186,7541,
负债合计(万元),156470,170694,165221,151747,148484,131969,134835,135848,123015,108044,105859,96112,100575,97416,99751,83822,73889,59403,
实收资本(或股本)(万元),31995,31995,31995,31995,12306,12306,12306,12306,10540,10540,10540,10540,7900,7900,7900,7900,7900,7900,
资本公积(万元),60314,60314,60314,60314,80003,80003,80334,80220,21046,21046,21149,21149,4447,4447,4447,4447,4447,4447,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3061,3061,2814,2814,2814,2814,2383,2383,2383,2383,2017,2017,2017,2017,1711,1711,1486,1305,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),39795,39530,40593,39495,40580,39603,39773,37902,37894,37006,36638,35176,33087,33942,33515,31622,27707,25131,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),135063,134799,135474,134514,135601,134725,134795,132810,71862,70974,70344,68882,47451,48307,47573,45680,41540,38783,
少数股东权益(万元),3139,3094,3536,3546,3508,3504,4420,4397,4989,4736,6507,6400,6309,6290,6138,5903,5157,4585,
所有者权益(或股东权益)合计(万元),138202,137893,139010,138060,139108,138228,139215,137207,76851,75710,76851,75282,53761,54597,53711,51583,46698,43369,
负债和所有者权益(或股东权益)总计(万元),294672,308587,304231,289807,287592,270198,274050,273055,199866,183754,182710,171395,154335,152013,153462,135405,120587,102771,		
  
