报告日期,2017-09-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),29814,30274,22194,20838,16514,16530,8176,
应付账款(万元),54705,50574,79706,53631,65607,61474,56526,
预收账款(万元),4597,5057,5543,3687,3122,3732,3109,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),9528,11164,12004,9957,11348,11644,10995,
应交税费(万元),751,1218,7301,1474,7475,3824,2784,
应付利息(万元),115,145,38,261,350,544,100,
应付股利(万元),--,--,--,--,127,5606,5000,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),8602,9795,11025,7038,7597,7871,5680,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),10757,26131,26076,979,25788,1832,659,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),140449,167258,164835,117884,159345,167676,149025,
长期借款(万元),--,--,--,25000,6119,24388,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),6621,5918,5582,4982,5214,2566,1100,
长期递延收益(万元),3109,2153,2255,3180,1929,2662,2797,
递延所得税负债(万元),--,--,--,--,8,2,5,
其他非流动负债(万元),--,--,--,--,--,--,360,
非流动负债合计(万元),9730,8070,7837,33163,13270,29618,4262,
负债合计(万元),150179,175329,172672,151047,172616,197294,153288,
实收资本(或股本)(万元),40000,40000,40000,40000,40000,40000,8235,
资本公积(万元),782,782,782,782,782,782,2458,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),12517,12517,12517,8594,6178,3997,7921,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),198222,185421,187554,173976,170274,164832,170227,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),247020,235028,237252,219571,213381,205422,184891,
少数股东权益(万元),80,319,436,793,654,2351,2419,
所有者权益(或股东权益)合计(万元),247100,235347,237688,220365,214035,207773,187311,
负债和所有者权益(或股东权益)总计(万元),397279,410676,410359,371412,386651,405067,340598,		
  
