报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
资产总计(万元),219775,208235,221978,198829,204182,107246,99134,73925,60358,51761,40869,
短期借款(万元),32000,26935,16434,3979,14188,10001,7763,4857,5878,6132,3500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,133,212,419,590,221,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),746,57,1088,2478,2410,3790,4645,5305,3995,3725,2195,
应付账款(万元),21896,18517,17888,14023,12306,12480,10249,9778,9834,7786,9934,
预收账款(万元),1383,1232,2112,882,786,736,576,489,584,781,482,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1964,1588,1195,1611,1222,1163,1450,1080,840,717,482,
应交税费(万元),795,1552,1423,981,1652,1572,858,181,335,690,731,
应付利息(万元),38,40,20,20,7,14,35,7,8,8,7,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),510,1166,948,652,1281,403,1027,784,833,280,1480,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),59331,51087,41108,24758,34065,30578,27194,22702,22306,20119,18812,
长期借款(万元),6633,6468,5987,5699,5841,5753,5504,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),633,646,651,663,740,686,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,46,--,--,
其他非流动负债(万元),1326,1270,1171,1174,2203,1972,1757,593,--,--,--,
非流动负债合计(万元),8592,8383,7810,7536,8784,8410,7261,593,46,0,0,
负债合计(万元),67923,59471,48918,32295,42849,38988,34455,23295,22352,20119,18812,
实收资本(或股本)(万元),24000,24000,24000,24000,24000,18000,18000,18000,18000,18000,3279,
资本公积(万元),89033,89033,89033,89033,89685,8742,8742,8742,8742,8742,7371,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6933,6933,6933,6933,5108,5108,5108,3221,1723,503,1208,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),32296,29114,53333,46598,42573,36450,32884,20744,9160,4166,10156,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,-2,--,
归属于母公司股东权益合计(万元),151793,148914,172987,166416,161019,68006,64418,50465,37614,31409,22014,
少数股东权益(万元),59,-150,73,118,313,252,262,166,393,233,43,
所有者权益(或股东权益)合计(万元),151852,148765,173060,166534,161333,68258,64679,50631,38006,31642,22056,
负债和所有者权益(或股东权益)总计(万元),219775,208235,221978,198829,204182,107246,99134,73925,60358,51761,40869,		
  
