报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
流动资产合计(万元),1208041,1232388,1128131,1173254,1102163,1034687,1019772,1021063,989337,1053833,1065799,1000129,943668,983549,984466,898913,827139,770924,694408,655395,584716,593441,505315,451051,387751,399323,369714,350892,347828,310308,259107,233783,207391,203556,196583,188963,48457,44908,35485,25706,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),--,9098,32208,9119,6040,5551,3961,4114,3204,3204,3204,3200,2484,2963,2963,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),67795,71059,87637,121358,79517,86588,80777,109122,52622,51533,37783,38188,42521,51121,31214,26813,24976,17520,10867,9826,5304,4899,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),260828,254519,246011,233622,224317,229736,195853,142221,88140,67339,57111,27138,25562,25520,82486,82441,79958,72337,61998,62028,60434,59113,57020,55597,51708,51541,51236,50791,41408,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),9319,9242,4008,3477,3112,3185,3229,4408,6000,6077,6155,5104,2638,3360,3315,2620,2663,2706,2749,2792,723,695,235,238,242,245,249,252,255,259,262,266,269,--,--,0,0,0,0,0,
固定资产原值(万元),--,84127,--,88582,--,91119,--,83423,--,61139,--,60595,--,61451,--,61503,--,63399,--,50399,--,21838,--,23108,--,22595,--,23098,--,22282,--,20918,--,14926,--,9759,0,5384,4373,--,
累计折旧(万元),--,18162,--,12808,--,18422,--,16472,--,14198,--,13590,--,11802,--,10168,--,9667,--,7782,--,7020,--,6523,--,5491,--,4498,--,3615,--,2757,--,1891,--,1493,0,1414,1037,--,
固定资产净值(万元),--,65965,--,75774,--,72697,--,66951,--,46941,--,47005,--,49649,--,51335,--,53732,--,42617,--,14818,--,16585,--,17104,--,18600,--,18668,--,18161,--,13036,--,8266,0,3969,3336,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),--,65965,74725,75774,77398,72697,68054,66951,65835,46941,46593,47005,49466,49649,49764,51335,53107,53732,42798,42617,44401,14818,16707,16585,16818,17104,18196,18600,18454,18668,18587,18161,16857,13036,8585,8266,3999,3969,3336,2568,
在建工程(万元),--,8546,7859,8581,8226,8226,7946,6631,4804,17443,11657,3395,972,1011,1178,1211,1230,1067,1826,2202,2342,31094,20152,19093,18167,18276,1439,804,874,603,1199,1159,640,417,56,6,68,57,117,67,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,5,5,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),11069,11101,20655,20581,20233,20376,20744,20908,20960,20973,21005,21042,21106,21139,4533,4639,4751,4800,1616,1691,1648,1707,1692,1428,1440,1286,970,888,883,832,819,833,828,201,197,163,114,123,82,70,
开发支出(万元),562,504,650,439,341,272,245,127,178,194,87,59,35,15,261,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
商誉(万元),2673,2673,51523,49519,47244,49129,51585,52578,53658,54023,60336,59934,58567,58512,5045,3336,3336,3336,3336,3336,3336,3336,3336,3336,3336,3336,3347,11,11,11,11,11,11,11,11,11,11,11,11,11,
长期待摊费用(万元),5344,4597,4409,4684,4805,4816,3655,3505,3500,3755,4024,4257,4460,4708,4094,4761,4810,5333,5547,5586,5628,5878,6229,6529,6136,6002,4860,4932,4834,4527,3059,2236,1932,1609,631,412,408,417,599,466,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),13361,13317,11351,10934,9948,9616,7872,7078,6778,6737,6082,6069,5664,5624,4862,4764,4081,4140,3663,3599,2865,2907,2189,2068,1618,1843,1408,1205,921,986,690,533,411,373,298,242,240,240,188,233,
其他非流动资产(万元),71880,80933,31761,28210,30680,42807,24689,26065,27843,33564,17334,17334,17334,17334,334,334,334,334,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),516779,531555,572798,566304,511865,532998,468610,443709,333522,311784,271371,232726,230811,240957,190048,182256,179248,165306,134399,133677,126681,124447,107561,104874,99464,99633,81705,77483,67640,25886,24628,23199,20947,15645,9778,9098,4839,4816,4334,3415,
资产总计(万元),1724820,1763942,1700929,1739558,1614028,1567685,1488382,1464771,1322859,1365617,1337170,1232855,1174478,1224506,1174514,1081169,1006387,936229,828808,789072,711397,717889,612876,555925,487215,498956,451418,428375,415468,336194,283734,256982,228338,219202,206361,198061,53296,49724,39819,29122,
短期借款(万元),240691,256025,255310,245432,193775,175443,173429,160529,118099,75339,77513,62712,65123,69049,67050,55100,72400,71600,61600,68600,76600,92900,95900,79400,61586,53406,53705,45405,66300,46100,29100,10000,6000,--,--,2000,2200,2200,2000,1200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),--,21036,--,15649,24571,22390,12625,19257,21293,17960,15666,25711,29183,34029,45048,48544,38402,20131,19268,11920,12729,16437,10694,4338,2810,940,30,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付账款(万元),--,390799,--,264661,232569,292193,213727,207281,188309,261272,224698,210405,197772,265831,216103,231309,227458,283143,230970,216768,167494,198342,137435,131660,100538,120289,93380,86604,70575,81144,55190,55798,38174,46235,36957,29706,19055,17704,16324,11936,
预收账款(万元),166617,135271,117764,97213,114903,83274,70175,67728,72844,56670,47783,53766,42964,31943,47196,44431,46387,40623,25584,22294,26808,16654,15356,10350,11528,6127,6102,6261,2597,2174,4418,3345,4550,1348,1678,897,830,1408,1187,1265,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),610,714,881,732,605,844,629,580,827,1116,625,602,561,1156,195,238,194,337,45,103,164,172,51,111,17,99,38,0,--,32,--,--,--,--,--,0,1,0,0,0,
应交税费(万元),3182,3889,4484,5191,6433,6083,5268,3920,540,2859,19615,18345,19404,23869,20412,23962,19627,24490,20526,21067,15101,19371,14654,14819,9938,14046,9817,8972,6476,8340,6350,5995,4652,4017,2549,2849,1531,1497,902,2398,
应付利息(万元),7018,9269,--,12850,8132,5460,4224,10226,6421,8748,4662,7441,4481,6436,3503,2666,1116,5883,3934,3008,1338,4746,3039,1533,168,4055,2555,1255,79,78,--,--,--,--,--,0,0,0,0,0,
应付股利(万元),--,--,--,2803,2324,2424,2954,1919,3206,3230,4917,4881,4759,4785,--,2074,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应付款(万元),--,24453,39977,47099,29580,30520,27400,25648,32645,37514,43482,18099,12848,5832,1488,1705,1734,1539,2159,4605,4444,2312,894,1543,1478,849,508,1429,123,161,116,322,1086,210,166,818,160,406,209,935,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),11713,20536,36702,135423,158906,192666,83360,62874,43182,121147,56350,57600,26130,14980,18000,22000,22000,18046,12665,9733,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动负债(万元),133362,83821,24439,63977,57352,59747,90472,88922,86184,17864,--,20000,20000,20000,20000,--,--,20000,20000,20000,20000,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
流动负债合计(万元),934972,945812,799873,891030,829151,871045,684263,648884,573549,603719,495312,479563,423225,477910,438994,432029,429320,485792,396752,378097,324678,350933,278022,243753,188064,199812,166134,149926,146150,138028,95175,75460,54462,51810,41350,36270,23779,23215,20622,17734,
长期借款(万元),42941,34046,39800,26150,10767,10840,24867,47135,89678,97626,100828,97935,139717,136663,112317,110180,55180,65980,65950,54450,41249,18315,5379,443,505,567,627,686,744,801,858,914,969,1023,1077,1131,0,0,0,0,
应付债券(万元),147346,177150,177084,177019,176954,107462,207143,207038,206646,206829,277138,199008,169088,168967,169688,79264,79134,79007,78879,78751,78634,78523,78408,69250,69204,69162,70000,70000,70000,--,--,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,19795,23112,24593,12466,40,48,56,64,71,9137,9084,8866,8913,105,109,121,120,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,1183,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期递延收益(万元),7902,2631,5088,4430,4327,975,1587,1628,2408,2450,2492,333,375,417,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税负债(万元),610,610,748,94,153,75,423,498,458,418,372,314,240,175,181,142,85,35,45,23,10,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他非流动负债(万元),12741,10494,74009,24023,--,--,121,121,121,121,121,121,121,140,140,478,525,792,1040,1272,1272,1329,2175,2034,1308,1298,706,490,289,289,--,--,--,--,--,0,0,0,0,0,
非流动负债合计(万元),229895,244726,319841,256308,204667,119393,234190,256476,299375,307516,390088,306795,318406,315275,282430,190173,135044,145935,145914,134497,121165,98166,85963,71727,71018,71027,71333,71176,71033,1090,858,914,969,1023,1077,1131,1183,0,0,0,
负债合计(万元),1164867,1190538,1119714,1147338,1033817,990438,918453,905360,872924,911235,885400,786358,741631,793185,721425,622201,564364,631727,542666,512594,445844,449100,363984,315480,259082,270838,237467,221102,217183,139119,96033,76374,55431,52834,42428,37401,24962,23215,20622,17734,
实收资本(或股本)(万元),148699,148699,148699,148699,148699,148699,148699,148699,137700,137700,137700,137700,55080,55080,55080,55080,54895,46082,46080,46080,46080,46080,46080,46080,38400,38400,38400,38400,38400,38400,38400,38400,19200,19200,12000,12000,9000,9000,9000,2380,
资本公积(万元),234023,233906,232545,232545,232545,232545,232545,232545,145948,145948,148486,148286,230705,230505,232366,231931,227989,96448,96978,96316,95513,97532,96574,95615,103170,103170,103170,103170,103170,103170,103170,103170,122370,122370,128896,128896,4762,4762,4762,501,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),18893,18893,18883,18893,18893,18893,16126,16126,16126,16126,15313,15313,15313,15313,14817,14817,14817,14817,11088,11088,11088,11088,7813,7813,7813,7813,5674,5674,5741,5674,3028,3028,3028,3028,1404,2110,1404,1404,590,1081,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未分配利润(万元),132942,149515,144280,155220,149473,148956,139306,129726,118689,124049,121270,118019,104974,112780,138227,147225,134588,138278,123296,114809,105368,105184,89878,82454,70662,70503,61571,54588,46042,44797,37997,31316,24401,21718,21575,17596,13111,11287,4792,7071,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1384,-1429,-1913,-1450,-1199,-468,-252,-274,20,-197,-82,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),537150,554438,547267,556575,548873,549947,537913,529134,421348,426993,425251,421683,407859,415343,441132,447296,430785,293885,275965,266910,256619,257971,238895,230764,219577,219634,208541,201852,193156,191960,182596,175914,168999,166316,163875,160602,28277,26452,19144,11033,
少数股东权益(万元),22803,18966,33948,35645,31339,27300,32017,30277,28586,27388,26519,24814,24988,15978,11957,11672,11238,10617,10177,9568,8934,10818,9996,9682,8556,8483,5410,5422,5129,5116,5106,4694,3908,52,58,58,58,57,53,355,
所有者权益(或股东权益)合计(万元),559953,573404,581215,592220,580211,577247,569930,559411,449934,454382,451770,446497,432848,431320,453089,458968,442023,304502,286142,276478,265553,268789,248891,240445,228133,228118,213951,207273,198285,197076,187702,180608,172907,166368,163933,160660,28335,26509,19197,11388,
负债和所有者权益(或股东权益)总计(万元),1724820,1763942,1700929,1739558,1614028,1567685,1488382,1464771,1322859,1365617,1337170,1232855,1174478,1224506,1174514,1081169,1006387,936229,828808,789072,711397,717889,612876,555925,487215,498956,451418,428375,415468,336194,283734,256982,228338,219202,206361,198061,53296,49724,39819,29122,		
  
