报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
其他应收款(万元),8970,11678,10090,11107,8586,6703,6028,5525,8153,6648,3870,2698,2652,1597,1694,1228,2125,1924,4030,1718,2145,578,537,919,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),61511,74528,56116,67477,65642,45570,37760,40893,63553,49798,56747,34981,26920,32203,30114,25341,28431,31305,23405,14486,15725,13174,7600,5587,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),2685,3290,2784,2278,315,315,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),42735,41120,41518,22857,48291,34827,15311,12051,5850,3944,4131,20,28,313,1067,8625,6076,2175,2037,26,20,23,20,--,
流动资产合计(万元),587021,627215,779146,643081,670183,692551,564628,354381,319863,326188,289273,276954,238204,214263,171086,169108,159496,137677,109463,98760,81158,48040,36950,51004,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),35992,35992,35763,32463,30185,10145,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),4472,3867,5337,5686,1758,1758,860,1084,1338,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),9761,9940,5561,5448,5225,4853,15912,12758,11787,11787,10824,5334,4500,3500,--,--,--,--,--,--,--,--,--,600,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3986,4031,4076,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,302566,--,229766,--,173118,--,89544,--,49815,--,35072,--,33285,--,23267,--,22271,--,21606,19861,--,--,--,
累计折旧(万元),--,19129,--,16824,--,9225,--,4311,--,9191,--,8557,--,6904,--,5977,--,5291,--,4638,4401,--,--,--,
固定资产净值(万元),--,283437,--,212942,--,163893,--,85232,--,40624,--,26515,--,26382,--,17290,--,16980,--,16968,15460,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),281635,283437,292331,212942,176809,163893,133305,103225,38405,40624,26026,26515,27243,26382,17179,17290,16763,16980,17140,16968,15460,15157,14198,10990,
在建工程(万元),81151,80156,18531,84419,27101,24787,19724,42458,80175,47842,3897,349,454,62,12686,7731,7505,6669,2812,1623,361,--,--,1313,
工程物资(万元),103,103,--,--,--,--,2,--,--,7780,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),15050,15170,9946,9679,5417,5472,5400,5453,5507,5560,5619,5548,5596,5632,5613,5622,6577,6625,5648,5635,5716,5878,5149,5261,
开发支出(万元),--,--,463,381,272,31,155,155,155,155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1679,1679,338,338,338,338,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1097,1004,2410,2389,886,884,487,521,247,265,284,226,150,133,119,126,134,142,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2517,2496,2709,2188,2333,2297,2012,1654,1444,1656,1435,1606,1450,1415,836,868,847,790,658,494,514,120,84,135,
其他非流动资产(万元),8995,9940,9556,7520,12298,9827,4746,4783,5284,1858,11938,1143,535,811,207,175,1156,272,--,--,--,--,--,--,
非流动资产合计(万元),446439,447815,387021,363454,262622,224286,182603,172091,144342,117527,60022,40721,39928,37934,36640,31813,32983,31478,26258,24721,22052,21156,19431,18800,
资产总计(万元),1033460,1075030,1166167,1006534,932805,916837,747231,526472,464205,443715,349295,317675,278132,252197,207726,200920,192479,169155,135721,123482,103209,69196,56381,69805,
短期借款(万元),92563,80010,80300,71500,41500,11500,--,24000,24000,3000,3000,4500,--,--,--,3692,--,--,1988,2023,--,238,92,17169,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),234864,255141,302769,282085,272105,338228,251495,193725,160885,171063,162698,106603,94045,64867,56495,55070,53234,43476,23160,17751,19364,3663,5610,3974,
应付账款(万元),109761,107533,104872,68289,79898,68575,52180,68804,44722,78708,21208,19823,14147,27956,20153,13963,15584,21202,13898,12683,9808,8124,6399,5055,
预收账款(万元),12535,14931,21659,20728,22895,17708,4848,4930,24523,5801,3754,7019,12848,6687,3819,3691,3816,3571,3111,2690,2230,2585,2412,1184,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1808,1917,971,898,762,1279,978,954,870,1549,1049,1002,991,1589,694,582,554,1007,621,546,714,586,422,277,
应交税费(万元),1726,3211,6570,10689,2060,5558,4136,6197,1089,2756,1881,2744,824,2164,735,612,468,1294,940,753,1234,1212,1538,990,
应付利息(万元),633,234,736,1169,317,286,273,301,76,32,--,--,--,--,--,--,--,--,--,--,--,--,3,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3310,--,--,--,--,--,--,--,306,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),67378,97436,106833,28317,53927,19388,8663,9502,30019,13398,8227,11532,13745,9711,5796,4562,3937,4830,3415,3190,2448,2378,2300,1227,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),18000,24000,36000,36000,30000,30000,18000,18000,18000,18000,--,--,--,--,13000,13000,13000,13000,--,--,--,--,--,--,
其他流动负债(万元),--,--,695,695,142,222,747,605,797,988,988,988,988,988,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),539267,584413,661406,520370,503605,492745,341321,327018,304981,295295,202804,155637,145350,121724,100692,98482,90591,88381,47134,39636,35798,18784,18775,30182,
长期借款(万元),23625,24500,67497,67498,27500,27500,9500,6000,6000,--,19264,42309,18000,18000,--,--,--,--,13000,13000,3000,--,--,5724,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),18719,23169,14457,17036,20189,22143,14868,16629,18636,10500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),50,50,50,50,50,50,50,50,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1121,1295,773,947,1166,1167,972,444,500,556,803,1050,1297,1543,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2000,2015,1963,1975,2049,1999,1991,2002,2061,2022,1967,1974,1982,1989,1927,1931,1935,1939,1943,1949,1959,1970,1985,2001,
其他非流动负债(万元),--,--,--,--,--,--,30000,30000,--,--,--,--,--,--,1723,1914,2106,2297,2489,1680,1920,86,48,242,
非流动负债合计(万元),45516,51029,84741,87507,50954,52860,57382,55126,27247,13128,22033,45333,21278,21533,3650,3845,4041,4236,17431,16629,6879,2055,2033,7966,
负债合计(万元),584783,635442,746147,607877,554559,545605,398703,382144,332228,308423,224837,200970,166628,143257,104342,102328,94632,92617,64565,56265,42677,20840,20808,38148,
实收资本(或股本)(万元),232867,232900,232900,230383,57596,57596,57596,50092,50092,25046,25046,25046,17890,17890,17890,8945,8945,7806,7806,7806,7806,7806,7806,7710,
资本公积(万元),33331,33064,32365,19234,191004,191004,191164,5983,5983,6022,5834,5834,12960,12960,12893,21839,22147,5069,5069,5069,5069,5069,5069,4430,
减:库存股(万元),14705,14899,14899,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),19034,19034,13343,13343,13343,13343,8513,8513,8513,8513,5725,5725,5725,5725,3903,3903,3903,3903,3903,3903,3903,3903,3860,2399,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),173447,164957,151680,130986,110364,104424,89201,77477,65625,93648,87291,79089,74386,71819,68680,63906,62719,59598,54198,50242,43754,31578,18838,16988,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),443976,435061,415398,393956,372333,366393,346479,142071,130218,133234,123900,115694,110962,108395,103366,98592,97715,76376,70976,67021,60532,48356,35573,31526,
少数股东权益(万元),4702,4527,4622,4701,5914,4839,2049,2258,1758,2059,559,1010,542,545,18,--,132,162,180,196,--,--,--,131,
所有者权益(或股东权益)合计(万元),448677,439588,420020,398657,378246,371233,348528,144328,131977,135293,124458,116705,111504,108940,103384,98592,97847,76538,71155,67217,60532,48356,35573,31657,
负债和所有者权益(或股东权益)总计(万元),1033460,1075030,1166167,1006534,932805,916837,747231,526472,464205,443715,349295,317675,278132,252197,207726,200920,192479,169155,135721,123482,103209,69196,56381,69805,		
  
