报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6670,6718,6735,7963,7981,7998,7993,8029,8025,8027,7407,7517,7496,7612,7632,6611,3098,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),642,669,189,203,225,250,280,312,320,333,311,302,206,210,156,154,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),212,215,186,188,192,165,189,169,186,151,124,123,125,125,105,77,22,
其他非流动资产(万元),1427,1922,2514,629,390,361,245,243,758,345,528,311,--,138,246,292,--,
非流动资产合计(万元),32880,30929,25436,27544,27118,27037,27211,26843,27547,26024,24310,24209,23192,23812,22062,17883,11970,
资产总计(万元),92748,90007,85826,91195,88408,85196,82116,87973,84881,83224,80638,82914,59884,56957,53503,43406,36496,
短期借款(万元),7600,7600,5600,6058,5695,5695,5899,12911,12911,13115,13750,19750,23546,21350,20295,14562,11212,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2149,2225,2286,2181,2076,1934,1126,397,364,537,180,--,--,--,--,--,600,
应付账款(万元),5659,4860,4535,4912,5242,4922,4050,4282,4701,4609,3531,4701,3917,4664,4753,3409,2884,
预收账款(万元),63,65,120,83,102,98,133,78,96,93,129,74,151,81,102,80,109,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),916,1090,761,769,761,955,660,657,659,731,525,522,786,659,553,306,405,
应交税费(万元),1307,1082,1093,1085,1125,882,846,1300,761,765,531,990,627,338,733,264,608,
应付利息(万元),10,11,8,42,42,42,40,49,44,53,36,51,19,70,48,39,12,
应付股利(万元),--,--,--,2310,--,--,--,1050,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),128,288,118,139,130,256,486,172,73,224,58,254,188,88,989,1174,537,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),74,72,55,57,57,56,--,--,--,--,--,126,--,129,167,146,206,
其他流动负债(万元),92,92,73,73,73,73,41,41,41,41,7,7,44,7,7,--,--,
流动负债合计(万元),17997,17385,14649,17708,15303,14911,13282,20936,19650,20168,18748,26475,29278,27387,27648,19980,16572,
长期借款(万元),148,163,203,227,246,242,--,--,--,--,--,325,504,398,517,61,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),654,677,644,715,762,593,469,377,380,389,362,365,371,371,329,219,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),802,840,847,942,1008,835,469,377,380,389,362,690,874,769,846,280,0,
负债合计(万元),18799,18225,15496,18650,16311,15746,13750,21313,20031,20557,19110,27165,30153,28156,28494,20260,16572,
实收资本(或股本)(万元),21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,15750,15750,15750,15750,10500,
资本公积(万元),20810,20810,19491,21042,21010,21042,21042,21042,21042,21042,20982,19491,--,--,--,1684,6937,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2647,2503,2373,2188,1950,1769,1714,1602,1392,1243,1127,1062,826,826,382,392,160,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),29263,27356,27347,24683,24448,22359,21367,19999,18676,16856,15950,15082,13870,12886,9490,5469,2253,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-193,
归属于母公司股东权益合计(万元),73949,71782,70330,69052,68583,65944,64858,63167,61288,59130,57979,55748,29731,28801,25010,23147,19657,
少数股东权益(万元),--,--,--,3493,3514,3505,3507,3493,3563,3538,3549,--,--,--,--,--,267,
所有者权益(或股东权益)合计(万元),73949,71782,70330,72545,72097,69450,68366,66660,64851,62668,61528,55748,29731,28801,25010,23147,19924,
负债和所有者权益(或股东权益)总计(万元),92748,90007,85826,91195,88408,85196,82116,87973,84881,83224,80638,82914,59884,56957,53503,43406,36496,		
  
