报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
其他流动资产(万元),15769,18519,20410,23147,24790,2238,793,734,427,3414,16,164,36,38,13,24,34,0,9,56,--,--,--,--,--,1,15,18,1020,
流动资产合计(万元),179500,171810,169093,170923,160814,153750,143720,147945,144257,93146,70720,71590,73331,75941,82192,87327,86001,86099,85097,85528,79391,76794,80878,81802,83723,26176,23656,23775,12412,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8571,8636,8601,7789,6902,7332,7193,7139,4108,4137,4146,4189,3846,3520,750,--,--,--,--,--,--,--,--,--,--,--,--,--,200,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3121,2388,2430,2471,1349,1376,1402,1428,1459,1476,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2398,
固定资产原值(万元),--,81701,--,80209,--,74982,--,75472,--,51347,--,29564,--,14491,--,14158,--,13166,--,11433,--,9929,--,9165,--,4988,4860,3390,2946,
累计折旧(万元),--,21346,--,18646,--,15946,--,13486,--,10734,--,5209,--,4498,--,4029,--,3387,--,3110,--,2730,--,2393,--,2143,1925,1571,1381,
固定资产净值(万元),--,60356,--,61563,--,59036,--,61986,--,40613,--,24355,--,9993,--,10129,--,9779,--,8323,--,7199,--,6772,--,2846,2935,1819,1566,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),59473,60356,60424,61563,59140,59036,61102,61986,41511,40613,25795,24355,9737,9993,9996,10129,9754,9779,8889,8323,7712,7199,6966,6772,2800,2846,2935,1819,1566,
在建工程(万元),3441,2383,1909,587,3296,4208,3029,1895,19867,19413,18910,17974,27895,21764,17473,11111,8375,5859,3333,1817,1629,1861,1620,852,4030,3895,3273,772,45,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),13999,14445,14636,14929,13198,13469,15828,16060,16389,16646,9384,9414,5097,5172,5279,5369,3850,3881,3876,3914,3422,3470,3495,3462,3478,3502,3518,831,327,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),75442,75436,75436,75436,75384,75384,71910,71910,71750,71530,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1140,1131,1168,1164,1147,1141,1080,1117,303,232,123,109,119,125,32,36,40,43,66,50,38,40,42,44,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1752,1657,1606,1547,1044,986,1076,1141,771,744,546,523,409,382,311,331,358,299,261,259,228,226,219,224,216,213,206,188,147,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,900,900,900,900,900,900,900,900,900,900,900,--,--,--,--,--,
非流动资产合计(万元),166938,166432,166211,165487,161462,162933,162620,162675,156157,154791,58905,56564,47103,41855,34741,27875,23277,20761,17325,15262,13928,13696,13242,12255,10524,10455,9931,3610,4683,
资产总计(万元),346438,338242,335305,336409,322276,316683,306339,310620,300414,247936,129625,128154,120435,117796,116934,115202,109278,106861,102421,100790,93320,90490,94119,94057,94247,36631,33587,27385,17095,
短期借款(万元),3000,3000,1000,2550,1900,1350,2900,2900,2900,2900,--,--,--,--,--,--,--,10,10,10,10,10,10,10,400,2140,2140,2000,470,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,4369,2679,3145,3668,3207,4100,4037,4058,2526,1259,1660,1295,375,800,1840,1770,1000,200,300,120,--,--,--,400,400,350,300,150,
应付账款(万元),--,26736,27093,28507,24297,25777,23629,26311,24046,20076,14670,12596,9752,9715,8630,6533,7297,8272,7398,6818,4085,3246,2971,3268,2807,3205,3161,3654,2704,
预收账款(万元),724,1049,833,654,919,515,250,523,402,338,492,314,262,353,169,160,140,184,111,83,110,46,102,83,30,75,40,72,96,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1771,1609,1034,3321,1665,1380,992,3272,2195,1617,283,1249,1012,1046,725,1543,1275,963,374,802,174,155,241,488,203,188,496,514,346,
应交税费(万元),1567,1747,3030,3174,2253,1813,1058,2507,1336,1148,1557,1463,897,1411,910,1199,888,1261,542,914,341,423,276,328,714,981,710,1764,1168,
应付利息(万元),--,4,2,4,3,1,--,4,3,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,4,5,--,1,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),950,795,1070,1053,836,4210,549,427,119,41953,210,185,308,439,814,1107,886,887,835,719,576,86,117,81,627,84,83,12,3287,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),42986,39309,36742,42407,35541,38252,33478,39980,35059,70561,18470,17467,13526,13339,12048,12382,12256,12578,9469,9646,5416,3966,3717,4258,5183,7077,6984,8315,8222,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,150,150,150,150,150,150,150,150,150,150,150,--,--,
长期递延收益(万元),3670,2929,3032,3112,641,678,709,753,829,862,736,770,250,269,288,308,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,327,346,365,384,404,423,442,461,480,500,538,540,608,
非流动负债合计(万元),3670,2929,3032,3112,648,678,709,753,829,862,736,770,250,269,288,308,477,496,515,534,554,573,592,611,630,650,688,540,608,
负债合计(万元),46655,42238,39774,45520,36189,38931,34187,40733,35888,71423,19207,18237,13776,13608,12336,12690,12733,13074,9984,10180,5969,4539,4309,4869,5814,7727,7672,8855,8829,
实收资本(或股本)(万元),38461,38461,38461,38461,38461,38461,38461,38461,38461,35767,33719,33719,33719,33719,33719,15327,15327,15327,10218,10218,10218,10218,7860,7860,7860,5860,5860,5860,1000,
资本公积(万元),181283,181283,181301,181301,181210,181208,181261,181261,181198,101173,40640,40640,40640,40640,40640,59033,59033,59033,64142,64142,64142,64142,66500,66500,66500,10461,10461,10461,121,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4217,4217,4217,4217,3667,3667,3667,3667,3155,3155,3155,3155,2526,2526,2526,2526,1743,1743,1743,1743,1198,1198,1198,1198,711,711,711,103,842,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),67130,63044,63291,58376,52998,47585,45734,43301,38747,33490,30070,29697,27013,24471,24762,22680,20085,17307,15939,14091,11793,10394,14253,13630,13363,11873,8883,2105,5993,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),291090,287004,287270,282354,276335,270920,269122,266689,261562,173585,107586,107212,103899,101357,101648,99566,96187,93410,92041,90194,87350,85951,89811,89188,88433,28904,25915,18530,7956,
少数股东权益(万元),8692,8999,8261,8536,9752,6833,3031,3197,2965,2928,2833,2705,2760,2832,2949,2947,358,377,396,416,--,--,--,--,--,--,--,--,309,
所有者权益(或股东权益)合计(万元),299782,296003,295531,290890,286087,277753,272153,269886,264526,176513,110418,109917,106659,104189,104598,102512,96546,93786,92437,90610,87350,85951,89811,89188,88433,28904,25915,18530,8265,
负债和所有者权益(或股东权益)总计(万元),346438,338242,335305,336409,322276,316683,306339,310620,300414,247936,129625,128154,120435,117796,116934,115202,109278,106861,102421,100790,93320,90490,94119,94057,94247,36631,33587,27385,17095,		
  
