报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
实收资本(或股本)(万元),6150,6150,6150,6150,6150,6150,6150,6150,6150,6150,6150,6150,4600,4600,4600,4600,3800,3800,3800,3800,3800,
资本公积(万元),19029,19029,19029,19029,19029,19029,19029,19029,19029,19029,18968,18983,5640,5640,5640,5640,838,838,838,838,469,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1525,1525,1473,1473,1473,1473,1314,1314,1314,1314,1186,1186,1186,1186,904,660,507,289,289,122,106,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),13778,13199,13274,13770,13871,13162,13149,13114,12619,12582,11645,11968,11668,11771,10112,8153,5017,4583,3359,1964,981,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),40482,39903,39926,40422,40523,39813,39643,39608,39113,39075,37949,38287,23094,23196,21255,19052,10162,9510,8286,6724,5356,
少数股东权益(万元),2998,-15,-57,-30,-11,-87,-182,-162,-156,-134,-170,-120,-98,-68,73,--,82,78,237,227,130,
所有者权益(或股东权益)合计(万元),43480,39888,39869,40393,40512,39726,39460,39446,38957,38941,37778,38167,22996,23128,21328,19052,10243,9588,8523,6952,5486,
负债和所有者权益(或股东权益)总计(万元),159328,58533,51643,48370,54275,50716,42323,44929,54579,55125,48748,55847,42760,41623,37770,31264,23886,20136,19040,15320,14079,		
  
