报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,40,0,40,0,0,40,0,0,0,0,0,0,
固定资产(万元),35360,35798,33948,34482,23245,23807,24147,24754,25288,25733,26209,26820,27210,14291,14437,14560,14538,14649,14758,14905,14957,14892,17467,17687,17919,18260,18588,19657,19723,20777,21453,21840,23022,22360,22665,109570,112785,138152,101419,
在建工程(万元),496,198,2456,2408,271,251,344,216,217,208,509,181,4249,3601,1984,1394,303,199,125,125,107,47,3435,3345,6237,6087,6015,5101,4470,3854,1802,781,748,1605,1589,49139,39683,4138,27097,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,2,5,5,--,--,--,--,173,--,--,--,--,--,0,--,18,0,0,0,--,0,8,0,0,0,0,
固定资产清理(万元),0,--,16,2,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
无形资产(万元),355516,354687,374937,387028,325499,320444,309913,308294,265900,264642,261417,264252,241615,193987,193584,195634,192077,200152,195698,192607,190447,184456,190835,190073,181878,179459,176360,179766,173652,237914,227203,225627,225633,213932,209790,13957,14351,6632,7456,
开发支出(万元),140,140,136,136,129,122,122,122,119,108,108,104,100,90,82,78,73,65,65,65,47,32,21,11,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
长期待摊费用(万元),465,374,336,389,68,99,54,61,71,14,22,31,39,21,26,31,36,--,5,11,18,24,79,73,81,49,57,151,65,47,18,18,19,21,204,5584,5581,6105,276,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
递延所得税资产(万元),1394,1271,1073,996,776,688,588,558,818,803,1115,1125,756,739,686,682,633,616,747,701,--,874,1120,1030,1069,995,933,889,862,2512,2137,2498,2340,2149,1873,294,220,347,939,
其他非流动资产(万元),6000,5200,1600,1600,1200,2400,2400,2400,2400,2400,2400,2400,64500,64500,64500,64500,64500,64500,64500,51500,76300,76500,40500,12500,12500,12500,12500,--,0,1400,0,0,--,0,0,0,0,0,0,
非流动资产合计(万元),976252,972770,1013765,1018390,846758,832491,781922,757467,717794,692827,625063,595662,591934,395913,390079,390936,386200,404528,388264,365996,386515,373592,367205,334246,328632,319188,311327,291204,276471,292477,276614,272664,276097,261196,260678,189982,182129,239062,246650,
资产总计(万元),1204635,1219843,1192997,1189158,981803,961081,893629,896676,834936,831770,789643,782070,712749,459758,443976,435199,434614,462779,451665,444041,428618,416462,420214,381132,368944,358447,348977,324424,314653,362222,405441,402019,451702,497572,441858,501793,524213,675437,718090,
短期借款(万元),0,3000,3800,7400,4600,4200,3200,1600,--,--,--,--,--,--,7000,--,--,3000,3000,18364,9000,9000,8400,7400,3200,1200,0,6000,6000,0,28000,28000,56000,78000,115300,226200,252000,312300,327600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,1676,607,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,886,0,0,0,--,200,300,300,300,500,0,
应付账款(万元),104415,112094,110586,129526,102158,97026,65897,82681,64597,61256,46124,55654,29739,23648,21849,25818,22290,22342,16659,--,18305,13327,13848,16405,16282,14309,12211,15994,13570,12669,12022,8560,11564,20526,13017,20931,11364,15553,5824,
预收账款(万元),13768,16580,19312,19242,20862,24058,25476,26735,22503,27493,19194,25865,15835,537,502,6,72,50,18,18,77,76,651,738,1285,1073,661,1072,637,800,379,43,147,1215,465,256,408,66,144,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),3661,3661,2743,7161,1936,1632,1297,4691,1631,1464,1464,3332,1041,1078,746,1495,895,906,586,1347,723,712,453,1389,886,877,518,1349,909,1002,313,277,522,101,134,111,108,521,371,
应交税费(万元),6693,5199,6054,7642,3564,3252,3339,3085,1946,5594,5419,7154,1768,1573,-4066,-4072,-4920,-5377,-2868,-2719,-3575,-3389,-3015,-2184,-527,530,1630,3333,1467,2180,327,590,4899,5233,1110,931,2111,2947,493,
应付利息(万元),1821,1435,1023,662,1828,1427,992,1996,3312,2421,1398,2140,3357,2330,1347,2043,3184,2213,1244,1925,1284,830,469,1707,1235,806,238,232,237,215,2528,1903,1289,211,156,275,150,170,94,
应付股利(万元),725,1638,100,100,1041,1041,100,1592,69,69,504,526,965,48,48,48,735,--,--,--,0,--,1208,1239,651,501,501,532,2360,2391,2360,2360,31,138,138,138,138,138,136,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
其他应付款(万元),6659,5130,6126,7405,6428,6981,4403,4067,4673,4778,6735,6082,8301,5188,5902,5000,4433,38962,39811,39395,40776,39471,40250,5381,3580,4908,3400,2985,2935,19906,7798,5612,4287,5815,8749,6735,6261,38447,98224,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),70160,86614,82470,88876,36535,28837,28584,57166,43814,43465,42542,13131,4559,5596,6636,7122,2522,3529,3551,3555,8521,8517,9672,9674,6487,6515,6535,6461,6380,6571,5009,2609,2609,0,0,0,0,15000,0,
其他流动负债(万元),4860,8405,4588,6233,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,50000,50000,50000,50000,0,0,0,0,276,
流动负债合计(万元),212763,243756,236803,274248,178951,168455,133287,183612,144220,147148,123382,113884,65566,39998,39963,37461,29210,65624,62000,61885,75112,68544,71936,41748,33077,30720,25694,37957,35382,45734,108737,99954,131348,161438,139369,255878,272840,385642,433163,
长期借款(万元),196010,208773,201712,209148,190196,193541,184696,156360,145763,150171,146815,126981,128028,86933,74162,74006,80843,78123,76006,74290,92253,88977,91837,84571,80383,76358,76702,67246,61473,50815,60651,64637,79141,99359,104874,99635,104003,79031,72939,
应付债券(万元),--,--,--,--,39848,39811,39779,39751,39718,39679,39645,69507,69449,69389,69343,69299,69244,69187,69144,69103,29669,29649,29634,29612,29587,29567,29730,--,0,0,0,0,--,0,0,0,0,0,0,
长期应付款(万元),455,455,455,455,131,131,131,262,382,423,423,644,764,240,240,330,450,450,450,540,180,180,1360,1581,1581,1712,1712,9073,9073,9335,408,2359,2359,2491,2491,0,0,1184,1412,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,3991,3,4,5,5,52,52,52,59,34,2029,2029,2118,2118,2118,2874,2590,2623,2411,2450,2584,2693,2347,273,355,7165,15821,
预计非流动负债(万元),18134,14771,17092,13064,13215,12631,12835,12085,13243,13030,17229,16530,18826,17399,20880,19981,17860,17603,17597,16891,16378,15798,16060,15337,14557,13966,13582,12819,12394,64955,48902,48907,48907,44301,44301,0,0,0,0,
长期递延收益(万元),101418,95732,96335,97439,99023,104422,94347,87490,76921,77533,--,71464,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,--,0,0,0,0,0,0,
递延所得税负债(万元),13035,12476,11965,11352,8358,7573,6699,5767,5599,4726,4486,3817,2664,1055,1055,1087,2069,2314,2394,2230,2996,2833,2780,2628,2208,1900,1742,1350,1205,2492,2375,3255,3035,2782,2556,22,39,16,0,
其他非流动负债(万元),27105,27232,27189,--,--,--,--,--,--,--,71301,--,52102,23075,23285,20295,20200,20200,17918,14066,7400,7400,2921,2921,250,250,250,250,250,250,250,250,250,0,0,0,0,0,0,
非流动负债合计(万元),356156,359438,354749,331457,350771,358109,338486,301716,281627,285562,279898,288942,275823,198093,188971,185003,190671,187929,183562,177173,148936,144871,146622,138680,130683,125871,125836,93612,86984,130470,114997,121858,136276,151626,156569,99929,104398,87396,90172,
负债合计(万元),568919,603194,591551,605705,529723,526564,471773,485328,425847,432710,403280,402826,341390,238091,228934,222464,219881,253553,245563,239058,224048,213415,218558,180428,163760,156590,151530,131569,122366,176204,223734,221812,267624,313065,295938,355807,377238,473038,523335,
实收资本(或股本)(万元),70254,70254,70254,256000,256000,256000,256000,256000,256000,256000,256000,256000,256000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,
资本公积(万元),228896,228896,228896,43150,2041,2041,2041,2041,2041,2041,2041,2041,1118,817,817,817,817,817,861,861,861,861,861,861,3261,3261,1627,1627,861,861,861,861,861,862,861,854,854,64648,63587,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
盈余公积(万元),10958,10958,10958,10958,8661,8661,8661,8661,7610,7610,7610,7610,7610,5518,5518,5518,4354,4354,4354,4354,3435,3435,3435,3435,3435,3435,3435,3435,3435,3435,0,0,--,0,0,0,0,0,0,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
未分配利润(万元),226607,209139,194617,179192,140590,126234,114383,104567,101917,94289,82015,75396,71438,65500,60313,57693,60445,54527,50806,49937,52484,50623,44893,44216,45728,44254,41543,37169,37661,32161,31546,30387,30265,26118,6769,6408,5681,-2733,-9109,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),536715,519247,504725,489301,407292,392935,381085,371269,367568,359940,347666,341047,336166,199835,194648,192028,193616,187697,184020,183152,184780,182919,177189,176512,180424,178950,174605,170231,169957,164458,160407,159249,159126,154980,135630,135262,134535,189915,182478,
少数股东权益(万元),99001,97402,96721,94153,44789,41582,40771,40079,41521,39121,38697,38197,35193,21832,20394,20707,21117,21528,22082,21832,19790,20128,24467,24192,24760,22906,22842,22624,22329,21560,21299,20958,24952,29527,10290,10723,12440,12484,12277,
所有者权益(或股东权益)合计(万元),635716,616649,601446,583453,452081,434517,421856,411348,409089,399060,386364,379244,371359,221667,215042,212735,214733,209225,206102,204984,204570,203047,201657,200704,205184,201856,197447,192856,192287,186018,181707,180207,184078,184507,145921,145986,146975,202399,194755,
负债和所有者权益(或股东权益)总计(万元),1204635,1219843,1192997,1189158,981803,961081,893629,896676,834936,831770,789643,782070,712749,459758,443976,435199,434614,462779,451665,444041,428618,416462,420214,381132,368944,358447,348977,324424,314653,362222,405441,402019,451702,497572,441858,501793,524213,675437,718090,		
  
