报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
固定资产减值准备(万元),846,--,1041,--,849,--,849,--,882,--,924,--,827,--,827,--,1066,--,1066,--,74,--,74,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,
固定资产(万元),185804,185765,179741,164446,142002,136140,132251,127967,125648,120597,117359,114092,93762,86826,87027,85244,86737,57623,56562,55610,54935,49652,44038,43380,44022,40709,35083,34025,25341,26164,18134,18491,18813,17433,17343,16887,10509,8997,9155,8062,8099,7955,6905,5869,4498,
在建工程(万元),95461,69994,41672,23780,36008,36014,32584,18535,14888,13337,13776,11789,25497,25244,16901,9898,5962,27772,29187,16610,16192,11039,13316,7201,2747,5630,10730,10923,18077,14034,12889,11087,10032,9797,8673,7016,11279,11550,8778,4826,2518,2093,2135,159,1061,
工程物资(万元),3230,3194,9538,7218,4098,1832,2952,4363,1626,2192,2407,2575,2220,2816,3321,1271,1221,1851,2417,1002,229,688,4,44,46,53,129,92,107,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,83,107,120,151,--,--,--,--,87,92,92,92,--,0,--,--,--,--,--,--,--,0,--,0,--,10,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
无形资产(万元),24898,25530,24821,21817,20726,20851,20976,16574,16621,16722,16532,15294,13500,14413,12587,12664,12742,12819,11460,11510,11537,11606,11675,11719,11780,8582,8542,8584,8636,8492,3171,3183,3203,3222,3242,3263,2629,3109,2649,2460,2474,2489,2503,285,295,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
商誉(万元),1974,1969,1969,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期待摊费用(万元),402,329,379,432,486,540,460,241,258,202,166,198,170,193,--,104,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延所得税资产(万元),1411,1383,1420,1351,1357,1397,1470,1375,1390,1402,1416,1115,1084,1079,1093,1088,1054,1051,1169,932,932,932,932,708,708,709,709,542,542,547,401,77,77,77,77,52,76,46,46,33,33,33,33,1,1,
其他非流动资产(万元),9342,8651,6475,10033,8899,5787,4945,10295,8095,4724,3465,5024,5955,3613,5068,3884,3168,3185,2448,1294,1294,1294,1294,--,0,3054,1500,--,--,--,18116,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
非流动资产合计(万元),327794,299663,268685,239705,215974,204324,197361,181053,170001,160598,156570,151625,143746,135802,127814,115847,112637,106125,105107,89214,86836,77162,73318,65043,61305,60853,58877,56369,54869,51296,54865,33770,33140,31612,30530,27219,24502,23702,21128,15381,13124,12570,11576,6313,5854,
资产总计(万元),582536,528028,451453,385823,365893,322366,311644,290748,290333,289001,255668,229507,222975,212714,204213,193899,191002,180530,180010,166608,163854,162285,149203,140019,136859,131202,128414,125702,126074,122856,91565,89855,86183,91084,86414,86343,91225,93393,85190,81581,34581,34287,26677,19682,13647,
短期借款(万元),80210,81463,40640,24851,15729,10700,8700,10259,11723,9000,33000,27000,21000,20043,15051,9000,10581,8409,10930,7000,6500,6500,--,--,0,--,--,--,--,70,--,--,0,--,0,--,0,--,--,--,6500,7500,3500,1000,1332,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
交易性金融负债(万元),2605,1919,1919,--,--,--,--,--,--,--,--,--,--,--,--,--,57,142,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付票据(万元),46946,31561,18394,18787,20544,20356,11507,3554,3247,9554,9889,4327,6809,8215,6304,5033,6238,5311,5469,6119,5053,6648,4540,3195,2940,1875,1517,1645,3347,3084,2299,1641,1774,1681,2449,2749,4080,4596,973,275,681,0,0,0,0,
应付账款(万元),50290,45452,43729,26808,26523,20556,24798,18953,19237,15972,17356,17607,16436,11991,12822,10371,12610,10428,15811,9175,12078,10280,10525,5680,5628,5060,4396,4008,3501,3721,2408,1849,1852,2664,1297,1350,976,2375,1982,1609,1371,2127,905,920,515,
预收账款(万元),10655,6314,8245,11301,6392,7049,7499,4378,4123,3605,4307,3347,2678,4419,3173,4718,3592,3315,2817,4381,3601,3761,2357,3693,2806,2314,2859,5056,5726,3792,342,623,137,824,119,30,96,54,35,79,332,436,1256,277,594,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),7563,5095,10748,5547,4239,3358,5227,3508,2665,2443,4249,2791,2287,1772,3217,1964,1709,1452,2845,1746,1665,1482,2094,1052,1063,965,1808,623,580,650,356,352,368,422,258,351,369,302,228,286,310,217,233,215,385,
应交税费(万元),3957,4799,3097,1104,1158,1498,1191,1298,2044,1575,702,-3132,-2185,-2916,-2742,-2991,-2744,-2410,-2905,-1377,-1798,-746,-965,-357,332,207,-311,-667,-457,-154,-833,-372,-419,-389,-854,-286,-13,-326,-649,-378,97,73,-384,-158,-211,
应付利息(万元),10,18,14,14,19,22,22,26,30,32,39,103,68,52,29,23,53,39,104,24,79,38,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,5244,--,--,--,--,--,--,--,2024,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,5061,0,--,0,--,--,--,--,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他应付款(万元),4617,2509,1681,7374,2420,1078,1119,2254,2145,1674,1298,1191,1345,1154,1108,1817,1617,1437,1026,683,712,556,566,1180,2375,2249,1936,1756,1669,1034,224,395,362,219,153,65,65,127,30,142,31,77,10,34,52,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,245,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
一年内到期的非流动负债(万元),721,371,371,2000,--,--,--,--,1000,--,1000,1000,1500,1000,1000,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
其他流动负债(万元),404,494,687,398,495,593,605,1151,1037,1103,1199,592,625,615,730,634,541,511,481,4033,4173,3883,3699,3977,2666,2591,2394,2532,2422,2422,2422,1282,782,782,710,415,1586,405,405,245,245,245,0,4168,0,
流动负债合计(万元),207979,179994,129525,98183,77518,65211,60669,45381,47250,50203,73039,54826,50562,46344,40694,30570,34254,30659,36578,31784,32063,32402,22814,18420,17811,15260,14599,14953,16788,14620,7218,5769,4857,11263,4131,4674,7159,7532,3003,2258,9568,10675,5765,6456,2667,
长期借款(万元),61000,50350,36550,31900,35900,14900,14900,16900,18900,20900,20900,16000,16000,17000,17000,18000,13000,10000,5000,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期应付款(万元),55,55,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,10,10,0,0,16,446,
预计非流动负债(万元),--,--,--,--,--,--,--,712,712,712,712,712,712,780,780,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期递延收益(万元),5923,5974,5923,6250,6298,6296,6339,5616,5659,5682,5725,5841,5884,5102,5072,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),728,739,740,124,125,126,128,140,142,144,146,163,168,173,177,182,187,192,200,259,270,283,296,313,322,331,342,390,405,432,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5241,4863,4955,5047,1245,1245,1245,1245,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
非流动负债合计(万元),67706,57119,43268,38274,42323,21323,21367,23368,25413,27438,27483,22716,22763,23054,23029,23423,18050,15147,10247,1504,1515,1528,1542,313,322,331,342,390,405,432,0,0,0,--,0,--,0,--,--,10,10,0,0,16,446,
负债合计(万元),275685,237113,172794,136457,119842,86534,82036,68750,72663,77640,100522,77543,73325,69398,63723,53993,52304,45806,46825,33288,33578,33931,24356,18732,18133,15592,14941,15343,17193,15052,7218,5769,4857,11263,4131,4674,7159,7532,3003,2268,9578,10675,5765,6472,3113,
实收资本(或股本)(万元),52437,52437,52437,52437,52437,52437,52437,52437,52437,26219,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,20244,13496,13496,13496,13496,10096,10096,10096,5439,5439,
资本公积(万元),81014,81009,81014,81014,81014,81014,81014,81014,81014,94123,42537,42537,42537,42537,42537,42537,42537,42537,42537,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,42460,49208,49208,49208,49208,100,100,100,587,41,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
专项储备(万元),985,955,817,1456,1341,1233,1136,1347,1267,1130,930,969,913,850,765,502,671,826,828,1061,1002,864,721,674,589,578,454,117,121,155,--,14,9,38,49,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),14737,14737,14737,10983,10983,10983,10983,9124,9124,9124,9124,7848,7848,7848,7848,6960,6960,6960,6960,6070,6070,6070,6070,5424,5424,5424,5424,5151,5151,5151,5151,4435,4435,4435,4435,3782,3429,3551,3549,2588,2588,2588,2588,2631,1133,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,349,--,--,--,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
未分配利润(万元),114968,100464,88903,75352,72639,63525,57704,52222,48526,55794,57081,55625,53367,47464,44512,44955,43411,39554,38183,38458,35603,34285,31296,30183,27661,25125,23180,22216,21142,20281,16491,16932,14177,12643,15094,15182,17584,19606,15934,14021,12219,10828,8127,4552,3912,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
归属于母公司股东权益合计(万元),264141,249602,237908,221243,218415,209193,203275,196144,192368,186391,129917,127223,124909,118943,115906,115198,113824,110121,108752,108294,105380,103923,100792,98986,96379,93832,91763,90189,89119,88291,84346,84086,81326,79821,82283,81669,84066,85861,82187,79314,25003,23612,20912,13209,10525,
少数股东权益(万元),42710,41313,40751,28123,27637,26639,26333,25854,25302,24970,25229,24742,24741,24373,24584,24708,24874,24603,24433,25026,24896,24431,24055,22301,22347,21778,21709,20170,19762,19512,--,--,0,--,0,--,0,--,--,--,--,0,0,0,8,
所有者权益(或股东权益)合计(万元),306852,290915,278660,249366,246052,235832,229608,221999,217670,211361,155146,151965,149650,143316,140490,139906,138698,134724,133185,133320,130276,128354,124847,121287,118726,115610,113472,110359,108881,107804,84346,84086,81326,79821,82283,81669,84066,85861,82187,79314,25003,23612,20912,13209,10533,
负债和所有者权益(或股东权益)总计(万元),582536,528028,451453,385823,365893,322366,311644,290748,290333,289001,255668,229507,222975,212714,204213,193899,191002,180530,180010,166608,163854,162285,149203,140019,136859,131202,128414,125702,126074,122856,91565,89855,86183,91084,86414,86343,91225,93393,85190,81581,34581,34287,26677,19682,13647,		
  
