报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产(万元),102027,98667,96110,85731,82491,80800,79810,74141,74860,75639,72772,69131,46617,41307,29538,
在建工程(万元),7015,8767,10871,13461,15054,16537,11333,14365,6418,5203,5749,5700,12010,3768,975,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,67,48,30,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2862,2910,2960,3010,3066,3055,2985,2968,3008,3053,3145,3222,3100,3172,387,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),837,758,771,297,318,345,292,314,341,303,211,218,169,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3038,2900,2853,2539,2255,2102,1875,1776,1675,1647,1942,1596,1203,1041,658,
其他非流动资产(万元),2307,2415,2101,4849,6232,4885,6661,10036,9127,4473,3204,1900,1754,476,3257,
非流动资产合计(万元),121086,119416,118666,112887,112416,110724,106023,103648,95458,90317,87022,81767,64852,49765,34815,
资产总计(万元),240430,236555,225995,210655,200060,192270,182593,179857,171208,178520,146836,134004,121584,95077,68434,
短期借款(万元),33270,31970,35350,32017,26197,22298,20952,20959,20410,19510,16700,17488,17544,10563,7367,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),33618,29280,25607,22872,23520,15582,15793,15145,14060,12113,17751,12030,9134,10448,--,
应付账款(万元),58842,60255,52903,45767,42318,45963,40335,38631,36515,38725,37199,37792,36543,27235,18901,
预收账款(万元),518,384,469,419,420,431,501,436,371,407,233,386,710,381,554,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1833,3212,2025,1869,1723,2725,1690,1693,1688,2445,1452,1994,1985,1543,1393,
应交税费(万元),529,723,1384,1140,744,1012,270,437,817,1174,1259,1042,746,1057,1406,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),437,583,188,375,340,362,399,690,1045,997,1073,1404,612,489,353,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),468,437,194,1108,1789,1897,1931,1927,1885,3131,2782,954,732,1157,2779,
其他流动负债(万元),--,--,283,377,313,291,256,256,256,244,237,230,200,94,47,
流动负债合计(万元),129514,126844,118402,105943,97364,90561,82126,80174,77047,78746,78684,73321,68206,52967,32801,
长期借款(万元),4975,4975,4980,4980,4985,4985,4990,4990,--,5736,6270,4200,4500,113,769,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),888,1015,816,--,67,439,870,1343,1801,2311,3177,943,--,332,1231,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4438,4684,3723,3665,3014,2859,2600,2664,2728,2804,2704,2757,3017,2917,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2203,
非流动负债合计(万元),10301,10675,9519,8645,8066,8283,8460,8997,4529,10850,12151,7900,7517,3361,4203,
负债合计(万元),139816,137519,127922,114588,105430,98844,90586,89171,81576,89597,90834,81221,75723,56329,37004,
实收资本(或股本)(万元),16735,16735,16735,16735,16735,16735,16735,16735,16735,16735,12550,12550,12550,12550,12550,
资本公积(万元),34427,34427,34337,34337,34337,34337,34337,34337,34337,34337,8477,8477,8477,8477,8477,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4848,4848,3894,3894,3894,3894,3210,3210,3210,3210,2485,2485,1756,1036,304,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),44605,43027,43107,41100,39663,38460,37725,36404,35350,34642,32489,29270,23078,16686,10099,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),100614,99036,98073,96067,94629,93426,92007,90687,89632,88924,56002,52783,45861,38748,31430,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),100614,99036,98073,96067,94629,93426,92007,90687,89632,88924,56002,52783,45861,38748,31430,
负债和所有者权益(或股东权益)总计(万元),240430,236555,225995,210655,200060,192270,182593,179857,171208,178520,146836,134004,121584,95077,68434,		
  
