报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),12119,10355,8376,6927,4179,3791,2785,
流动负债合计(万元),35924,31562,26288,23903,14153,10298,6161,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),210,324,410,410,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),210,324,410,410,0,0,0,
负债合计(万元),36134,31885,26698,24313,14153,10298,6161,
实收资本(或股本)(万元),40100,36000,36000,36000,11806,1500,1000,
资本公积(万元),36952,27719,27719,27721,51915,1030,--,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1133,1133,1133,1133,358,750,500,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),17954,15017,11783,8214,1268,10393,11255,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),96131,79862,76619,73048,65345,13673,12755,
少数股东权益(万元),74,87,54,--,--,--,--,
所有者权益(或股东权益)合计(万元),96205,79948,76673,73048,65345,13673,12755,
负债和所有者权益(或股东权益)总计(万元),132339,111833,103371,97360,79498,23971,18915,		
  
