报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
投资性房地产(万元),243,254,264,275,286,296,307,318,328,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,78324,--,69786,--,65975,--,57561,--,54629,--,41917,--,40880,--,39012,--,33803,--,--,28671,26326,21977,7612,
累计折旧(万元),--,26431,--,23213,--,20061,--,17111,--,14929,--,13663,--,11978,--,10430,--,8822,--,--,6669,6040,4063,2958,
固定资产净值(万元),--,51893,--,46574,--,45914,--,40449,--,39699,--,28254,--,28902,--,28583,--,24980,--,--,22002,20286,17915,4654,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,51893,47306,46574,46234,45914,44559,40449,39348,39699,31551,28254,28558,28902,28944,28583,28314,24980,24793,--,22002,20286,17915,4654,
在建工程(万元),--,14384,13478,11693,5109,3576,3610,6496,3276,2274,6845,7461,3521,2470,1183,1188,226,3039,2699,--,2780,3307,1472,7954,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3836,3885,3933,3503,3525,3549,3574,3566,3591,3604,3628,3653,2640,2660,2680,2694,2722,2733,2715,--,2733,2750,2793,2851,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),0,0,0,0,1,2,11,18,27,35,44,53,62,72,94,103,106,108,116,--,108,101,37,1,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1380,1335,1044,1055,1055,1125,988,901,923,911,1221,974,627,539,350,348,360,348,110,--,111,109,77,97,
其他非流动资产(万元),84,677,3819,2098,3497,3483,524,189,1168,425,1338,1578,1105,578,106,16,731,280,49,--,40,660,145,702,
非流动资产合计(万元),73510,72428,69845,65198,59706,57946,53573,51938,48661,46948,44626,41973,36513,35220,33357,32933,32459,31488,30483,30431,27774,27214,22438,16261,
资产总计(万元),259299,258617,250468,236695,240707,240955,227268,147781,156188,157173,141744,130343,134555,127507,116162,114091,113960,112126,110252,65725,60383,59130,45810,37767,
短期借款(万元),--,--,--,--,--,3199,3208,3177,3023,2996,3070,3024,3006,2909,2936,5563,5492,6053,9163,--,9162,8991,4918,4602,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,11850,--,10388,10408,12625,10198,9493,8227,13654,8446,5649,7453,7847,7119,6595,7198,6233,5933,--,4074,4712,4097,3253,
预收账款(万元),92,69,42,43,37,95,63,69,53,124,63,71,82,62,2,95,51,100,56,--,10,93,52,68,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1482,5137,4202,3247,2045,5464,3924,2699,1829,5026,3027,1928,1623,2999,2228,1577,1251,1931,1456,--,658,1322,966,825,
应交税费(万元),2106,707,1502,1852,2397,1685,1746,778,1877,1610,1923,1115,2216,646,1632,1232,2034,1473,957,--,864,717,970,161,
应付利息(万元),--,--,--,--,--,5,5,5,5,7,1,7,1,3,3,9,10,16,36,--,19,75,52,18,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,5049,6268,1337,1300,1288,2447,2470,3709,3681,5201,5240,5212,5212,1555,1515,1662,1558,1491,--,1521,1499,1447,1417,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1254,1267,--,464,461,467,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),17509,22812,23879,16866,16187,24361,21592,18690,18721,27098,21731,17033,19594,19677,15474,16587,17698,18617,20360,18360,16772,17870,12970,10344,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1257,1885,--,928,921,1401,1128,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2554,2613,1720,1744,1768,1792,1311,1292,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1612,1271,460,503,374,313,214,172,136,88,57,30,29,8,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4166,3884,2181,2247,2142,2105,1526,1464,136,88,57,30,29,8,0,0,0,1257,1885,1821,928,921,1401,1128,
负债合计(万元),21675,26696,26060,19113,18329,26467,23118,20154,18857,27186,21788,17063,19623,19685,15474,16587,17698,19874,22246,20181,17700,18791,14370,11472,
实收资本(或股本)(万元),31302,31302,31302,30702,23617,23617,23617,21390,21390,21390,21390,21390,14260,14260,14000,14000,14000,14000,14000,--,10500,10500,10500,7500,
资本公积(万元),106873,106572,106428,101804,108878,108877,108822,40734,40691,40575,40290,39895,46424,46181,42392,42392,42392,42392,42370,--,5830,5830,5830,8830,
减:库存股(万元),4932,4932,6073,1141,1141,1141,2282,2282,2282,2282,3804,3804,3804,3804,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),13509,13509,10738,10738,10738,10738,7958,7958,7958,7958,5333,5333,5333,5333,3586,3586,3586,3586,2401,--,1511,1511,996,289,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),90915,85462,82013,75480,80286,72398,66036,59827,69575,62346,56747,50466,52719,45853,40710,37526,36284,32274,29236,--,24843,22499,14113,9676,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),237625,231922,224408,217583,222378,214489,204150,127627,137332,129987,119956,113280,114932,107822,100688,97504,96262,92252,88007,45544,42684,40339,31439,26295,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),237625,231922,224408,217583,222378,214489,204150,127627,137332,129987,119956,113280,114932,107822,100688,97504,96262,92252,88007,45544,42684,40339,31439,26295,
负债和所有者权益(或股东权益)总计(万元),259299,258617,250468,236695,240707,240955,227268,147781,156188,157173,141744,130343,134555,127507,116162,114091,113960,112126,110252,65725,60383,59130,45810,37767,		
  
