报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应交税费(万元),274,383,165,359,129,171,384,361,949,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,5600,--,182,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),18511,16140,14512,14260,11373,11259,9940,15083,23368,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,71,69,9501,4566,14079,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),288209,269933,199630,228840,199825,177349,173958,168000,170960,
长期借款(万元),20000,20000,20000,20000,--,--,--,18400,53500,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,69,226,3888,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),18472,18414,16058,14446,7672,7894,6498,7007,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),5193,4905,4645,5115,5185,5948,6952,6259,13507,
非流动负债合计(万元),43665,43319,40702,39562,12856,13842,13519,31892,70895,
负债合计(万元),331874,313252,240333,268401,212681,191191,187477,199891,241855,
实收资本(或股本)(万元),104257,104257,104257,104257,83257,83257,83257,83257,83257,
资本公积(万元),160466,160466,160466,160466,184,184,184,105,105,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),13492,13492,13492,13492,9007,9007,4851,1343,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),132411,129897,114564,109359,100347,75149,41263,12089,-7704,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),410626,408112,392779,387574,192795,167597,129556,96794,75658,
少数股东权益(万元),4999,4984,4873,4902,4865,480,--,--,--,
所有者权益(或股东权益)合计(万元),415626,413095,397652,392475,197660,168077,129556,96794,75658,
负债和所有者权益(或股东权益)总计(万元),747499,726348,637985,660876,410341,359267,317033,296685,317513,		
  
