报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2266,902,847,687,1218,863,1083,855,760,
其他非流动资产(万元),264,759,354,774,535,--,--,--,--,
非流动资产合计(万元),40520,38955,39352,37376,34255,34442,36018,33670,32099,
资产总计(万元),251119,185602,132824,115864,97195,92361,90815,77690,67368,
短期借款(万元),--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),26422,10347,11164,8300,8128,9789,9372,9350,10439,
预收账款(万元),21000,21293,6202,5667,5066,25782,5549,4497,4204,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),7111,3791,4654,4158,3456,2270,3159,2642,1989,
应交税费(万元),15181,637,4962,4181,4790,1954,6242,5117,4481,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,2,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),23714,7698,10485,7719,5703,2496,5719,4986,3086,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),93429,43767,37467,30025,27143,42291,30042,26592,24200,
长期借款(万元),--,--,--,--,--,--,--,--,1600,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,37,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),652,606,273,353,103,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,26,51,22,36,
非流动负债合计(万元),652,606,273,353,103,26,51,22,1673,
负债合计(万元),94081,44373,37741,30378,27246,42317,30093,26615,25872,
实收资本(或股本)(万元),40400,40400,35400,35400,17700,17700,17700,17700,17700,
资本公积(万元),56473,56473,--,0,0,0,0,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),9142,9142,9142,6833,8101,6135,6135,4228,2835,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),50270,34506,49869,43217,44149,26063,36887,29147,20961,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),156285,140521,94410,85449,69951,49897,60722,51075,41496,
少数股东权益(万元),754,708,672,37,-1,147,--,--,--,
所有者权益(或股东权益)合计(万元),157039,141229,95083,85486,69949,50044,60722,51075,41496,
负债和所有者权益(或股东权益)总计(万元),251119,185602,132824,115864,97195,92361,90815,77690,67368,		
  
