报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2036,1652,1605,1078,379,51,115,--,47,--,13,--,214,1,--,--,--,--,
流动资产合计(万元),105962,112971,100796,97265,83287,84674,81347,86477,76485,82904,71351,81905,50241,66516,53252,54750,40624,32030,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1001,1001,1001,1000,1000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),2820,2788,3013,3078,4705,3301,1969,2047,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),1446,1446,1483,1483,--,733,750,750,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,401,394,307,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,2225,--,2142,--,2203,--,2147,--,2163,--,2154,--,2076,2074,2014,1724,--,
累计折旧(万元),--,1635,--,1512,--,1478,--,1406,--,1344,--,1228,--,1108,976,841,603,--,
固定资产净值(万元),--,589,--,630,--,725,--,741,--,820,--,926,--,968,1098,1173,1122,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),545,589,614,630,679,725,714,741,785,820,869,926,967,968,1098,1173,1122,992,
在建工程(万元),--,--,--,--,--,--,1083,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),339,355,378,41,53,65,81,107,132,157,202,248,293,338,429,452,446,582,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,67,171,0,
商誉(万元),50849,50849,50849,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),3659,3665,101,66,81,94,86,89,96,98,125,143,156,182,221,273,326,276,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2456,2456,2031,1925,1925,1925,1137,1136,1136,1136,753,710,710,710,596,450,283,181,
其他非流动资产(万元),1497,1497,721,721,721,1180,1446,1530,1530,1060,--,--,--,--,--,--,--,--,
非流动资产合计(万元),64612,64648,60592,9339,9471,9023,8266,6400,3679,3271,1949,2028,2127,2199,2345,2415,2348,2031,
资产总计(万元),170574,177619,161389,106604,92758,93697,89613,92877,80164,86175,73300,83933,52368,68715,55597,57165,42972,34061,
短期借款(万元),34025,36125,19956,23426,14311,10321,13158,14668,8970,8970,4980,9452,11405,14905,14450,12000,7300,6300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,1272,1948,677,--,--,--,3200,4843,--,1800,1000,7000,2000,3000,0,225,
应付账款(万元),6348,7040,6789,7506,5240,7813,4766,5235,3692,5420,6324,8203,6521,10913,8081,11608,10332,6860,
预收账款(万元),2094,1698,1637,1425,1988,893,356,436,296,101,274,209,297,236,341,1191,1849,1409,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),331,429,411,364,419,538,503,481,479,819,487,467,495,1134,582,995,890,573,
应交税费(万元),1096,2312,436,971,1001,1695,418,1240,1195,2428,489,1635,961,2284,1530,1887,1410,911,
应付利息(万元),36,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),4,4,4,4,--,--,--,--,--,--,--,707,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6281,8305,15286,4406,4305,6172,6071,6078,32,51,46,60,122,215,147,127,95,68,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),2087,2072,419,375,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),52303,58018,46209,40426,27940,27433,25271,28139,17864,22631,12599,22533,20800,36686,27131,30808,21876,16346,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),52303,58018,46209,40426,27940,27433,25271,28139,17864,22631,12599,22533,20800,36686,27131,30808,21876,16346,
实收资本(或股本)(万元),15550,15550,15550,14329,14335,14418,14418,14418,7070,7070,7070,7070,5300,5300,5300,5300,5300,5300,
资本公积(万元),77500,77461,77635,29942,29997,31640,31701,31529,32715,32715,32715,32715,6808,6808,6808,6808,6808,6808,
减:库存股(万元),4089,4089,4089,4089,4226,6037,6037,6037,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2154,2154,2035,2035,2035,2035,1805,1805,1805,1805,1287,1287,1287,1287,922,922,532,220,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),27157,28526,24050,23963,22676,24208,22454,23023,20710,21954,19628,20328,18173,18634,15436,13328,8457,5387,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),118271,119601,115179,66178,64817,66264,64342,64738,62300,63544,60700,61400,31568,32029,28466,26357,21096,17715,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),118271,119601,115179,66178,64817,66264,64342,64738,62300,63544,60700,61400,31568,32029,28466,26357,21096,17715,
负债和所有者权益(或股东权益)总计(万元),170574,177619,161389,106604,92758,93697,89613,92877,80164,86175,73300,83933,52368,68715,55597,57165,42972,34061,		
  
