报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),228,198,--,265,45,54,375,91,26,30,394,119,7,9,30,87,50,18,55,23,56,33,71,41,322,229,343,212,406,261,350,214,248,132,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),--,2792,2708,2967,2272,2137,1575,1670,1224,1219,1637,1509,2000,1133,1533,1109,787,736,720,843,731,694,593,694,584,536,619,378,342,260,515,419,495,218,758,753,701,215,287,171,134,234,129,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
存货(万元),24213,21244,22484,19974,17348,16244,15896,15277,13058,11039,8545,7823,8476,7952,6864,5094,5432,6298,4197,4587,4958,5961,5686,4918,4276,4506,6281,5441,4710,5161,4706,4137,4449,3440,2913,2691,3310,2787,3392,2197,2457,3045,1881,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),215,1117,410,633,623,533,608,862,174,27658,114,171,488,457,48,21,58,70,--,--,--,--,--,--,--,--,--,--,0,--,172,--,0,--,--,0,--,0,0,0,0,0,0,
流动资产合计(万元),140242,134945,145464,150969,132583,134953,259268,117144,110837,143465,139945,135554,86910,59591,57106,60821,63395,63677,58913,60135,60972,64592,59605,59949,64471,63386,62388,59676,56562,57477,56014,56517,56007,56966,57746,57777,58867,60838,14866,12288,11995,9150,6137,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),--,27430,--,26330,26230,25130,4940,4440,4582,4582,4221,4086,4086,3550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,3803,1109,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),725,725,845,464,--,--,10075,9937,10000,--,--,--,--,6300,9300,3000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,47387,--,46664,--,46410,--,45843,--,45487,--,44399,--,42338,--,42176,--,41323,--,39807,--,39709,--,23151,--,22863,--,22491,--,22279,--,10444,0,10262,--,9697,--,9506,0,9308,6859,0,0,
累计折旧(万元),--,22849,--,21258,--,19854,--,18200,--,16583,--,15022,--,12986,--,11504,--,10058,--,8580,--,7332,--,6445,--,5586,--,4777,--,3929,--,3484,0,3046,--,2638,--,2239,0,1843,1555,0,0,
固定资产净值(万元),--,24539,--,25406,--,26557,--,27643,--,28903,--,29377,--,29352,--,30672,--,31265,--,31226,--,32377,--,16706,--,17277,--,17714,--,18349,--,6960,0,7215,--,7059,--,7266,0,7466,5305,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),--,24539,24916,25406,25878,26557,27043,27643,28557,28903,28586,29377,29563,29352,30074,30672,30786,31265,30631,31226,31942,32377,16975,16706,17237,17277,17389,17714,17937,18349,6758,6960,7084,7215,6904,7059,7098,7266,7424,7466,5305,4557,4283,
在建工程(万元),--,--,179,--,93,--,414,414,422,412,1321,1195,819,802,783,724,1224,883,1227,313,80,90,12012,10516,9273,5957,3726,3198,3200,2291,10036,7613,5793,4873,2093,421,536,196,7,69,3,375,182,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),7071,2706,2739,2757,2796,2807,2723,2489,2472,2513,2500,2534,2543,2542,2530,2543,2558,2573,2439,2442,2456,2470,2485,2499,2513,2527,765,746,363,365,340,342,344,346,348,347,348,245,247,248,250,253,258,
开发支出(万元),244,--,--,--,--,--,454,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
商誉(万元),124049,124049,124049,124049,124049,124049,124049,124049,124049,124049,124060,124060,123756,1425,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),5560,7188,4859,6090,5371,4808,5086,4124,4830,4947,5439,3699,4152,44,--,--,--,--,--,--,--,3,10,18,26,34,41,49,57,65,72,80,88,96,103,113,129,145,161,176,51,84,112,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),1329,1742,2050,1976,1938,1705,1267,1179,1272,789,918,748,668,534,369,339,367,360,356,309,335,339,336,350,315,257,223,205,188,182,262,272,219,182,219,195,176,137,120,131,104,68,53,
其他非流动资产(万元),75,75,537,537,522,522,1110,1110,561,561,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),199416,188654,187805,187610,186877,185578,180964,176495,176745,166758,167046,165698,165586,44549,43057,37278,34934,35081,34653,34291,34814,35278,31819,30089,29364,26052,22145,21912,21745,21252,17468,15267,13528,12713,9668,8135,8286,7989,7958,8090,5712,5336,4888,
资产总计(万元),339658,323599,333268,338579,319460,320531,440232,293639,287583,310223,306991,301252,252497,104140,100162,98099,98329,98758,93565,94426,95785,99870,91423,90038,93835,89438,84533,81588,78307,78729,73482,71783,69535,69679,67414,65911,67153,68827,22823,20378,17707,14487,11025,
短期借款(万元),13800,10800,19200,6000,2000,2000,119000,4000,4000,--,--,--,10000,1213,--,--,--,--,--,--,--,--,--,1483,1505,--,--,--,0,--,--,--,0,--,--,0,0,2000,2000,1500,1500,2500,2500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,9049,--,11647,9271,5713,5576,6627,4240,2160,4858,4969,4570,3436,3643,4263,6177,6321,5014,6008,5914,5987,6114,4991,6527,6317,5715,4623,1463,1400,1826,373,145,--,--,0,--,0,0,0,0,597,460,
应付账款(万元),--,21779,--,23657,18343,21285,22004,15718,16128,16249,15531,14748,22783,6150,5617,5128,5016,8012,6775,7338,6234,9369,6994,7586,7734,7189,5823,5813,6087,8499,4688,5554,4051,5121,3201,3296,3953,4219,3677,3109,2107,3317,3161,
预收账款(万元),933,1204,751,520,612,529,509,509,958,441,300,453,449,418,480,604,327,180,61,170,103,116,333,439,766,331,438,796,782,813,308,382,318,665,846,402,426,631,136,185,608,596,106,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),868,1116,775,638,753,843,630,598,702,668,493,437,415,182,15,12,29,181,0,1,--,231,--,--,94,119,-4,-5,--,--,-1,7,2,4,2,2,3,10,16,7,24,35,35,
应交税费(万元),2270,3157,2613,1814,2221,1978,1590,1861,1082,1495,524,1032,643,413,443,546,1020,560,475,871,952,3520,576,624,428,832,510,614,652,285,421,-113,34,-211,319,316,393,305,199,89,400,277,455,
应付利息(万元),56,53,--,--,15,23,130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付股利(万元),--,--,--,392,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-16,--,--,--,--,2000,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),--,12838,15983,13791,27858,33639,35602,33739,34597,16951,17244,17011,17060,154,78,78,71,75,79,150,144,306,125,122,251,266,164,133,103,110,87,104,95,96,106,107,111,578,35,36,28,98,27,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),127,558,--,--,--,24,--,873,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,169,--,--,--,99,3,42,--,--,0,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),62300,60552,72948,58459,61073,66034,185041,63925,61708,37965,38949,38650,55917,11966,10476,10831,12839,15531,12405,14536,13346,19530,14142,15399,17305,15055,12646,12073,11090,11149,7328,6306,4645,5675,4475,4124,4885,7742,6064,4926,4668,7420,6745,
长期借款(万元),25500,25500,26500,26500,15000,15000,15000,--,--,--,--,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,200,200,200,200,--,200,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,105,55,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),5535,7497,5644,6711,5409,4407,10095,5178,3832,4663,4715,4602,5728,673,686,635,627,627,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,660,660,647,647,463,463,450,405,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
非流动负债合计(万元),31035,32997,32144,33211,20409,19407,25095,5178,3832,4663,4715,4692,5728,673,686,635,627,627,860,860,847,847,663,663,650,605,105,55,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,
负债合计(万元),93335,93549,105092,91670,81483,85441,210136,69103,65540,42628,43665,43342,61645,12640,11162,11466,13466,16157,13264,15396,14192,20377,14805,16062,17955,15660,12751,12128,11090,11149,7328,6306,4645,5675,4475,4124,4885,7742,6064,4926,4668,7420,6745,
实收资本(或股本)(万元),39677,39677,39677,39677,39677,39677,39677,39677,39677,39677,39677,39677,36737,30000,30000,30000,30000,30000,30000,30000,15000,15000,15000,15000,15000,15000,15000,15000,10000,10000,10000,10000,10000,10000,10000,10000,5000,5000,3750,3750,3750,1000,1000,
资本公积(万元),96131,96131,97690,122384,122384,122384,122384,122384,122478,165206,165077,165032,109146,23518,23518,23518,23518,23518,23518,23514,38514,38514,38618,38442,38550,38514,38511,38392,43426,43392,43428,43428,43428,43428,43428,43428,48428,48428,6462,6462,6462,101,101,
减:库存股(万元),1166,1166,975,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
盈余公积(万元),5501,5501,5359,5359,5359,5359,5123,5123,5123,5123,4816,4816,4816,4816,4135,4135,4135,4135,3398,3398,3398,3398,2376,2376,2376,2376,1569,1569,1569,1569,1208,1208,1208,1208,766,766,766,766,283,283,283,831,552,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
未分配利润(万元),93739,84983,80110,72183,66879,62513,56702,51326,48267,44616,42340,38539,32925,30851,30352,28629,26927,24701,23386,22118,24681,22581,20624,18158,19954,17887,16701,14499,12223,12619,11519,10841,10254,9369,8745,7594,8075,6891,6264,4957,2544,5135,2627,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),242026,226529,223666,239231,231024,228693,223843,218644,216552,255432,252425,248581,183713,89183,88005,86282,84580,82354,80301,79031,81593,79493,76618,73976,75880,73778,71781,69460,67217,67580,66154,65477,64890,64004,62939,61788,62268,61085,16759,15452,13039,7067,4280,
少数股东权益(万元),4297,3521,4510,7677,6953,6397,6253,5892,5491,12162,10901,9328,7139,2317,995,351,283,247,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),246323,230050,228176,246908,237977,235090,230096,224537,222043,267594,263326,257910,190851,91500,89000,86633,84863,82601,80301,79031,81593,79493,76618,73976,75880,73778,71781,69460,67217,67580,66154,65477,64890,64004,62939,61788,62268,61085,16759,15452,13039,7067,4280,
负债和所有者权益(或股东权益)总计(万元),339658,323599,333268,338579,319460,320531,440232,293639,287583,310223,306991,301252,252497,104140,100162,98099,98329,98758,93565,94426,95785,99870,91423,90038,93835,89438,84533,81588,78307,78729,73482,71783,69535,69679,67414,65911,67153,68827,22823,20378,17707,14487,11025,		
  
