报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,10039,--,9793,9343,3110,2906,2577,1924,1176,
累计折旧(万元),--,2793,--,2463,2069,1786,1235,730,333,94,
固定资产净值(万元),--,7246,--,7330,7275,1323,1671,1847,1592,1083,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),7120,7246,7226,7330,7275,1323,1671,1847,1592,1083,
在建工程(万元),14895,14557,15202,15075,638,4704,859,12,74,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1239,1232,1244,1257,1283,1308,1315,1331,1313,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),25,11,15,19,28,35,56,77,60,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),135,135,134,134,180,131,63,40,51,20,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),23414,23181,23821,23815,9403,7501,3964,3307,3091,1103,
资产总计(万元),80953,77984,77669,87928,44040,41923,32930,28399,22714,15297,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,9,--,--,
应付账款(万元),8513,6254,6137,7529,6078,4701,5839,5314,5473,4953,
预收账款(万元),893,790,1030,869,1598,1582,1053,897,787,329,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1441,1349,862,2887,1327,1913,1291,1360,1128,754,
应交税费(万元),136,118,124,68,295,277,163,353,138,154,
应付利息(万元),5,5,12,18,6,5,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,1000,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),363,307,349,477,51,143,132,31,12,30,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),350,254,--,767,300,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),11700,9077,8515,12614,9654,8622,8477,7965,8538,6220,
长期借款(万元),3084,3180,3434,10500,3533,2911,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),672,695,117,140,185,230,320,410,--,--,
递延所得税负债(万元),28,28,21,21,26,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,450,--,
非流动负债合计(万元),3785,3903,3572,10661,3743,3141,320,410,450,0,
负债合计(万元),15485,12980,12087,23275,13397,11763,8797,8374,8988,6220,
实收资本(或股本)(万元),21600,21600,10800,10800,8100,8100,8100,8100,8100,2112,
资本公积(万元),17764,17764,28564,28564,1172,1172,1172,1172,1172,394,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2793,2793,2793,2793,2109,2109,1501,1081,446,657,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),23313,22848,23424,22495,19262,18779,13360,9672,4008,5914,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),65468,65005,65582,64653,30643,30160,24133,20025,13726,9077,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),65468,65005,65582,64653,30643,30160,24133,20025,13726,9077,
负债和所有者权益(或股东权益)总计(万元),80953,77984,77669,87928,44040,41923,32930,28399,22714,15297,		
  
