报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1470,1145,1172,1022,748,739,517,284,
应交税费(万元),461,721,530,501,149,133,464,359,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),523,184,112,868,447,3484,3057,3068,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,566,256,20,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),4921,4130,3677,4571,4047,6220,5141,3758,
长期借款(万元),--,--,--,--,--,1814,1100,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,17,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),719,783,862,884,785,856,864,1185,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),719,783,862,884,785,2670,1965,1202,
负债合计(万元),5640,4912,4539,5455,4832,8890,7105,4960,
实收资本(或股本)(万元),8000,6000,6000,6000,6000,2149,1969,1969,
资本公积(万元),39688,16965,16965,16965,15793,3818,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),789,789,789,188,--,296,198,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),13857,11444,7037,934,242,2490,1762,-244,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),62334,35198,30791,24087,22035,8754,3930,1725,
少数股东权益(万元),--,--,--,703,930,--,--,--,
所有者权益(或股东权益)合计(万元),62334,35198,30791,24790,22965,8754,3930,1725,
负债和所有者权益(或股东权益)总计(万元),67973,40110,35330,30245,27797,17644,11035,6685,		
  
