报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,24,36,41,57,--,--,--,1,--,--,--,9,--,--,--,--,--,--,--,4,--,--,--,--,--,
其他流动资产(万元),90112,16758,633,598,2422,991,608,598,698,606,461,306,364,439,441,410,469,351,378,250,351,176,164,722,506,255,126,
流动资产合计(万元),200961,207443,201290,201100,195618,199868,69319,70785,69851,70957,65932,68837,69602,70194,66411,65808,66436,67791,60508,60132,61012,61600,54667,16994,16199,14943,8244,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
可供出售金融资产(万元),4718,3818,4918,4918,4918,2818,2818,2818,2818,2818,2738,1000,1000,1000,1000,--,--,--,--,--,--,0,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期股权投资(万元),941,1122,1339,1484,1620,1739,1917,--,--,--,--,--,--,--,--,500,500,500,--,--,--,0,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
固定资产原值(万元),--,12225,--,11005,--,10759,--,9739,--,7932,--,6913,--,6363,--,4613,--,3036,--,2853,--,2523,--,2360,2300,1872,1273,
累计折旧(万元),--,4269,--,3799,--,3283,--,2847,--,2445,--,2118,--,1793,--,1626,--,1404,--,1306,--,1146,--,1020,875,626,453,
固定资产净值(万元),--,7955,--,7206,--,7475,--,6892,--,5487,--,4795,--,4570,--,2987,--,1632,--,1547,--,1378,--,1340,1425,1247,820,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),7800,7955,7082,7206,7342,7475,6748,6892,5306,5487,4966,4795,4541,4570,2999,2987,2893,1632,1571,1547,1428,1378,2069,1340,1425,1247,820,
在建工程(万元),6817,2698,2419,1824,596,227,88,60,1629,1606,1576,1513,1386,--,--,--,12,--,--,--,--,0,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
无形资产(万元),11525,7551,8123,8251,6127,6142,5664,5761,5865,5969,1514,212,217,208,163,166,94,97,100,111,118,131,141,130,173,267,380,
开发支出(万元),2217,4972,3473,2476,3908,2822,2141,1463,758,349,2407,1824,1382,942,273,172,82,--,--,--,--,0,--,--,--,--,--,
商誉(万元),8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期待摊费用(万元),1068,657,327,236,270,133,248,257,230,249,187,151,157,218,171,160,172,127,136,137,152,162,180,74,34,26,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3063,3033,2506,2231,2078,1932,1647,1531,1703,1425,1128,996,790,646,652,537,410,410,327,321,262,262,115,135,117,61,27,
其他非流动资产(万元),1882,1910,--,--,--,--,--,--,--,--,--,--,--,1391,--,--,--,--,--,--,--,0,--,--,--,--,--,
非流动资产合计(万元),48306,41992,38462,36901,35134,31564,29546,27058,26585,26178,14518,10490,9473,8974,5258,4522,4163,2766,2134,2116,1960,1932,2506,1680,1750,1601,1227,
资产总计(万元),249267,249435,239752,238001,230753,231432,98866,97843,96436,97135,80450,79328,79075,79169,71669,70330,70599,70557,62642,62248,62972,63532,57172,18673,17949,16544,9471,
短期借款(万元),4000,4000,4000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,2500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),737,1752,216,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付账款(万元),3694,3501,5224,5084,2710,2541,1548,1924,2183,2176,1647,1660,1656,1811,1254,1112,1152,1058,413,472,1073,786,524,423,603,111,282,
预收账款(万元),4958,3161,2770,3875,1119,915,1058,518,467,466,589,322,682,166,387,185,303,223,256,199,375,466,676,282,826,551,536,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付职工薪酬(万元),57,52,49,44,43,44,66,55,48,54,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应交税费(万元),12689,13628,10887,10611,10196,11069,9496,9194,8474,9238,7261,6778,--,6827,4816,4422,4216,4356,2264,2234,2182,2833,1045,1210,1222,1123,396,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,4,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,6343,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),474,674,820,1247,972,1112,986,938,1263,1284,228,314,265,226,143,116,137,155,160,108,100,227,421,50,57,42,50,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
流动负债合计(万元),26609,26769,23966,22861,15041,15681,13153,12630,12436,13218,9725,9074,8947,9029,6600,5835,5808,5792,3093,3012,3730,4313,2667,1965,2708,4331,1265,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,50,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,
长期递延收益(万元),768,895,656,688,719,750,751,751,--,--,72,145,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),129,121,121,125,129,137,140,144,148,152,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,80,
非流动负债合计(万元),897,1016,777,812,847,886,891,895,148,152,72,145,0,0,0,0,0,0,0,0,0,0,0,0,50,0,92,
负债合计(万元),27506,27785,24743,23673,15888,16567,14044,13525,12584,13370,9797,9219,8947,9029,6600,5835,5808,5792,3093,3012,3730,4313,2667,1965,2758,4331,1357,
实收资本(或股本)(万元),144982,144982,144982,144982,57993,57993,51343,51343,27023,27023,26680,26680,26680,26680,26680,26680,13340,13340,13340,13340,6670,6670,6670,5000,5000,5000,5000,
资本公积(万元),31588,31588,31588,31588,118577,118577,1397,1397,25718,25718,18060,18060,18060,18060,18060,18060,31400,31400,31400,31300,37970,37970,37970,1939,1622,1622,1551,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
盈余公积(万元),5229,5229,4331,4331,4331,4331,3642,3642,3642,3642,3008,3008,3008,3008,2292,2292,2292,2292,1616,1616,1616,1616,1156,1134,1004,566,156,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),39766,39643,33910,33172,33776,33716,28610,28083,27625,27586,23167,22515,22511,22482,18037,17463,17759,17732,13193,12979,12985,12964,8710,8635,7564,5026,1407,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
归属于母公司股东权益合计(万元),221401,221272,214629,213893,214448,214425,84822,84318,83852,83765,70652,70109,70128,70139,65069,64495,64791,64765,59550,59235,59241,59220,54506,16709,15190,12213,8114,
少数股东权益(万元),360,378,380,435,417,439,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),221761,221650,215009,214328,214865,214864,84822,84318,83852,83765,70652,70109,70128,70139,65069,64495,64791,64765,59550,59235,59241,59220,54506,16709,15190,12213,8114,
负债和所有者权益(或股东权益)总计(万元),249267,249435,239752,238001,230753,231432,98866,97843,96436,97135,80450,79328,79075,79169,71669,70330,70599,70557,62642,62248,62972,63532,57172,18673,17949,16544,9471,		
  
