报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
可供出售金融资产(万元),2059,2059,5559,5559,5559,5559,6209,6209,6209,6209,6209,2709,2709,2709,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期股权投资(万元),101,1,--,--,--,--,--,--,--,--,--,--,--,--,2709,2184,2184,2184,984,984,984,984,940,984,734,734,1219,1108,442,442,--,0,--,0,--,0,--,--,--,0,0,0,0,589,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,105439,--,91360,--,90945,--,86712,--,86385,--,79887,--,78748,--,76915,--,74814,--,72636,--,65203,--,41354,--,39321,--,37595,--,36561,--,33174,--,30251,--,25991,--,24609,--,23338,0,21479,9144,--,
累计折旧(万元),--,36950,--,33677,--,30632,--,28052,--,25217,--,27528,--,24844,--,22352,--,19750,--,17193,--,14845,--,13423,--,11849,--,10368,--,8999,--,7797,--,6586,--,5745,--,4793,--,4228,0,3516,2834,--,
固定资产净值(万元),--,68489,--,57683,--,60313,--,58660,--,61168,--,52359,--,53905,--,54563,--,55064,--,55444,--,50357,--,27931,--,27472,--,27227,--,27561,--,25377,--,23665,--,20247,--,19816,--,19110,0,17962,6310,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,
固定资产(万元),67301,68489,59572,57683,58985,60313,57288,58660,59852,61168,45373,52359,53398,53905,53626,54563,55026,55064,55020,55444,52062,50357,28313,27931,27415,27472,27246,27227,27144,27561,26037,25377,23574,23665,23017,20247,19554,19816,19933,19109,18306,17962,6310,6430,
在建工程(万元),632,747,7896,10035,9271,8059,8386,8309,8756,8226,14907,13932,11129,11089,10184,7685,6052,5413,2038,1714,7757,6349,19113,17224,16845,15362,6558,6033,2310,4690,777,585,251,514,706,2897,2523,1555,958,1505,1003,1883,41,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
无形资产(万元),15817,15915,15765,15874,15978,16087,16097,16200,16307,16413,13002,17021,17125,17226,17324,17433,17537,17647,17668,17758,17220,17317,17414,17512,17609,17706,17740,17869,16418,13931,13819,10263,11893,11954,8995,6089,6122,6154,6190,6080,6111,6042,1965,750,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
商誉(万元),141846,141846,51790,51790,51790,51790,51790,51790,51790,51790,2685,2685,2685,2685,2685,2685,2685,2685,3714,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期待摊费用(万元),96,35,49,45,65,60,64,51,64,75,63,75,86,89,112,127,138,91,116,26,27,28,29,30,31,32,33,34,35,36,37,38,--,0,142,150,152,156,--,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
递延所得税资产(万元),5339,5456,3679,3689,3665,3720,2976,2947,2686,2690,1251,1409,1256,1422,1360,1375,1375,1375,1102,1102,1111,1111,785,785,785,785,617,617,617,617,363,363,363,363,228,228,228,228,354,354,469,354,484,453,
其他非流动资产(万元),1716,1233,4298,3186,4898,3391,4767,5057,3180,3623,3205,3104,3502,3282,481,612,530,530,--,--,666,666,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
非流动资产合计(万元),234907,235782,148607,147861,150211,148978,147576,149222,148844,150195,86695,93295,91891,92406,88481,86664,85526,84989,80641,77027,79826,76812,66594,64465,63418,62090,53412,52888,46965,47277,41033,36625,36082,36496,33089,29612,28579,27909,27435,27047,25889,26240,8800,8222,
资产总计(万元),720705,668945,385131,372492,368031,369034,349230,360086,356161,366240,294051,304078,318342,323530,329343,323899,306215,286780,282714,262480,254813,252755,240666,230479,226410,225867,217797,214074,210938,215956,208477,196688,193679,199097,194090,136077,139571,140309,123619,129334,93737,72127,52137,43582,
短期借款(万元),41400,23800,3100,3100,3100,3100,1300,1300,900,1300,1300,4300,4500,3500,5300,6300,6300,6326,3500,3000,4000,4500,3000,3000,2000,2500,5300,5600,6200,3400,2900,4900,4900,3400,3400,3400,3830,3730,2230,2230,5930,7090,1180,350,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付票据(万元),60958,26831,20453,19478,17196,9208,8094,13523,13754,7575,9933,13393,13483,9669,16200,24668,22496,15043,11175,10410,12023,11557,11849,12385,13425,9186,5560,8120,8985,9800,9600,5200,2848,2663,1900,3445,6145,4810,3710,2910,1000,1900,350,915,
应付账款(万元),75977,92314,39295,35587,37411,42683,38593,44424,43982,52751,42600,46032,43822,55140,46931,36466,32841,43486,28274,26207,22203,34390,17962,16498,14619,21049,17181,16434,14886,17919,14674,10245,9831,14007,13766,13153,12080,14120,11544,9874,9813,13781,8904,5594,
预收账款(万元),72746,56756,47853,43101,42386,44053,38499,39674,34778,32778,48584,52990,74687,71544,84482,79363,68407,45269,58144,50091,47561,36933,47477,41709,45299,41965,49675,46894,47555,52192,51640,50314,54179,60235,60720,54132,58940,58426,49347,46313,37550,23406,19590,21287,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),2490,4795,3128,2670,2091,3472,2799,2772,1921,3258,2958,2965,2145,4118,4528,3530,2237,4337,3947,2738,1355,2498,1836,1793,1888,2233,2637,2915,2364,3614,2529,2162,1632,2758,2586,2046,1561,2185,2054,1801,1655,1880,2374,1592,
应交税费(万元),15311,15845,4049,3198,3468,5755,4394,4180,7333,6182,1537,3525,2202,2632,-1773,-248,1663,2658,2135,4122,3660,3172,2418,2864,2396,3594,446,934,113,112,1276,2652,1109,1077,624,-1510,-2247,-2475,-896,-38,1594,1625,2352,2010,
应付利息(万元),302,347,359,350,335,321,351,330,304,282,254,233,214,190,184,141,142,108,3,0,40,44,50,12,11,52,6,11,7,6,3,8,13,6,5,23,27,9,6,14,39,17,6,3,
应付股利(万元),--,--,--,7,--,--,28,28,28,--,28,5163,28,28,28,28,28,28,28,28,--,24,24,24,24,24,24,24,24,24,24,24,24,26,26,319,319,319,319,0,320,317,315,17,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他应付款(万元),91406,91049,2661,3127,2822,2923,3824,4749,4146,14145,3998,4131,4088,4633,5284,5594,6276,5214,6829,2475,4194,3058,2543,3013,3321,4186,3108,3040,2883,2583,2103,1903,1806,2624,1877,766,682,2350,1738,2285,1620,2363,3921,1486,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,11,18,29,40,34,35,35,--,--,--,--,--,--,1400,2400,1400,1400,1400,1400,--,--,--,600,--,0,--,0,--,0,--,--,--,0,0,0,0,600,
其他流动负债(万元),312,312,141,114,188,188,--,--,--,28,--,--,--,--,--,--,--,--,--,--,28,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,319,0,0,0,0,
流动负债合计(万元),360901,312048,121040,110731,108997,111703,97882,110992,107166,118328,111233,132766,145204,151490,161163,155842,140390,122470,114035,99072,96464,98578,88559,82698,84384,86190,83937,83971,83017,90250,84749,77407,76342,86795,84904,75775,81338,83474,70052,65709,59520,52378,38993,33855,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,2800,2800,2800,--,--,--,--,2800,2800,1400,--,2400,2400,2400,2400,--,--,--,--,600,600,600,600,600,600,600,600,600,12600,12600,0,720,720,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,17,26,35,76,86,95,109,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,2500,8925,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期递延收益(万元),12123,12292,11596,12068,12011,12225,11013,11191,11360,9131,5221,2054,2119,2185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),1060,1103,1115,1145,1175,1205,1235,1265,1295,1324,13,13,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2250,2337,2402,2446,2289,447,660,660,660,660,660,660,25,91,156,222,493,555,417,479,581,640,648,706,564,418,459,0,0,0,
非流动负债合计(万元),13183,13395,12712,13213,13186,13430,12248,12456,12654,12955,14160,4885,4959,5033,2339,2436,2511,2568,5102,3260,2073,673,3076,3076,3076,3076,40,106,172,238,1093,1155,1017,1079,1181,1240,1248,1306,1164,13018,13059,0,720,720,
负债合计(万元),374084,325443,133751,123945,122184,125133,110130,123448,119820,131283,125392,137650,150162,156524,163503,158278,142900,125038,119138,102332,98538,99251,91635,85774,87460,89266,83977,84078,83189,90488,85841,78562,77359,87874,86084,77015,82586,84780,71216,78727,72579,52378,39713,34575,
实收资本(或股本)(万元),71814,71814,62063,62063,62063,62063,62063,62063,62063,62063,51640,51640,25820,25820,25820,25820,25820,25820,25820,25820,25820,25820,25820,25820,12910,12910,12910,12910,12910,12910,12910,12910,12910,12910,12910,11070,11070,11070,11070,11070,8300,8300,580,580,
资本公积(万元),153678,153678,87447,87447,87447,87447,87374,87374,87374,87374,34766,34500,60211,60211,60211,60211,60211,60211,61220,60907,60594,60281,59898,59420,71374,71374,71053,71053,71053,71053,70886,70886,70886,70886,70456,27353,27353,27353,27353,27353,3124,3124,978,942,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,968,0,--,--,--,--,0,--,--,--,
盈余公积(万元),9941,9941,8816,8816,8816,8816,8552,8552,8552,8552,7188,7188,7188,7188,6608,6608,6608,6608,5635,5635,5635,5635,4298,4298,4298,4298,3007,3007,3007,3007,1876,1876,1876,1876,--,968,968,968,637,637,637,637,1382,988,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
未分配利润(万元),84577,81508,80182,77551,74988,72922,70791,68514,68907,67513,67045,65600,62857,61687,60980,60559,58531,57208,57597,56379,53073,50503,48085,44404,40386,37986,35360,31663,30099,27889,26427,22356,21290,19182,17512,13555,12564,11317,8701,7363,5202,4182,7358,4517,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,4,5,3,110,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),319992,316936,238528,235935,233344,231262,228804,226507,226888,225447,160603,158909,156016,154834,153622,153202,151176,149850,150383,148742,145122,142240,138101,133942,128968,126568,122330,118634,117069,114859,112098,108028,106961,104853,101846,52946,51955,50707,47761,46423,17263,16243,10298,7027,
少数股东权益(万元),26630,26566,12852,12612,12504,12638,10296,10131,9452,9510,8056,7518,12163,12173,12218,12420,12139,11892,13193,11407,11153,11264,10930,10763,9982,10033,11490,11363,10679,10609,10537,10098,9359,6370,6160,6115,5030,4821,4642,4185,3895,3506,2127,1980,
所有者权益(或股东权益)合计(万元),346622,343502,251380,248547,245848,243900,239100,236638,236341,234957,168659,166428,168179,167007,165840,165622,163315,161742,163576,160148,156275,153504,149031,144705,138951,136601,133820,129997,127749,125468,122635,118126,116320,111223,108006,59061,56985,55529,52403,50608,21158,19749,12425,9007,
负债和所有者权益(或股东权益)总计(万元),720705,668945,385131,372492,368031,369034,349230,360086,356161,366240,294051,304078,318342,323530,329343,323899,306215,286780,282714,262480,254813,252755,240666,230479,226410,225867,217797,214074,210938,215956,208477,196688,193679,199097,194090,136077,139571,140309,123619,129334,93737,72127,52137,43582,		
  
