报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
存货(万元),712687,601879,571629,492063,401175,320593,338542,285828,243411,209765,174513,163740,157888,138683,138513,124994,116459,89812,91768,82532,77136,73110,63780,58347,52788,47353,44215,31488,25478,17385,13449,15616,10547,7929,3729,2631,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
一年内到期的非流动资产(万元),63284,63164,58815,79217,84292,108042,110354,79464,106903,74702,79163,80703,82271,60540,53689,51036,48070,43512,39996,34509,24233,12476,12105,11159,10521,7106,6479,--,--,--,0,0,--,0,0,0,
其他流动资产(万元),16919,13444,8990,9471,3793,2816,2361,285,216,114,128,56,59,57,56,--,68,--,--,43,68,93,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
流动资产合计(万元),1230760,1215239,1192387,998053,848871,710929,693161,572150,565471,546542,406882,401789,399525,313883,290248,272156,262317,233549,221194,184157,171249,166525,149302,145155,133721,134875,138724,134926,132144,130280,29303,24690,19404,20104,7169,6454,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
可供出售金融资产(万元),14728,14394,9278,6930,4790,40,40,--,--,111,111,111,111,111,111,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
长期应收款(万元),825030,605907,562077,332078,307778,216525,218301,207273,177984,180212,196246,158472,157639,146398,161239,119209,116531,102424,94945,90775,83296,74478,68794,41172,30092,14560,10413,--,--,--,0,0,--,0,0,0,
长期股权投资(万元),46185,31923,32631,30884,31829,35565,32779,42788,23851,18432,17786,12439,12265,12186,11974,7406,7179,6712,6611,2639,2319,111,111,111,111,111,111,111,111,111,111,111,111,111,111,264,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
固定资产原值(万元),95794,--,93566,--,81193,--,75288,--,65550,--,40614,--,39297,--,38123,--,30662,--,28926,--,9709,--,8290,--,7793,--,6217,--,5248,--,3977,3332,--,2388,0,0,
累计折旧(万元),21399,--,18654,--,16482,--,14214,--,11811,--,8896,--,7272,--,5955,--,4747,--,3619,--,2809,--,2228,--,1780,--,1384,--,1073,--,846,752,--,533,0,0,
固定资产净值(万元),74395,--,74912,--,64711,--,61073,--,53739,--,31718,--,32024,--,32168,--,25914,--,25307,--,6900,--,6062,--,6013,--,4833,--,4174,--,3131,2580,--,1854,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,
固定资产(万元),74395,75172,74912,66084,64711,60951,61073,58549,53739,51887,31718,31802,32024,32477,32168,32333,25914,24977,25307,22863,6900,6816,6062,6071,6013,5842,4833,4375,4174,3279,3131,2580,2284,1854,288,389,
在建工程(万元),2984,2904,2111,1585,1038,4927,4604,6684,4521,4352,23626,3741,3707,3713,4410,4326,4897,4932,4905,2922,18396,18396,18396,--,205,68,--,--,--,--,0,0,--,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
生产性生物资产(万元),--,--,--,11,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
无形资产(万元),57182,53065,53398,52303,52597,50419,50000,31270,30531,159,145,153,162,118,127,134,143,45,47,51,54,58,58,20,14,15,16,17,18,19,20,9,10,10,741,744,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
商誉(万元),91898,91898,91898,90595,90595,74770,74770,74473,72312,72390,7008,6909,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
长期待摊费用(万元),6161,6286,6608,6949,6919,5458,5686,5147,5256,5553,4625,4601,4513,4697,4423,4396,4411,4441,4143,4688,3424,2753,2041,1641,1255,1285,1196,1048,948,878,649,599,573,196,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
递延所得税资产(万元),3188,3304,3360,3363,3209,3327,2715,1855,1679,2588,2251,1313,1167,616,421,976,1063,859,666,469,224,145,159,154,108,104,147,116,105,34,44,39,35,33,20,17,
其他非流动资产(万元),247,329,936,33925,4410,444,824,1778,4873,2712,3432,11040,1805,801,1301,801,3694,4337,2667,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
非流动资产合计(万元),1121998,885182,837209,624709,567888,452426,450791,429817,374745,338396,286948,230581,213393,201117,216175,169580,163833,148727,139291,124406,114613,102756,95621,49169,37797,21985,16716,5667,5356,4321,3955,3338,3012,2205,1161,1414,
资产总计(万元),2352757,2100421,2029596,1622762,1416759,1163355,1143952,1001967,940216,884938,693830,632370,612918,515000,506422,441737,426150,382276,360485,308563,285863,269281,244923,194324,171519,156860,155440,140593,137499,134601,33258,28028,22416,22309,8330,7868,
短期借款(万元),467081,479720,379941,307691,225921,180510,158021,130730,123051,103340,105000,96000,85500,98500,81500,59500,69500,58500,66000,46500,46500,49500,46000,31000,16000,9000,6000,3000,3850,6150,4150,4000,1700,1835,0,400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付票据(万元),6977,14537,8799,4279,5702,4692,1953,298,--,--,--,--,2145,2145,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付账款(万元),448315,244886,328422,211111,177092,103955,149156,90335,95016,70119,65070,39168,59968,43509,63059,39195,41499,25366,32998,19363,15622,10104,17886,8878,8339,3906,5325,2635,2987,1436,2716,1302,1398,2047,645,1626,
预收账款(万元),25957,45028,21214,36881,43793,11072,6824,22461,15204,13189,6580,11734,6511,11260,8569,9138,9167,4375,5488,2412,2603,3624,2768,975,141,358,3008,715,245,313,1560,412,563,568,1163,975,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付职工薪酬(万元),11795,15781,22665,9081,10094,7975,20279,2651,3314,2727,8413,2445,2878,1952,5870,1868,2057,1126,5105,2237,1860,599,1241,336,645,296,842,240,209,122,363,122,71,129,41,29,
应交税费(万元),23643,15539,20278,14475,14402,13277,11199,21857,18416,15466,16060,14605,14637,13044,15395,13010,12083,9055,11069,8554,6834,5594,5689,4786,3766,2890,2724,2131,1881,1344,989,1080,687,714,157,248,
应付利息(万元),9633,7355,5273,3126,5651,3798,4471,2591,4126,2740,1502,685,1858,1513,2842,1886,1119,625,1199,835,503,209,87,47,25,--,10,--,--,--,0,0,--,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他应付款(万元),27037,32672,27240,35435,39873,11173,8977,8386,7787,3419,4418,4487,1871,1654,2026,1819,2584,1645,2414,4677,4228,3646,11390,827,891,297,319,173,234,242,583,213,224,576,836,1136,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
一年内到期的非流动负债(万元),127525,119728,86447,78213,31645,21594,45616,64145,49024,29904,23880,24102,19422,27774,33507,27440,27073,1304,1304,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他流动负债(万元),109181,83008,80408,64732,26633,18828,22119,--,--,--,0,--,25000,25000,50000,50000,25000,25000,25000,25000,25000,25000,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
流动负债合计(万元),1257145,1058256,980687,765024,580806,376876,428615,343453,315939,240904,230924,193227,219790,226351,262769,203856,190082,126996,150577,109577,103150,98277,85060,46849,29808,16746,18229,8893,9405,9607,10360,7128,4642,5870,2842,4415,
长期借款(万元),179408,187930,192193,203160,154214,117612,49805,26093,46354,72968,81980,70491,80465,79708,35400,42743,44936,72982,28307,27937,18329,8522,1000,--,--,--,--,--,--,--,0,0,--,0,0,0,
应付债券(万元),159975,158623,157285,79397,129179,129105,129030,128957,89341,89258,49573,49555,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,318,318,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
长期递延收益(万元),7368,7491,7658,7650,8296,8671,8003,8320,7900,5225,5246,3517,3528,3693,3693,--,--,--,--,--,--,--,1510,--,--,260,260,--,--,--,0,0,--,0,0,0,
递延所得税负债(万元),4959,5185,5380,593,612,615,629,434,111,41,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他非流动负债(万元),50000,50000,50000,--,--,--,--,--,--,--,--,--,--,--,--,2173,2093,1303,1303,1203,1291,1560,--,410,410,--,--,--,--,--,0,0,--,0,0,0,
非流动负债合计(万元),402477,409995,413281,292914,294414,258433,189899,163803,143706,167491,136799,123562,83992,83400,39093,44916,47029,74284,29610,29139,19620,10082,2510,410,410,260,260,0,0,0,0,0,0,0,0,0,
负债合计(万元),1659622,1468251,1393968,1057938,875220,635309,618514,507256,459645,408395,367722,316789,303782,309751,301862,248772,237110,201280,180187,138717,122771,108359,87570,47259,30218,17006,18489,8893,9405,9607,10360,7128,4642,5870,2842,4415,
实收资本(或股本)(万元),227948,151965,151965,151965,151965,151965,151965,151965,101310,92100,80760,80760,53840,50529,50529,50529,50529,31581,31581,31581,31581,21054,21054,21054,21054,11697,11697,11697,6156,6156,4606,4606,4606,4606,2016,2016,
资本公积(万元),163944,236141,232355,203617,203617,208032,208032,208028,258983,273418,134073,136697,163098,69780,68762,67783,68399,85998,84649,83900,82437,92477,92477,92477,92477,101834,101834,101834,107374,107374,8896,8896,8896,8896,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
盈余公积(万元),21373,21373,21373,15697,15697,15697,15697,11587,11587,11587,11587,8340,8340,8340,8340,6511,6511,6511,6511,5858,5385,4885,4518,3675,3090,2633,2342,1817,1456,940,940,740,427,294,346,142,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
未分配利润(万元),229378,191254,198490,174387,155381,135644,136053,116798,105695,96726,97167,87080,81829,74557,74863,66141,61563,54827,55411,46248,41475,40240,36985,29485,24286,23691,21079,16352,13108,10524,8456,6658,3845,2643,3118,1286,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
归属于母公司股东权益合计(万元),642644,600733,604184,545666,526660,511338,511748,488378,477575,473831,323587,312877,307107,203205,202494,190964,187001,178917,178150,167587,160878,158656,155033,146690,140906,139854,136951,131700,128095,124994,22898,20900,17774,16439,5479,3443,
少数股东权益(万元),50491,31438,31445,19158,14879,16708,13690,6333,2996,2712,2521,2705,2029,2043,2067,2000,2038,2079,2148,2260,2214,2266,2320,375,395,--,--,--,--,--,0,0,--,0,8,10,
所有者权益(或股东权益)合计(万元),693135,632170,635628,564824,541539,528046,525438,494711,480571,476543,326107,315582,309136,205249,204560,192964,189040,180996,180298,169846,163092,160922,157353,147065,141301,139854,136951,131700,128095,124994,22898,20900,17774,16439,5487,3453,
负债和所有者权益(或股东权益)总计(万元),2352757,2100421,2029596,1622762,1416759,1163355,1143952,1001967,940216,884938,693830,632370,612918,515000,506422,441737,426150,382276,360485,308563,285863,269281,244923,194324,171519,156860,155440,140593,137499,134601,33258,28028,22416,22309,8330,7868,		
  
