报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
固定资产(万元),1146266,1160039,1179294,1126211,1142910,1031073,1043575,1052820,1057971,1058363,1056072,1064195,1080006,1096195,1107401,770379,782759,761525,732178,750051,761851,761625,767925,742708,746634,713310,707165,640925,650211,328013,323991,324697,313491,306446,311145,288982,243978,140916,
在建工程(万元),129979,88352,58405,83733,74059,52158,33013,28643,21518,21785,31822,32466,28805,18723,17449,315397,309993,292016,198668,137931,103631,29467,12468,37534,36055,59544,52481,126451,119567,402122,21018,14425,21734,15118,10683,20619,52506,16478,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
无形资产(万元),187780,188123,189315,186881,187498,154471,155402,146070,145291,95380,97173,98094,98517,98811,98099,98540,99191,90413,89091,88036,85394,84107,82369,81477,80444,63229,63546,57368,57672,63271,63564,58453,58791,53723,54036,54657,52859,17463,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期待摊费用(万元),1485,1663,1873,1342,1516,1691,1865,1909,2077,2207,2327,2431,2445,1303,1383,1462,1542,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延所得税资产(万元),15875,15340,15088,15336,12490,8855,9670,9871,9414,9732,9873,8430,8348,7824,8382,9213,9028,6883,6501,6839,6916,7600,7145,6964,6987,5802,5827,5378,5323,5248,5260,5098,5190,5260,5348,5186,2565,2213,
其他非流动资产(万元),7327,1741,6990,682,756,--,--,--,--,--,--,--,--,--,--,4992,5103,5214,5325,--,--,92,7,9,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
非流动资产合计(万元),1714925,1675865,1660911,1624612,1622011,1453786,1447640,1438405,1431057,1229759,1239440,1247771,1260229,1265159,1274901,1240749,1248322,1196669,1072557,1017896,992742,918058,904783,908124,904982,876650,863761,864880,867478,827562,442682,421942,418391,399967,397578,385869,367134,190726,
资产总计(万元),2329504,2271775,2229262,2208265,2206630,1921472,1925019,1928948,2029324,1750428,1691344,1661735,1664444,1660771,1734500,1531331,1524726,1503436,1384692,1287886,1284056,1207134,1142475,1121519,1112894,1075593,1063719,1047943,1055005,1007808,562231,538267,518469,543152,609875,444342,418899,257035,
短期借款(万元),36938,18502,29172,28100,28100,8700,--,--,--,--,--,--,--,--,--,--,20000,45000,69900,78923,82000,77000,50500,22500,10000,10000,10000,15000,15000,15000,15000,--,--,10000,10000,10000,0,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融负债(万元),--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付票据(万元),837,--,10024,29872,55956,--,--,--,--,7700,7700,--,--,--,--,4000,35050,35450,27520,19670,14900,--,--,100,--,--,--,18458,26226,13433,--,--,--,--,0,0,0,--,
应付账款(万元),275758,--,299579,251832,307216,159400,152837,160677,166236,187202,180969,203470,212976,232749,232999,176931,196689,186999,136190,119479,138181,110314,109442,128026,145076,125869,134618,137639,147526,139332,40292,32105,29265,37608,48596,38647,40820,25167,
预收账款(万元),28140,63884,30168,30039,22663,22026,14202,13136,18884,39986,34594,23900,22664,19491,23003,25235,33775,38284,24202,28936,38880,37941,35461,28722,26233,30571,30548,28600,20211,22533,14992,13229,9232,18813,14634,15801,6191,7415,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),12118,18140,9867,10161,12433,11704,10450,7675,5664,7527,6480,8902,7030,6380,6527,6436,7877,5965,5926,6885,7676,7374,6196,6351,8621,5547,4175,3775,3664,2955,2812,2956,2997,2596,2994,3361,2356,1893,
应交税费(万元),53739,28866,26258,32853,28532,17382,17716,12434,18794,14300,12270,15665,25950,20602,16404,26327,29614,20476,15065,16926,17370,9126,5296,6760,7212,3392,3242,3469,12399,12446,7624,8194,10838,8865,7845,9899,13218,45642,
应付利息(万元),172,164,149,171,144,110,1525,924,1052,2233,1247,337,1837,1382,1047,1978,1440,1078,803,527,592,375,380,500,483,22,18,--,19,--,--,--,--,--,0,0,0,--,
应付股利(万元),--,298,88,--,--,160,1750,--,--,--,--,--,--,--,18,18,18,--,--,--,--,53,--,--,9,--,1343,--,--,--,--,--,--,--,0,0,9969,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应付款(万元),--,--,14927,16667,16222,13026,13398,12310,103366,16320,8726,8217,8103,9154,7929,7773,7605,8596,8240,9193,9196,15500,7775,8366,6756,9630,6287,11537,10974,33984,15063,17862,13003,15331,16437,12552,13226,6755,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
一年内到期的非流动负债(万元),12069,4244,5525,4605,5021,3000,3000,--,--,4600,28698,30796,35641,34627,30857,41936,52068,47959,43332,22160,18160,21380,10910,26110,26110,24810,14910,2370,58910,50000,--,--,--,--,0,680,0,--,
其他流动负债(万元),182,182,182,182,182,182,70182,70182,100182,130182,130182,100182,40182,40182,40182,70182,30182,30182,30182,182,182,182,182,182,182,182,182,136,182,45,91,136,182,--,0,0,0,--,
流动负债合计(万元),433585,419131,425937,404481,476469,235689,285060,277337,414178,410051,410866,391469,354382,364567,358965,360817,414317,419990,361359,302881,327137,279245,226142,227617,230681,210022,205323,220985,295110,289728,95874,74482,65517,93212,100504,90940,85781,86873,
长期借款(万元),118232,127312,106007,108182,82242,82242,83742,86742,86742,86742,62644,60546,131951,154644,242149,312483,285584,283193,246035,234441,234981,232551,243311,244096,256636,259726,267977,250807,200807,170283,61917,62207,62900,66630,136823,137800,151490,24216,
应付债券(万元),20624,20364,20104,20641,20624,20364,20104,20884,20624,20364,20104,20884,20624,20364,20104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期应付款(万元),1690,16031,2765,3294,3816,--,--,--,--,--,--,--,--,--,--,30357,24554,28509,33043,29717,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
专项应付款(万元),20301,--,13801,13801,13801,8487,8469,9644,9644,9644,9644,9644,9644,9803,9803,9803,9803,9940,9940,9940,9986,9761,9761,9761,9761,9962,9962,8432,8432,6090,6090,6090,6090,5313,5313,5313,5313,6149,
预计非流动负债(万元),3698,3661,3624,3705,3667,3629,3632,4567,4406,7398,7362,2440,2440,1950,1950,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期递延收益(万元),27150,27195,27241,27286,17332,17377,7423,7468,7513,7559,7604,7650,7695,7741,7786,7831,7877,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延所得税负债(万元),265,365,357,286,293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7922,7968,8013,8059,8104,8149,8195,8240,8352,8464,8688,8688,9136,9136,9136,9136,9630,9675,9766,1065,1332,
非流动负债合计(万元),191959,194928,173898,177195,141775,132099,123370,129304,128929,131707,107357,101163,172354,194501,281792,360475,327818,329564,296985,282111,253026,250416,261221,262052,274637,278041,286404,267927,217927,185510,77144,77434,78127,81573,151811,152880,157869,31696,
负债合计(万元),625544,614059,599835,581676,618244,367788,408429,406642,543107,541757,518223,492632,526736,559069,640757,721291,742136,749554,658345,584993,580163,529661,487363,489669,505319,488063,491727,488911,513037,475238,173017,151916,143643,174785,252316,243819,243650,118570,
实收资本(或股本)(万元),592593,592593,592593,455841,455841,455841,455841,455841,455841,404719,404719,224844,224844,224844,224844,203035,203035,203035,203035,203035,203035,203035,203035,203035,203035,203035,112797,112797,112797,112797,100000,100000,100000,100000,100000,80000,80000,60000,
资本公积(万元),365406,365006,364839,364671,364501,355010,355009,355001,354993,189486,189482,369354,369350,369339,369345,143134,143131,143125,143125,143125,147978,148302,148302,148302,147772,147772,238010,238010,238010,238010,171839,171839,171839,171141,171141,32028,32018,5430,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
专项储备(万元),4518,6021,6407,6572,6513,5703,5886,5476,4946,5005,4560,4313,3760,5099,4425,3885,3155,5093,4516,4087,3273,2842,2628,1984,1341,513,789,516,--,--,--,--,--,--,0,0,0,--,
盈余公积(万元),92480,76020,76020,76020,76020,62602,62602,62602,62602,50491,50491,50491,50491,38728,38728,38728,38728,29934,29934,29934,29934,23623,23623,23623,23623,18877,18877,18877,18877,14812,14812,14812,14812,11484,11484,11484,9118,7630,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
未分配利润(万元),520592,486902,454357,586585,549275,541997,505087,511140,477374,453560,420889,418703,391187,366200,362655,330000,305454,280755,256128,237750,215502,198907,178725,161167,143206,130999,117895,106315,92407,87380,76551,73324,62328,60378,49926,51263,29834,41438,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
归属于母公司股东权益合计(万元),1575590,1526541,1494217,1489689,1452150,1421152,1384424,1390059,1355757,1103261,1070141,1067704,1039631,1004209,999997,718782,693504,661942,636738,617931,599722,576710,556314,538111,518978,501196,488369,476515,462091,453000,363203,359976,348980,343003,332551,174775,150970,114498,
少数股东权益(万元),128370,131175,135210,136900,136236,132532,132166,132247,130461,105410,102980,101399,98077,97493,93746,91257,89086,91940,89609,84963,104171,100764,98798,93739,88597,86334,83623,82516,79877,79571,26010,26375,25846,25364,25009,25747,24279,23968,
所有者权益(或股东权益)合计(万元),1703960,1657716,1629427,1626589,1588386,1553684,1516589,1522306,1486218,1208671,1173120,1169103,1137708,1101702,1093743,810039,782590,753882,726347,702894,703893,677473,655112,631850,607575,587530,571992,559031,541968,532570,389213,386351,374825,368367,357560,200522,175249,138466,
负债和所有者权益(或股东权益)总计(万元),2329504,2271775,2229262,2208265,2206630,1921472,1925019,1928948,2029324,1750428,1691344,1661735,1664444,1660771,1734500,1531331,1524726,1503436,1384692,1287886,1284056,1207134,1142475,1121519,1112894,1075593,1063719,1047943,1055005,1007808,562231,538267,518469,543152,609875,444342,418899,257035,		
  
