报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期股权投资(万元),468,472,2685,182,204,217,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,23135,--,14470,--,14198,--,12991,--,12810,12633,12604,12376,12375,12202,--,--,
累计折旧(万元),--,7897,--,4815,--,4332,--,3805,--,3413,3216,3018,2837,2654,1926,--,--,
固定资产净值(万元),--,15238,--,9655,--,9866,--,9186,--,9397,9417,9586,9539,9721,10276,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),14878,15238,11951,9655,9773,9866,9559,9186,9226,9397,9417,9586,9539,9721,10276,10830,5438,
在建工程(万元),15538,14117,12427,12970,9996,9294,5879,6175,1616,1029,419,391,94,62,2,47,1099,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11649,11929,5755,5802,5847,5793,5764,5803,5846,5811,5821,5857,5894,5938,6177,3365,3538,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),69581,69581,1034,605,605,605,1484,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),67,67,11,14,18,21,25,--,--,--,--,--,--,--,13,47,41,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1257,1248,649,599,559,532,8,--,--,--,--,--,--,--,--,--,--,
其他非流动资产(万元),827,908,800,2003,2496,2941,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),116465,115761,35310,31831,29498,29270,22719,21164,16689,16237,15657,15833,15527,15721,16468,14288,10116,
资产总计(万元),234263,229832,95275,90680,90213,91262,93013,92524,94552,98838,76540,74556,70103,69323,50759,45728,38352,
短期借款(万元),6000,5730,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7548,8341,5337,5581,5141,4801,5705,6395,6782,6869,6735,7926,6942,7630,4929,4118,2880,
应付账款(万元),22318,24378,11768,11774,11122,10573,11172,11402,11116,13021,11139,11353,9966,10418,8036,8205,6196,
预收账款(万元),27584,17167,8950,9902,10689,11770,15325,17164,18424,20524,22084,19585,19277,16993,7313,7419,6354,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),868,1785,34,2,2,756,0,0,0,517,0,0,0,493,473,434,437,
应交税费(万元),387,2358,515,567,350,994,131,406,141,687,528,804,336,310,813,505,616,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),40502,41778,300,213,269,364,307,212,308,293,309,187,282,172,81,129,308,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),810,840,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),106017,102377,26904,28039,27572,29256,32641,35578,36771,41912,40794,39855,36803,36015,21644,20810,16790,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),672,693,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1325,1442,1393,1695,1699,1704,1709,1713,1718,1722,1727,1512,1516,1521,986,370,--,
递延所得税负债(万元),529,577,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,370,
非流动负债合计(万元),2526,2712,1393,1695,1699,1704,1709,1713,1718,1722,1727,1512,1516,1521,986,370,370,
负债合计(万元),108543,105089,28297,29734,29272,30960,34349,37292,38489,43634,42521,41366,38319,37536,22631,21180,17160,
实收资本(或股本)(万元),22859,22859,20364,20000,20000,20000,20000,20000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),79787,79787,23826,19817,19817,19817,19817,19817,29817,29817,12522,12522,12522,12522,12522,12345,12345,
减:库存股(万元),4373,4373,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2675,2675,2295,2295,2295,2295,1844,1844,1844,1844,1400,1400,1400,1400,963,545,135,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21169,20246,17474,16736,16600,15913,14313,13572,14404,13544,12597,11768,10363,10366,7144,4158,1213,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),122116,121193,63959,58848,58712,58025,55973,55233,56064,55204,34018,33189,31784,31787,28128,24548,21192,
少数股东权益(万元),3603,3549,3019,2098,2229,2277,2691,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),125720,124743,66978,60946,60941,60302,58664,55233,56064,55204,34018,33189,31784,31787,28128,24548,21192,
负债和所有者权益(或股东权益)总计(万元),234263,229832,95275,90680,90213,91262,93013,92524,94552,98838,76540,74556,70103,69323,50759,45728,38352,		
  
