报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,820,1500,1880,--,--,
应付账款(万元),7703,6749,6270,7862,12649,13072,8878,
预收账款(万元),744,708,846,751,974,1036,2249,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),2897,2580,3122,2375,2008,1713,1340,
应交税费(万元),737,518,2503,2526,2443,2235,1865,
应付利息(万元),27,34,55,71,89,78,35,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1113,1185,1314,1402,936,865,1547,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),7033,7899,6655,8339,5236,4650,650,
其他流动负债(万元),370,444,349,241,241,180,4,
流动负债合计(万元),28125,29617,43434,48168,51254,50830,32718,
长期借款(万元),6200,6575,9825,11825,17325,9650,10350,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),4719,1172,1479,3165,1282,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),2443,2352,1973,1659,1899,1604,446,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),13361,10100,13277,16649,20506,11254,10796,
负债合计(万元),41486,39717,56711,64817,71760,62085,43514,
实收资本(或股本)(万元),12000,12000,9000,9000,9000,9000,9000,
资本公积(万元),22614,22614,7300,7300,7300,7300,7300,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1488,1488,1488,1139,845,533,231,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),25265,23928,23052,20062,17267,12936,8068,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61367,60030,40840,37501,34412,29768,24598,
少数股东权益(万元),--,--,--,9,10,--,--,
所有者权益(或股东权益)合计(万元),61367,60030,40840,37510,34422,29768,24598,
负债和所有者权益(或股东权益)总计(万元),102853,99747,97551,102327,106183,91853,68112,		
  
