报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),30965,31259,31569,31437,29085,26717,25666,28864,28325,26927,33389,32431,32790,30031,33727,30678,27508,24445,29931,28526,26555,25849,24699,23401,24735,22515,21245,28248,13916,2984,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1108,1108,1693,1693,1693,1693,2988,2988,4424,2988,2988,2988,2988,2868,2868,2868,2868,2868,2868,2290,2290,2868,--,--,--,--,--,--,--,--,
其他流动资产(万元),8862,8898,6680,5668,7247,14442,6768,4929,2393,6148,7304,7616,6784,18370,7300,6400,4000,1500,--,--,--,6,6,--,--,--,--,--,--,--,
流动资产合计(万元),298465,303641,249102,292410,333387,271169,257297,249917,229343,232282,243033,247516,220726,224102,206711,178487,169857,162668,171429,172083,155197,176662,195555,186949,96251,87333,77586,81209,68632,50237,
发放贷款及垫款(万元),36211,25498,23655,34254,24735,27428,23980,20563,19695,16491,23950,15800,3850,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1343,1343,1343,1343,1493,1493,1493,1493,1443,1443,1393,1343,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),2000,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1004,--,--,--,--,--,
长期应收款(万元),19350,19493,19028,19417,19882,22511,25812,25240,17949,17845,17646,15904,14651,10210,5541,6497,6527,5631,4297,5592,5482,4482,--,--,--,--,--,--,--,--,
长期股权投资(万元),24581,24331,16684,16940,16458,13808,16495,10939,17550,13510,15477,15179,12571,10138,15550,18431,12346,10356,9603,8893,8475,8126,9063,13399,10298,9102,8671,11849,7165,2896,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),8969,8969,6639,6639,6639,6639,6239,6239,5387,5387,5387,5387,5387,5387,5363,5363,5363,5363,5363,5363,5363,5363,5355,5355,5355,5355,5395,5395,5147,373,
固定资产原值(万元),--,245870,--,223889,--,206195,--,213578,--,186713,--,141353,--,124326,--,101850,--,92524,--,87676,--,85284,--,68896,67296,66462,58642,53813,--,29857,
累计折旧(万元),--,79702,--,71478,--,64638,--,62143,--,51494,--,45643,--,40044,--,33615,--,29967,--,27266,--,24063,--,19397,18081,16655,14192,13484,--,7883,
固定资产净值(万元),--,166168,--,152411,--,141558,--,151435,--,135219,--,95709,--,84283,--,68234,--,62557,--,60410,--,61222,--,49499,49214,49808,44450,40329,--,21973,
固定资产减值准备(万元),--,1214,--,1372,--,1835,--,5201,--,5202,--,5265,--,5282,--,3761,--,3769,--,3998,--,4002,--,2497,2497,2497,2497,2519,--,2553,
固定资产(万元),161705,164954,156315,151039,138300,139723,130360,146234,130338,130016,116224,90444,78293,79001,78273,64473,58509,58788,57247,56412,57239,57219,52742,47002,46717,47310,41952,37810,26874,19420,
在建工程(万元),174838,160570,155553,146394,150103,145561,133843,119247,103782,92081,86169,89349,75604,72441,47404,37464,33220,28835,25275,30581,27514,23915,19750,22582,32952,30080,36416,32234,35648,18491,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,95,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),89684,91231,88021,89820,89564,82835,76809,84010,80354,73491,74603,72134,64981,50397,53896,47793,44170,43904,41994,31381,31885,29856,30308,27986,16708,16968,5988,5997,6582,5840,
开发支出(万元),1333,1074,1047,1371,1230,989,741,399,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),123599,123599,113554,113554,111886,111886,113081,107881,90708,67825,68885,53633,48190,34540,33180,15164,9953,9953,10361,4279,4279,4279,2233,305,305,305,305,2688,2688,3388,
长期待摊费用(万元),1980,1998,501,423,438,503,749,746,425,453,515,480,508,158,133,174,169,188,274,297,308,115,28,15,--,--,9,18,36,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1506,1522,2209,2236,2106,2057,1617,1474,1473,1687,1781,1778,1758,1747,1527,1170,1059,1059,944,944,944,944,833,833,915,915,1063,1007,933,1018,
其他非流动资产(万元),24341,19289,28541,23949,18732,19743,24569,21403,21057,32501,20195,22034,16757,10427,--,--,--,--,--,--,--,--,1004,1004,--,1004,1004,--,--,--,
非流动资产合计(万元),635228,620374,615090,575126,558832,547746,531807,525305,470468,436240,408276,367761,322552,274446,240872,196530,171317,164078,155359,143745,141489,134299,121316,118482,114254,111039,100803,96999,85074,51426,
资产总计(万元),933693,924015,864192,867536,892219,818915,789104,775222,699812,668522,651309,615277,543278,498547,447583,375017,341174,326746,326787,315827,296686,310961,316872,305431,210505,198372,178389,178208,153706,101663,
短期借款(万元),185836,187264,145828,136165,154073,173586,194906,166672,146337,127120,116812,105148,68267,55926,16266,9818,26587,26572,26586,16593,4615,3811,3818,3815,11811,12811,16912,28800,30974,18500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),62692,70513,64924,70158,65876,71326,57000,59953,44021,44694,37225,32691,29992,29073,28018,20036,16732,15793,18119,16925,14995,20974,20223,21870,24261,15416,12930,14570,7911,6044,
预收账款(万元),15588,13936,9931,10585,10887,12267,11199,8618,8080,7856,3732,4501,5068,3484,4378,3104,3976,3838,1538,3759,846,5867,7652,6060,8619,8656,4853,5535,4242,1839,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5100,6298,3317,2175,3790,4902,1864,1676,1297,4341,2290,1903,2278,4892,2656,940,1049,3348,695,634,534,2445,425,163,903,2488,300,1644,2514,885,
应交税费(万元),4381,6181,4913,5267,7653,9427,7394,4132,2608,5206,4763,3214,3863,3584,-176,463,-53,-11,-545,-560,1086,1354,1138,1228,667,-1102,232,-371,687,1284,
应付利息(万元),63,89,111,74,25,49,87,84,240,455,269,276,218,226,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),156,659,268,86,213,224,231,1839,520,820,821,1441,264,159,167,1768,--,--,--,4583,--,--,7524,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),31572,30723,34325,35527,35884,38638,28168,40068,32620,31376,38437,29447,19591,17642,5849,11076,4373,4663,8643,3851,4973,11487,5575,4029,4263,6054,5768,3487,3274,3621,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),596,613,15045,17101,26471,29655,14535,28092,33229,35810,36790,29082,15465,15790,5715,5926,5866,5762,15376,16566,18218,16037,14772,13397,--,5507,5355,11245,348,2800,
其他流动负债(万元),304,738,606,494,559,706,1109,1194,1255,1599,1276,1478,1330,966,10727,10627,607,607,358,366,366,366,656,566,--,366,296,251,--,--,
流动负债合计(万元),306287,317015,279267,277631,305430,340780,316493,312328,270208,259277,242416,209180,146386,131742,73601,63758,59137,60572,70770,62717,45632,62342,61782,51129,50523,50194,46646,65161,49993,34973,
长期借款(万元),36974,29255,31534,30837,45161,39791,56861,65675,49439,37861,44220,57410,60493,37646,20636,35941,11656,12471,6676,10301,8220,11100,21976,23886,36186,34196,31010,26559,24900,--,
应付债券(万元),126460,128973,127249,129111,127386,35717,35128,36814,36225,35637,35050,34652,36150,35563,34977,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),147,169,214,261,563,205,349,425,416,435,470,552,518,616,21265,1394,1632,1908,2079,2388,2566,3095,3339,3626,4743,3620,3524,274,546,776,
专项应付款(万元),131,208,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5444,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),15810,15590,14838,14983,13942,15271,12772,12467,12836,12452,13986,11863,8545,8306,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),339,339,346,346,346,301,223,223,223,223,199,199,199,199,172,172,172,172,185,185,187,187,260,260,259,259,336,140,105,31,
其他非流动负债(万元),281,281,281,281,281,281,667,679,683,683,511,531,569,617,9509,7634,6413,6626,7192,6100,6061,6943,5681,4564,--,5134,2916,2190,2078,1389,
非流动负债合计(万元),180141,174815,174462,175820,187678,91565,105999,116283,99822,87292,94436,105207,106474,82948,86560,45141,19873,21177,16132,18974,17033,21324,31257,32336,46632,43209,37786,29164,27629,2195,
负债合计(万元),486428,491830,453730,453451,493109,432346,422493,428611,370030,346568,336852,314387,252860,214689,160161,108899,79009,81749,86902,81691,62666,83666,93038,83464,97155,93403,84432,94325,77622,37168,
实收资本(或股本)(万元),88710,88824,88686,88686,88715,88715,86938,86938,86938,86938,86952,86952,34784,34784,34735,34735,23156,22571,22571,22571,15048,15048,15048,15048,12548,12548,12548,12548,6274,6274,
资本公积(万元),50033,50583,49204,52818,52461,51892,36406,36324,36353,36092,36360,35995,87836,87471,86103,85540,96589,85537,85537,85537,93060,93060,97698,98723,--,--,--,--,3548,3548,
减:库存股(万元),11480,12468,16074,16074,20452,21010,5415,5415,9993,9993,10074,10074,12270,12270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),362,313,191,191,191,191,15,15,15,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),19926,19926,19085,19085,19085,19085,15389,15389,15389,15389,13323,13323,13323,13323,11074,11074,11074,11074,9284,9284,9317,9317,8361,8361,7075,7075,8223,7075,7116,7116,
一般风险准备(万元),411,411,411,411,411,411,247,247,247,247,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),237223,225065,211190,211317,199696,189298,177813,160377,155188,146725,142230,133148,128254,121000,117749,111697,110665,105028,103344,98560,98045,91975,86664,87897,82120,75070,63455,54698,45750,34918,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4,-4,-33,-71,-66,-47,2,-40,-43,-65,-59,-50,40,54,55,
归属于母公司股东权益合计(万元),385662,372910,353204,356621,340210,328889,311572,294016,284035,275316,268744,259270,251856,244234,249654,243043,241481,224177,220665,215886,215424,209402,207731,209986,101678,94635,84175,74361,62742,51911,
少数股东权益(万元),61603,59275,57258,57464,58900,57680,55039,52595,45747,46638,45714,41620,38562,39624,37768,23075,20684,20820,19221,18251,18596,17892,16103,11981,11671,10334,9782,9522,13342,12584,
所有者权益(或股东权益)合计(万元),447265,432185,410462,414085,399110,386569,366611,346611,329781,321954,314458,300890,290419,283858,287422,266118,262164,244996,239886,234137,234020,227295,223833,221966,113350,104968,93957,83883,76084,64495,
负债和所有者权益(或股东权益)总计(万元),933693,924015,864192,867536,892219,818915,789104,775222,699812,668522,651309,615277,543278,498547,447583,375017,341174,326746,326787,315827,296686,310961,316872,305431,210505,198372,178389,178208,153706,101663,		
  
