报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),28713,--,27251,--,24679,--,22818,--,20325,--,19101,--,9536,9178,8949,8799,8668,8566,8486,
累计折旧(万元),7360,--,6359,--,5246,--,4448,--,3782,--,3174,--,2788,2631,2474,2167,1879,1310,736,
固定资产净值(万元),21353,--,20892,--,19433,--,18370,--,16543,--,15927,--,6747,6546,6475,6633,6789,7256,7750,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),21353,20783,20892,20741,19433,18329,18370,18285,16543,15818,15927,15517,6747,6546,6475,6633,6789,7256,7750,
在建工程(万元),15896,12092,9576,7991,7181,4886,1746,1049,144,148,105,141,7732,8841,7616,5097,2174,21,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16062,16223,16497,16785,10497,10596,10701,10810,10893,10936,3342,3311,3350,3394,3438,3436,3503,3553,910,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),109234,109234,109234,109234,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2782,2886,2840,2642,1734,1748,1638,1678,1420,1452,1463,1503,1543,28,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1717,1501,1479,788,588,515,541,--,--,--,--,--,--,--,--,--,--,6,--,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),167044,162719,160518,158180,39433,36074,32996,31823,29000,28354,20838,20472,19373,23609,17528,15166,12467,10836,8660,
资产总计(万元),683516,687440,665110,711359,349999,257758,241575,217445,195506,178555,171658,143725,127240,88004,73571,57380,38191,26689,24655,
短期借款(万元),47775,37675,5000,--,--,--,--,--,--,--,--,--,500,500,1000,500,--,2100,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),67988,98479,119277,113109,60745,33601,34882,44673,46809,37579,22320,24362,21087,10503,13157,8914,1864,53,1350,
应付账款(万元),91558,66206,64425,101649,62894,47536,28568,20781,25584,26857,24470,15534,12918,17848,10711,10368,6339,1935,3340,
预收账款(万元),138042,162953,167358,170390,111602,69060,77239,68807,45979,45296,49595,36608,24529,25999,14961,8519,3411,1076,1868,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3262,2751,6169,2733,2186,1683,3264,1372,1249,1051,1821,764,663,590,1132,425,581,400,423,
应交税费(万元),3602,3488,6942,2886,1889,1756,2286,508,140,-3695,-259,1365,84,393,885,1020,1510,468,1334,
应付利息(万元),293,73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,221,221,31,35,67,67,--,76,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1115,605,1668,61308,190,139,410,128,125,488,307,108,311,75,186,32,86,4,26,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,1000,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),353635,372231,370839,452077,239507,153777,146649,136270,120108,107798,98286,78776,61158,55975,42032,29855,13792,6037,8341,
长期借款(万元),17000,11100,7000,4000,3000,--,--,--,--,--,--,--,1833,2833,2833,3100,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),824,824,824,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6378,6392,6406,477,490,504,518,532,545,550,550,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1112,1346,1801,2456,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),25314,19662,16031,6933,3490,504,518,532,545,550,550,0,1833,2833,2833,3100,0,0,0,
负债合计(万元),378949,391893,386870,459009,242997,154281,147167,136801,120653,108348,98836,78776,62992,58809,44865,32955,13792,6037,8341,
实收资本(或股本)(万元),88166,44014,44014,44014,40800,40800,40800,40800,40800,40800,13600,13600,6800,5100,5100,5100,5100,5100,5100,
资本公积(万元),100066,140466,140466,140466,8292,8292,8292,8292,8292,8292,35492,35492,42292,11088,11088,11088,11088,11088,11088,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10877,12114,10877,5906,5906,5906,5906,2993,2993,2993,2993,1531,1531,1531,1531,870,870,489,49,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),105450,98953,82884,61964,52004,48480,39409,28559,22768,18122,20737,14326,13626,11476,10988,7368,7342,3976,77,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),304568,295547,278241,252349,107001,103477,94407,80644,74853,70207,72822,64949,64249,29195,28706,24425,24399,20652,16314,
少数股东权益(万元),0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),304568,295547,278241,252349,107001,103477,94407,80644,74853,70207,72822,64949,64249,29195,28706,24425,24399,20652,16314,
负债和所有者权益(或股东权益)总计(万元),683516,687440,665110,711359,349999,257758,241575,217445,195506,178555,171658,143725,127240,88004,73571,57380,38191,26689,24655,		
  
