报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2006-12-31,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
拆入资金(万元),560935,161314,181314,307154,299370,279370,319370,20000,910756,550000,463240,50000,50000,550000,663500,613500,553500,213500,520000,620000,520000,640000,20000,35000,210000,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
交易性金融负债(万元),28762,36800,41252,58477,45694,71695,108867,128161,59690,48833,20524,3027,--,--,15025,5167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,35453,2134,
衍生金融负债(万元),49282,56014,66298,26366,15628,12211,6562,5152,8162,23483,34987,40175,102257,38125,17692,7625,11752,4118,1112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付账款(万元),81932,77067,82245,134483,97261,155924,148789,221351,91712,155164,147779,149246,80854,166840,142446,13681,22995,13635,7314,6241,19098,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
卖出回购金融资产款(万元),1595382,2325571,2483724,2427600,2331549,2395024,1881535,894483,851690,1103124,1358673,1832868,2078544,2897112,4085214,3643262,3082064,1711327,937763,633158,179160,75298,470991,600902,1090505,755428,756239,495335,8,451216,275596,372026,--,268564,307779,457768,170030,179240,145300,--,0,--,20142,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付职工薪酬(万元),149624,144100,141765,151876,203105,172306,146839,178759,226888,187043,165893,188257,264276,185333,167673,103591,89703,63367,30277,18910,31804,29412,25422,17017,21599,13279,21039,25870,35604,33103,37815,32298,64057,54558,49045,41250,71605,69874,66966,63324,65567,85515,9317,
应交税费(万元),58140,22884,32319,68443,97185,65545,52321,59975,107798,51204,90234,186543,206056,156165,147696,65423,66986,16154,11903,22058,17091,3664,19200,23286,7650,11030,16100,24178,32678,22371,31325,39201,52696,34077,23241,23308,35438,30948,25891,50213,47431,99917,27273,
应付利息(万元),--,155015,136227,149260,145450,104863,63408,90390,85689,73986,32127,137538,152031,117506,58916,58964,38393,4555,15886,6092,3209,1901,4332,1765,1492,204,485,429,288,334,371,447,450,268,400,364,527,312,242,241,188,201,99,
应付股利(万元),--,--,--,--,--,33,90838,--,--,64937,68355,--,--,--,--,--,--,--,--,--,--,--,9957,--,--,--,30647,2467,--,51010,52206,--,--,--,57539,77,66077,198244,0,--,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
代理买卖证券款(万元),3577102,3708178,4268575,3524388,3382891,4542277,4317193,5251705,4528940,5608833,6688139,6775807,7105477,7527372,10494113,5903284,4049739,3184960,2365881,2252626,2165232,2033618,2169395,2264025,2178027,1907242,2011013,2219304,2024198,2075564,2433687,2871201,3517053,2752014,3125036,3655040,3558094,3280460,2154160,2123271,4678414,4018631,830752,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,16759,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
长期借款(万元),1071843,1025423,625172,581907,610267,410174,348707,338122,264646,283266,214007,239683,226234,91425,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
应付债券(万元),4951784,4244889,3921691,3985184,4091763,4079025,3836277,3721956,2862673,2901026,2892644,3184212,3783953,3776333,3690514,1894382,697947,710474,699364,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,150,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
预计非流动负债(万元),140000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,688,1288,537,812,770,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,34,0,--,5325,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
递延所得税负债(万元),10144,14069,17120,18837,4794,16762,22748,24814,26996,36559,37336,34731,55118,27621,66478,23277,11176,6115,--,--,--,2506,1739,2666,8645,614,3464,1901,67,21,27,1342,1013,1615,6,1095,1733,1832,3664,24,0,49683,5966,
其他非流动负债(万元),1589791,1425844,1130855,960771,1061934,1137084,1114088,532503,552033,708302,653949,1752178,848703,347417,406877,228321,162294,53659,38843,68708,65977,31564,897964,429242,26932,64485,22681,75578,19470,80482,100598,38214,32505,38047,30485,41785,35740,29624,24302,20104,16759,29329,123765,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
负债合计(万元),15702118,15812829,16113457,15321220,15584170,14898057,14558542,12855408,12900060,12338243,13397125,14955592,15464920,16458719,20938636,12998268,8832447,6004326,4793234,3664206,3023971,2954660,3635217,3397010,3544849,2812283,2861670,2845062,2112314,2714100,2944100,3354729,3667773,3149144,3593531,4220687,3939243,3790535,2420524,2257211,4808359,4318728,1039923,
实收资本(或股本)(万元),461079,461079,461079,461079,461079,461079,461079,461079,461079,458670,390670,390670,390670,390670,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,341800,289800,289800,289800,289800,244500,
资本公积(万元),2338807,2341454,2354117,2361376,2355901,2355888,2354382,2351463,2350727,2349769,1683883,1709670,1712586,1715572,970695,1118590,1118590,1145526,1104405,1057617,1070726,1074326,971335,1013321,1024190,973392,1007811,990958,965332,998106,1074740,1085974,1087499,1094002,1091513,1101387,1101753,1100348,70782,47292,61661,130394,5526,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
盈余公积(万元),289334,284653,284653,285501,290976,263787,263787,263787,263787,235288,235288,241965,235288,169593,169593,169593,169593,149567,149567,149567,149567,145227,145227,145227,145227,135172,135172,135172,135172,118075,118075,118075,118075,97945,97945,97945,97945,70193,70193,70193,57999,57999,12097,
一般风险准备(万元),647573,625920,624759,625673,635767,568253,567434,566664,565928,497435,497333,512117,496664,353486,352879,352103,351404,287037,287037,287037,287037,278357,278357,278357,278357,258247,258247,258255,258247,224053,224053,224053,224053,183794,183794,183794,183794,128290,128290,128290,103901,103901,12097,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
未分配利润(万元),1013325,1147161,1127299,1202724,1163085,1183108,1080708,1108666,1050681,1085004,997943,1119085,1081544,1125734,1014175,706466,555191,522611,470856,462576,439583,449647,479750,483798,430101,455853,442908,483578,449520,483857,459389,556498,500173,488533,432388,554658,520363,506587,641098,519197,505211,412235,88097,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4892,-4733,-2431,-5091,-4351,-2428,-2427,-2427,-1264,-1845,-2529,-2447,401,-517,--,--,--,--,--,0,--,0,--,0,--,--,
归属于母公司股东权益合计(万元),4720303,4878495,4852240,4947291,4857591,4890390,4784744,4797330,4719571,4670776,3841249,3993967,4048260,3763157,2967407,2754460,2580906,2441649,2348931,2296167,2283623,2285006,2214041,2260075,2217248,2163199,2184093,2207233,2147624,2166292,2217540,2326401,2271601,2206074,2147440,2279584,2245655,2147219,1200164,1054772,1018572,994329,362316,
少数股东权益(万元),155483,152233,145721,144808,144676,142858,142328,146315,144095,136986,134983,194260,194102,189485,183372,83905,81125,79643,77697,78501,76980,73718,73567,74788,73705,72393,71925,71421,72976,66565,66646,19645,18511,17061,14740,18699,17250,15225,12927,15585,0,--,4218,
所有者权益(或股东权益)合计(万元),4875785,5030728,4997961,5092099,5002267,5033248,4927071,4943645,4863666,4807762,3976231,4188227,4242362,3952642,3150779,2838365,2662031,2521292,2426628,2374668,2360603,2358724,2287607,2334863,2290953,2235592,2256019,2278655,2220600,2232856,2284186,2346046,2290112,2223135,2162180,2298283,2262905,2162444,1213091,1070357,1018572,994329,366534,
负债和所有者权益(或股东权益)总计(万元),20577904,20843557,21111418,20413318,20586437,19931304,19485613,17799053,17763726,17146005,17373357,19143820,19707282,20411361,24089416,15836634,11494479,8525618,7219863,6038874,5384574,5313384,5922824,5731873,5835802,5047875,5117689,5123717,4332914,4946957,5228286,5700774,5957885,5372279,5755711,6518970,6202148,5952978,3633614,3327568,5826931,5313057,1406458,		
  
