报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,29,--,
其他流动负债(万元),27,24,5,--,7,--,--,--,
流动负债合计(万元),112155,108700,101559,78769,75361,77233,58351,40830,
长期借款(万元),57079,49472,47188,23285,23274,20253,518,534,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),4489,4549,4575,2119,2955,2511,1353,1162,
递延所得税负债(万元),10,19,15,25,28,--,--,--,
其他非流动负债(万元),59,61,63,59,--,55,--,--,
非流动负债合计(万元),61638,54100,51840,25488,26257,22819,1871,1697,
负债合计(万元),173793,162800,153399,104257,101618,100052,60223,42526,
实收资本(或股本)(万元),45788,38920,38920,38920,38920,1975,808,808,
资本公积(万元),83441,48912,48912,48912,51500,26163,15482,15584,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1120,1120,1120,--,--,987,404,258,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),35783,29436,21027,5143,1978,8426,6625,1526,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),166148,118417,110038,93007,92401,37537,23319,18176,
少数股东权益(万元),3280,2514,3318,2977,2409,1634,2523,2193,
所有者权益(或股东权益)合计(万元),169428,120931,113356,95984,94810,39172,25841,20369,
负债和所有者权益(或股东权益)总计(万元),343221,283732,266755,200242,196428,139224,86064,62895,		
  
