报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
流动负债合计(万元),7926,7760,8312,8890,9829,10111,7305,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,--,100,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,100,0,0,0,0,
负债合计(万元),7926,7760,8412,8890,9829,10111,7305,
实收资本(或股本)(万元),20800,20800,15600,15600,15600,15600,7000,
资本公积(万元),32821,32821,1784,1784,1784,1784,2034,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),804,772,711,558,425,285,122,
盈余公积(万元),3121,3121,3121,2418,1639,839,1260,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),20416,18154,19144,16493,13062,7553,10217,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),77962,75669,40361,36853,32510,26061,20634,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),77962,75669,40361,36853,32510,26061,20634,
负债和所有者权益(或股东权益)总计(万元),85888,83429,48773,45742,42338,36172,27938,		
  
