报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
固定资产净值(万元),22891,--,23154,--,23061,--,21630,--,13016,--,5481,--,4401,--,--,4670,4498,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),22891,23087,23154,23169,23061,22734,21630,15954,13016,5416,5481,4438,4401,4474,4544,4670,4498,4302,4669,
在建工程(万元),979,863,643,511,382,370,595,5233,7918,7520,7291,8086,7967,7754,4871,3945,1628,44,10,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8597,5134,5472,5158,5646,5702,5310,5413,5405,5195,5222,5241,5348,5300,5332,5494,4901,4143,2415,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),4319,4319,4319,5842,5842,5842,5842,4644,4546,688,396,396,--,--,--,--,--,--,--,
长期待摊费用(万元),326,367,462,231,254,287,396,528,621,582,553,453,389,468,477,533,113,329,444,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1336,1203,1057,988,951,963,624,670,565,440,446,545,481,475,471,662,449,424,400,
其他非流动资产(万元),1416,4719,4742,1106,1106,1106,1106,1256,1254,6949,1106,--,--,17,16,--,898,--,--,
非流动资产合计(万元),40946,43184,42569,38705,39121,38948,35878,34076,33694,27169,20884,19446,18885,18488,15766,15392,12582,9242,7938,
资产总计(万元),155928,159229,156795,154732,152443,142370,138300,133097,130851,121339,119301,119739,119769,120214,72023,71919,67154,55945,53204,
短期借款(万元),4391,6884,6461,6853,8284,6356,3820,3426,2632,2701,3336,3470,4738,5914,7407,8216,6135,7095,9964,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,35,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3390,4110,4167,3051,826,712,536,496,977,1376,1592,3022,2954,2418,3027,2557,1780,443,652,
应付账款(万元),13442,11931,11735,14571,14490,10970,11299,9341,9059,6116,4642,5830,5406,5880,4208,5834,5170,2314,3175,
预收账款(万元),2480,865,852,1681,1217,1395,1241,3029,2356,246,274,111,103,116,60,123,97,98,120,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3675,2862,4308,3812,3646,2806,3731,3314,2967,651,1825,1000,823,542,1666,1128,1547,1250,1163,
应交税费(万元),988,1036,935,1032,709,702,805,427,815,1016,546,375,929,797,691,807,780,575,416,
应付利息(万元),9,5,25,16,10,5,6,4,3,29,4,5,38,41,24,27,23,79,125,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6760,5150,5902,2995,2469,2335,2248,826,744,79,90,65,152,162,67,69,53,57,214,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),18,374,284,18,18,19,180,176,228,18,15,17,25,42,66,94,151,154,259,
其他流动负债(万元),--,0,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),35154,33217,34669,34030,31671,25299,23868,21038,19782,12233,12324,13897,15167,15912,17215,18855,15736,12077,16124,
长期借款(万元),1722,1624,1225,1389,1336,1323,1308,464,494,243,245,241,236,241,944,561,326,392,1465,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,26,29,32,34,37,39,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),752,790,790,782,764,210,205,121,121,25,24,--,--,450,--,--,--,--,--,
长期递延收益(万元),82,83,84,6,7,15,16,23,24,30,35,41,46,52,45,51,67,62,79,
递延所得税负债(万元),35,--,--,--,--,--,17,86,5,39,38,53,54,54,53,16,10,--,22,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2590,2497,2100,2203,2136,1580,1581,731,684,336,343,335,336,797,1042,628,403,453,1567,
负债合计(万元),37745,35714,36769,36233,33807,26879,25448,21770,20466,12568,12667,14232,15504,16709,18257,19482,16139,12530,17691,
实收资本(或股本)(万元),40720,40720,40587,40587,40587,40020,40020,40020,40020,20010,20010,20010,20010,20010,15000,15000,15000,15000,15000,
资本公积(万元),46794,46444,45527,44866,44656,41606,41606,41606,41606,61616,61616,61616,61616,61558,18533,18533,18533,18533,18533,
减:库存股(万元),4045,3476,3476,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3165,3165,3165,2456,2456,2456,2456,2030,2030,2030,2030,1481,1481,1481,1520,956,956,399,121,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),28843,33942,31366,29398,28263,28219,26023,24785,24174,24580,23133,22936,21672,21024,19342,18066,16521,9139,1867,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),117287,122514,118824,117629,117484,113935,111749,109856,108531,108394,106640,105516,104265,103505,53766,52436,51016,43415,35513,
少数股东权益(万元),896,1001,1202,871,1152,1557,1102,1472,1855,376,-6,-9,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),118183,123515,120026,118500,118636,115492,112851,111327,110386,108771,106634,105507,104265,103505,53766,52436,51016,43415,35513,
负债和所有者权益(或股东权益)总计(万元),155928,159229,156795,154732,152443,142370,138300,133097,130851,121339,119301,119739,119769,120214,72023,71919,67154,55945,53204,		
  
