报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,5,6238,30,121,31,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),91509,80674,77273,83323,81286,56121,42202,35064,
长期借款(万元),--,--,--,--,61,107,251,679,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),40,170,--,237,253,380,617,734,
递延所得税负债(万元),--,--,--,118,--,--,--,--,
其他非流动负债(万元),--,--,141,--,--,6238,--,--,
非流动负债合计(万元),40,170,141,355,314,6726,868,1412,
负债合计(万元),91549,80844,77414,83677,81601,62847,43070,36477,
实收资本(或股本)(万元),41600,41600,37440,37440,14400,14400,9000,4400,
资本公积(万元),20316,20316,278,278,16149,16149,12549,9997,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),3495,3495,3495,3495,2374,1629,1030,656,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),47178,43023,40739,37142,31295,20503,13105,11298,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),113649,108617,83238,80876,64230,51965,34988,25970,
少数股东权益(万元),-998,-617,-292,14,984,--,--,--,
所有者权益(或股东权益)合计(万元),112651,108000,82946,80890,65214,51965,34988,25970,
负债和所有者权益(或股东权益)总计(万元),204200,188844,160360,164567,146815,114812,78058,62446,		
  
