报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
无形资产(万元),20252,20511,18818,18057,18176,2467,2482,2497,2488,2340,2347,2361,2363,2377,2391,2404,2910,2926,2447,2460,2473,2482,2498,2509,2137,2149,1576,1585,1593,1602,1611,1620,1629,1638,1647,1656,1691,360,
开发支出(万元),2328,2328,2328,2328,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
商誉(万元),321977,321977,321977,321977,321895,--,--,--,1659,1650,1593,1607,1842,1842,1842,1842,1692,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
长期待摊费用(万元),7126,7000,7503,8768,8045,--,2,9,17,24,31,38,45,52,59,66,112,62,--,--,--,--,--,--,629,0,--,--,191,66,25,3,--,0,--,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),2729,2829,3078,2408,3818,2688,2657,2473,2217,2406,1910,2082,2028,1732,1845,2042,1518,1050,1269,1422,775,615,496,791,828,803,746,773,599,628,590,533,309,270,213,224,80,41,
其他非流动资产(万元),23749,23749,22749,22749,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
非流动资产合计(万元),423045,422310,421986,421668,417638,62242,62364,62869,67501,67897,68597,68918,70067,70589,71000,70870,65703,48078,41576,40730,22058,21813,20182,19890,19884,18389,17605,17686,14462,12508,12039,11687,10315,10312,10389,10740,11642,10766,
资产总计(万元),663498,653402,632344,661011,680421,179003,148226,150528,178880,173281,177138,182432,204903,205519,210601,231764,256452,215456,171338,168742,201683,167746,189723,155890,178702,162196,144130,130458,139954,130087,115740,128239,99995,90960,105984,57565,46273,46814,
短期借款(万元),51435,44446,--,49150,53860,21000,14600,14600,23430,30510,20510,17510,32118,38138,41138,40100,47500,44929,37929,23396,34396,27000,39000,9000,4000,36110,33110,21951,31325,26825,17000,2000,2000,1000,16490,14790,11800,14000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融负债(万元),--,--,51740,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),--,21741,1160,24195,43877,20898,1067,3350,5577,2078,13071,20939,29500,22713,12440,27484,31936,15842,4852,5337,11652,6206,13532,20716,32064,22929,490,--,850,850,--,--,1392,1392,--,0,0,775,
应付账款(万元),--,21615,29392,29174,36419,16246,10324,8785,13742,12920,9821,15768,15254,18154,30667,34684,45500,30761,19150,31132,48122,30362,34242,20635,30403,26003,28660,24795,21509,26686,21991,39317,17650,14496,11945,14743,7879,7203,
预收账款(万元),15706,14151,14051,16863,18829,2540,1926,931,1428,2765,8360,1566,3491,4015,6399,4202,8385,5689,3179,1672,5653,3680,2125,3037,8840,6010,6551,4984,12639,4184,5270,3999,6667,1739,5494,1823,1629,3047,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
应付职工薪酬(万元),6713,5752,8259,13030,8347,84,79,85,92,103,89,113,165,150,86,131,161,107,94,125,106,105,111,89,133,130,125,107,91,79,93,96,80,132,200,370,529,495,
应交税费(万元),5637,4338,677,8256,4881,363,1135,3464,2693,1216,1163,4218,5200,2834,2095,6597,5229,907,222,2703,-873,-3332,-1609,218,2217,-1220,739,3164,169,-349,434,945,-230,1262,1293,4985,3238,1916,
应付利息(万元),--,--,7,--,1,1651,1232,814,395,1706,1232,814,395,1651,1232,814,395,1651,1232,814,395,1651,1232,814,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
应付股利(万元),--,458,468,468,479,467,527,527,527,467,227,227,227,227,146,146,138,--,--,56,--,--,--,--,49,49,49,49,--,--,--,2400,--,0,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应付款(万元),24834,33158,25199,25985,20744,1408,1462,1405,11683,3107,4745,2980,1425,725,1182,1008,4208,867,1511,1638,1180,1662,1640,1337,1286,605,636,988,804,909,868,8776,1038,1345,1803,1024,525,1125,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,3000,3000,--,--,--,--,--,0,--,0,1100,500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,3210,0,--,0,0,--,
流动负债合计(万元),147207,145659,130953,167121,187437,64656,32352,33961,59568,54871,59218,64134,87776,88605,95386,115167,143451,100753,68169,66873,100631,67333,90272,55846,78992,90614,73359,59039,67387,59185,45655,57533,31807,21365,37226,37735,26700,29061,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,3000,3000,3000,3000,3000,3000,3000,3000,4100,5200,
应付债券(万元),--,--,--,--,--,26985,26952,26919,26887,26854,26821,26788,26755,26722,26689,26656,26627,26594,26561,26528,26507,26474,26441,26408,27386,0,--,--,--,--,--,--,--,0,--,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,0,432,436,439,414,414,432,426,452,426,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期递延收益(万元),397,424,387,499,454,62,77,77,53,48,51,53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税负债(万元),276,301,326,351,2511,--,--,--,249,251,244,230,287,275,276,277,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,56,131,
非流动负债合计(万元),1746,1798,1786,1923,2965,27047,27030,26997,27621,27589,27555,27484,27456,27429,27391,27385,27053,26594,26561,26528,26507,26474,26441,26408,27386,0,0,0,3000,3000,3000,3000,3000,3000,3000,3000,4156,5331,
负债合计(万元),148953,147458,132738,169044,190402,91703,59381,60957,87189,82460,86773,91618,115232,116033,122776,142551,170504,127347,94730,93401,127138,93807,116713,82254,106378,90614,73359,59039,70387,62185,48655,60533,34807,24365,40226,40735,30856,34392,
实收资本(或股本)(万元),91633,91633,91633,91633,91633,43470,43470,43470,43470,43814,43814,43814,43814,43814,43814,43814,43826,21913,21913,21400,21400,21400,21400,21400,21400,21400,21400,21400,21400,21400,10700,10700,10700,10700,10700,8000,8000,8000,
资本公积(万元),366930,366930,366930,366930,366851,16780,16780,16780,17345,17569,17517,17466,17953,17825,17696,17568,17401,38831,38494,36822,36822,36822,36822,36822,36822,36822,36822,36822,36822,36822,47522,47522,46890,46890,46890,0,0,--,
减:库存股(万元),--,--,--,--,--,476,436,436,385,1004,1004,1004,--,--,--,--,12,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,-559,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
盈余公积(万元),1958,1958,1958,1958,1958,1958,1958,1958,1955,1955,1955,1955,1695,1695,1695,1695,1568,1568,1568,1568,1358,1358,1358,1358,1259,1259,1259,1259,1073,1073,1073,1073,829,829,829,829,524,261,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未分配利润(万元),40468,31956,25966,18391,17568,13584,15119,16028,15820,14963,14382,15510,13419,13100,11898,12654,9175,15083,13940,14887,14113,13574,12805,13374,12343,11673,10786,11369,9616,8032,7212,7743,6172,7723,6900,7450,6246,3566,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
归属于母公司股东权益合计(万元),500989,492476,486486,478911,478009,75315,76891,77799,77646,76783,76047,76677,75814,75514,74057,75262,71783,77395,75914,74676,73693,73154,72385,72954,71824,71155,70268,70850,68911,67327,66507,67038,64591,66142,65319,16279,14770,11826,
少数股东权益(万元),13557,13468,13119,13056,12010,11984,11954,11771,14045,14038,14318,14136,13857,13972,13768,13950,14165,10714,695,665,852,785,625,682,500,427,503,568,656,575,578,668,598,453,438,551,648,596,
所有者权益(或股东权益)合计(万元),514545,505944,499606,491967,490019,87299,88845,89570,91691,90821,90365,90813,89671,89486,87825,89212,85948,88109,76608,75341,74545,73939,73011,73636,72324,71582,70771,71419,69567,67902,67085,67706,65188,66595,65758,16831,15417,12422,
负债和所有者权益(或股东权益)总计(万元),663498,653402,632344,661011,680421,179003,148226,150528,178880,173281,177138,182432,204903,205519,210601,231764,256452,215456,171338,168742,201683,167746,189723,155890,178702,162196,144130,130458,139954,130087,115740,128239,99995,90960,105984,57565,46273,46814,		
  
