报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
发放贷款及垫款(万元),236127800,231164700,217464700,205894100,198081800,196215300,191718100,185031100,175164400,171147200,166204800,158978100,147542400,143386900,138694700,134246900,127143000,124537000,121961600,119710400,114213800,111554500,107866500,105035800,99733100,97338700,94928156,90875838,86878223,84497316,83008642,80610716,76055524,71865221,70860302,63215129,45052067,39510385,33424730,28550395,
可供出售金融资产(万元),--,--,--,--,41454700,40933400,35687100,44163900,42513100,41243000,33420800,25433500,22249500,20806200,20015500,16129400,13855900,12910100,12768000,11479700,11184900,9596400,9930900,10119900,9180100,8657034,6393863,5420315,5440277,6249798,7026372,7525999,7714216,8034824,6641478,5461780,5766162,4492323,5375742,2083014,
持有至到期投资(万元),--,--,--,--,34461700,36412400,35240500,28731200,25750000,18898500,17824500,15749300,15231200,15368200,12691400,11300500,11169700,10960200,10420900,10267600,10592000,10147000,9304800,9583900,9582400,19383926,12129955,8720446,8398450,8434675,8486262,9002832,8779274,7109649,7181557,7353002,6118713,6954409,6373070,7314177,
长期应收款(万元),6333300,6634400,6105200,5790100,5636400,5562100,5639200,5678800,5556000,5585800,5195200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9900,9900,9900,9900,9900,9872,9913,9913,9913,9913,9913,9913,9913,9909,9913,9913,9790,12169,10244,7155,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
固定资产原值(万元),2992900,--,2633000,--,2557500,--,2445000,--,2365200,--,2213700,--,2076200,--,2029900,--,1993800,--,1907200,--,1832100,--,1710600,--,1659000,--,1491858,--,1471199,0,1397964,0,1337915,0,0,1162303,1050535,--,565560,541904,
累计折旧(万元),1152900,--,1110300,--,1048700,--,993100,--,926500,--,864400,--,795700,--,740100,--,673600,--,613400,--,553300,--,505400,--,456200,--,418287,--,374246,0,339386,0,307843,0,0,263653,232355,--,185648,154885,
固定资产净值(万元),1840000,--,1522700,--,1508800,--,1451900,--,1438700,--,1349300,--,1280500,--,1289800,--,1320200,--,1293800,--,1278800,--,1205200,--,1202800,--,1073571,--,1096953,0,1058578,0,1030072,0,0,898650,818181,--,379912,387019,
固定资产减值准备(万元),15900,--,15900,--,15900,--,15900,--,15900,--,16000,--,15900,--,15900,--,15900,--,15900,--,15900,--,15900,--,15900,--,15926,--,15926,0,15926,0,15926,0,0,15926,15974,--,20139,21599,
固定资产(万元),1824100,1797800,1506800,1509300,1492900,1448300,1436000,1414500,1422800,1380800,1333300,1237000,1264600,1262600,1273900,1290900,1304300,1283000,1277900,1272000,1262900,1208600,1189300,1191800,1186900,1067057,1057645,1073073,1081027,1039421,1042653,1031307,1014146,957705,942921,882724,802207,374830,359774,365420,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
无形资产(万元),126500,112200,106800,102400,109200,94300,90500,91600,95000,90300,91900,90700,94600,86400,85500,87900,92200,77400,76100,75100,76300,66800,66900,66000,66000,59155,56837,53644,53013,40809,41014,40018,39208,33738,33857,37111,160824,156614,156119,155922,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
商誉(万元),128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,128100,--,--,0,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
递延所得税资产(万元),1079400,1084100,996300,1032400,759600,730800,692100,629800,562200,473500,373900,428000,392300,417800,357900,295900,303400,325000,268000,277700,401500,291500,249600,196600,245400,174297,139285,141183,185671,212981,166407,134929,130624,85289,66560,57578,73634,240877,258665,437244,
其他非流动资产(万元),1918200,2645900,3280200,2928900,1607200,6870300,5797600,4082700,3477000,2899700,2163000,6374400,5099600,5034300,4396600,3852100,2913700,3320700,4075600,8220800,7299000,8413200,8227800,6671800,7629700,15795731,11935088,6563688,5789530,9260390,8524381,8263728,8278994,7916326,8455081,4160372,2334944,880013,754487,204874,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
资产总计(万元),435733200,435542900,428327700,416318700,408824300,403041400,403354600,412698000,402004200,383636700,376491200,349395100,316771000,308681500,300033600,286854300,273701000,258141800,266957800,257820200,241508600,247434400,247116800,241449200,227929500,221735987,209379424,201670762,173334561,166999459,166212724,168515353,148395034,149104054,142623563,119769611,85183814,73935427,59611662,51555670,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
向中央银行借款(万元),26719300,29904000,25200000,25750000,23250000,21850000,21750000,21150000,18700000,8700000,6400000,2984000,1484000,1404000,1104000,3504000,3004000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
吸收存款及同业存放(万元),306205200,307263400,304086700,288201700,285011200,281730700,279066900,282439400,295124100,282807000,290787500,266862300,253490900,249549300,248450300,235397000,229252400,222251400,229367200,222989400,204388200,213437300,211881300,209416000,195450200,190554371,178772245,160440816,144942741,137369333,140425198,136253596,122692508,122422980,120699815,103090369,72686460,63038288,55045390,47424294,
拆入资金(万元),15203700,15953600,15910700,14128200,10679800,9566700,12176600,10719300,9550100,10075700,8075000,6576200,6030500,4593200,4532600,4875200,3674400,4368000,4036800,4391200,5081700,5215400,4022200,4707500,2320500,3232489,3613974,4867729,2736198,3422329,3271744,4943826,1821391,1989366,1136314,2309051,309938,32634,54506,31244,
交易性金融负债(万元),35400,11700,1600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9791399,4647797,4047513,2757447,5181606,3346955,3436399,1172526,805923,2068246,2004146,2272208,2245041,
衍生金融负债(万元),1434900,1279300,985100,858300,655200,592400,281500,278900,436800,95700,133000,149300,139100,112400,130200,86900,78100,112000,92300,119000,246500,191800,171600,151700,186100,211351,218827,193947,306249,263971,260421,268007,296043,273856,232859,223575,387126,108274,11178,23741,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
应付账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
卖出回购金融资产款(万元),4041100,2121200,3460400,1691900,4558100,3797100,1409400,2893800,4119500,6933000,6562100,12302800,5887300,4482500,3110200,4987900,5177200,1944500,4637800,4755800,6316400,5404200,7221700,4734900,7428500,5093364,4853108,7302949,4060897,2284845,2511799,2404086,1267872,2283324,4187148,1464153,695678,3878664,630986,257589,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
应付职工薪酬(万元),802800,943700,859500,686500,841200,814700,790900,674900,777600,903800,1175600,996200,1121700,1169900,1058400,874100,966800,926000,814100,674600,814900,705600,721000,634400,740500,677569,697890,573014,625683,565565,548092,519692,518699,515953,448911,342030,290962,164168,128212,118416,
应交税费(万元),566600,520300,364400,583400,493200,556700,451500,637700,450100,501300,275200,764500,639200,629100,485100,443600,382900,347500,223000,233000,260500,220900,237500,323300,317400,194080,186910,288426,253411,234301,175824,224498,166298,138742,125650,75256,84773,366961,38147,35560,
应付利息(万元),--,4224200,3897100,4024100,4020600,3785500,3427400,3493000,3357600,3113400,2916800,2989100,3061200,3066800,2909100,3047300,2995000,2846300,2708700,2473500,2094900,2053400,1856900,1832500,1841400,1558827,1414026,1432390,1262522,1205377,1123166,1071155,853609,802917,710527,628376,659908,402597,342539,251312,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
应付债券(万元),44044900,36925400,37799500,45929000,44539600,48545700,53100600,60607400,41250000,42556300,34056200,30515600,21006100,19706700,15722400,13091800,8967600,6488400,5762500,3968300,4224700,4518100,4470000,5270000,5270000,5270000,5270000,4600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,2155000,1855000,555000,555000,555000,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
预计非流动负债(万元),225800,189200,189600,188400,31700,29300,29100,40700,41500,42900,42300,38800,44600,45100,43800,42800,42400,35700,35200,33500,32600,25700,6300,6100,1700,1712,1712,1712,1712,1752,4252,4252,4252,6042,6042,6042,6100,19744,8485,9193,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,16782,14425,20789,
其他非流动负债(万元),4206200,4703100,5086600,3618800,4200100,4341000,4253200,3389600,3090100,3043500,3074700,1929300,1461700,2231800,1641900,1696800,1211900,1508400,2757100,1797300,2743000,2427400,3821700,2111600,2941000,3941621,3880884,1852262,3282388,6910741,4860472,7408288,7681136,7639121,6767112,3857691,2816416,879260,528830,861753,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
负债合计(万元),403485900,404039100,397841200,385660300,378280700,375609800,376737100,386324700,376897400,358772600,353498400,326108100,294366300,286990800,279188000,268047400,255752700,240828200,250434700,241435600,226203400,234199800,234410200,229188000,216497300,210735383,198909576,191344643,163719597,157905727,157538415,159879005,140248764,141108700,137086904,114957465,81860606,71466518,59629904,51833932,
实收资本(或股本)(万元),5248900,5248900,5248900,5248900,5248900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4667900,4627700,4043500,4043500,4043500,4043500,4043479,4043479,4043479,4043479,4043479,4043479,4043479,4043479,4043479,3343479,3343479,2821689,2821689,821689,821689,
资本公积(万元),5353300,5353300,5353300,5353300,5353300,3336500,3336500,3336500,3336500,3336500,3336500,3336500,3336500,3336500,3336500,3336500,3336500,3302500,3261100,3088900,2870700,1889700,2037800,2054300,2025800,2050638,2131869,2057362,2032817,1905297,1978542,1993426,1990123,2112660,676470,643368,108439,-14230,2534,286936,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
盈余公积(万元),2437100,2105400,2105400,2105400,2105400,1795100,1795100,1795100,1795100,1496400,1496400,1496400,1496400,1205000,1205000,1205000,1205000,919900,919900,919900,919900,656000,656000,656000,656000,422563,422563,422563,422563,243369,243369,243369,243369,115748,115748,115748,39308,--,0,0,
一般风险准备(万元),5403600,5226100,5225800,5225700,5225700,5144800,5144800,5144700,5144700,4028900,4028900,4028900,4027100,3390300,3390300,3390300,3390300,2986100,2986100,2986100,2986100,2806300,2806300,2806300,2806300,1387665,1387665,1387665,1387665,1310400,1310400,1353184,1163157,1164928,1164928,548518,137578,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
未分配利润(万元),10029600,9948900,9019700,9173500,9216400,8996400,8186000,7913600,7055700,7881000,7081200,7274800,6432000,6794900,6031500,6111400,5275600,5408800,4661100,4696200,3879500,3818100,3143400,2682600,1886200,3082420,2471158,2402870,1716893,1579838,1087603,992540,696319,548982,226587,159556,216194,-338549,-842465,-1386887,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,0,0,
归属于母公司股东权益合计(万元),32148800,31423100,30417900,30590400,30476000,27365800,26553200,26310000,25045500,24803500,22934500,23230200,22349300,21636100,20792500,18754700,17897500,17285200,16496100,16359000,15283900,13213600,12687000,12242700,11417800,10986765,10456734,10313938,9603416,9082382,8663392,8625998,8136447,7985797,5527213,4810669,3323208,2468909,-18242,-278263,
少数股东权益(万元),98500,80700,68600,68000,67600,65800,64300,63300,61300,60600,58300,56800,55400,54600,53100,52200,50800,28400,27000,25600,21300,21000,19600,18500,14400,13839,13114,12181,11547,11351,10917,10350,9824,9556,9446,1477,--,--,0,0,
所有者权益(或股东权益)合计(万元),32247300,31503800,30486500,30658400,30543600,27431600,26617500,26373300,25106800,24864100,22992800,23287000,22404700,21690700,20845600,18806900,17948300,17313600,16523100,16384600,15305200,13234600,12706600,12261200,11432200,11000604,10469848,10326119,9614963,9093732,8674309,8636348,8146270,7995354,5536659,4812146,3323208,2468909,-18242,-278263,
负债和所有者权益(或股东权益)总计(万元),435733200,435542900,428327700,416318700,408824300,403041400,403354600,412698000,402004200,383636700,376491200,349395100,316771000,308681500,300033600,286854300,273701000,258141800,266957800,257820200,241508600,247434400,247116800,241449200,227929500,221735987,209379424,201670762,173334561,166999459,166212724,168515353,148395034,149104054,142623563,119769611,85183814,73935427,59611662,51555670,		
  
