报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,23737,--,23263,--,17632,--,11184,--,--,--,
累计折旧(万元),--,6021,--,5377,--,3959,--,2710,--,--,--,
固定资产净值(万元),--,17715,--,17887,--,13673,--,8474,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),18259,17715,17915,17887,17171,13673,8205,8474,8789,7524,5249,
在建工程(万元),1941,1211,1186,242,365,2032,3793,206,68,74,325,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5675,5709,5728,5763,5825,5895,6022,6043,1741,861,882,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),364,473,197,221,185,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),228,300,288,244,404,286,306,326,314,161,132,
其他非流动资产(万元),1760,1643,1202,1319,139,177,28,304,77,486,145,
非流动资产合计(万元),28227,27052,26515,25677,24089,22063,18354,15352,10989,9106,6733,
资产总计(万元),114505,112066,69432,68650,61750,61991,54737,47580,40683,44109,17569,
短期借款(万元),--,--,--,--,2000,--,--,--,1219,9354,3400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),8337,7295,7190,8087,7213,7972,7268,5623,3459,6789,2345,
预收账款(万元),10,13,11,11,2,10,15,1,7,42,50,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2413,2528,2689,2242,1948,3270,2865,1810,1545,2851,564,
应交税费(万元),452,726,371,878,617,1023,992,2087,811,545,693,
应付利息(万元),--,--,--,--,--,--,--,--,17,45,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),308,322,121,143,177,105,149,567,600,2967,3637,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,418,418,382,348,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),11519,10884,10800,11778,12338,12727,11288,10089,7658,22592,10690,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),892,929,622,651,709,768,760,--,961,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,1061,--,651,405,
非流动负债合计(万元),892,929,622,651,709,768,1047,1061,1168,651,405,
负债合计(万元),12411,11814,11421,12429,13048,13495,12335,11150,8826,23243,11095,
实收资本(或股本)(万元),12270,12270,9202,9202,9202,9202,9202,9202,9202,4421,3878,
资本公积(万元),45667,45667,3236,3236,3236,3236,3236,3236,3236,4539,630,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3073,3073,3073,3073,2022,2022,895,453,453,453,1,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),40756,38994,42176,40641,34232,34037,29069,23540,18967,11421,1965,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),101980,100032,57741,56221,48703,48496,42402,36430,31857,20833,6474,
少数股东权益(万元),114,221,269,--,--,--,--,--,--,33,--,
所有者权益(或股东权益)合计(万元),102094,100253,58010,56221,48703,48496,42402,36430,31857,20866,6474,
负债和所有者权益(或股东权益)总计(万元),114505,112066,69432,68650,61750,61991,54737,47580,40683,44109,17569,		
  
