报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
长期递延收益(万元),1418,1418,750,750,150,--,8,
递延所得税负债(万元),--,--,--,--,--,--,6,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),38040,33175,4895,3555,150,0,14,
负债合计(万元),157488,141395,99910,94940,48234,28321,19768,
实收资本(或股本)(万元),36900,36900,36900,36900,36900,12500,10000,
资本公积(万元),12073,12073,12073,12073,12073,750,--,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),326,326,326,326,52,53,2,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),82798,69985,58375,50405,15309,3279,652,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),132121,119318,107716,99747,64351,16582,10654,
少数股东权益(万元),--,--,--,--,--,6675,4986,
所有者权益(或股东权益)合计(万元),132121,119318,107716,99747,64351,23257,15641,
负债和所有者权益(或股东权益)总计(万元),289609,260713,207626,194687,112585,51577,35409,		
  
