报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
资产总计(万元),81293,88707,90300,74129,66108,63858,66778,56012,54314,47083,
短期借款(万元),9500,17000,20000,20000,21000,19000,18000,14500,13636,11700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),812,1339,1263,991,2102,1611,2151,2268,1550,1315,
预收账款(万元),3526,3284,3647,3399,4741,4425,3188,2822,4773,4811,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6142,7399,8303,8053,5319,6149,7080,6018,6270,5376,
应交税费(万元),738,730,333,2542,476,1068,2512,1368,1441,1241,
应付利息(万元),13,23,28,31,30,27,32,27,27,17,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1025,908,820,854,685,659,932,226,3478,2781,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),21755,30683,34393,35870,34352,32939,33895,27228,31176,27241,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),236,220,1007,1137,788,788,729,789,3000,3626,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),236,220,1007,1137,788,788,729,789,3000,3626,
负债合计(万元),21991,30903,35401,37007,35140,33727,34624,28016,34176,30867,
实收资本(或股本)(万元),8765,8765,6742,5057,5057,5057,5057,5057,4372,4372,
资本公积(万元),29530,29530,31553,9730,9623,9516,9301,8873,3936,3936,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2878,2878,2878,2878,2226,2226,2226,1747,1222,829,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18127,16628,13722,19452,14059,13331,15569,12319,10608,7080,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),59302,57804,54900,37122,30968,30131,32154,27995,20138,16216,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),59302,57804,54900,37122,30968,30131,32154,27995,20138,16216,
负债和所有者权益(或股东权益)总计(万元),81293,88707,90300,74129,66108,63858,66778,56012,54314,47083,		
  
