报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
可供出售金融资产(万元),630,630,530,530,530,530,30,30,30,30,1530,30,30,30,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),187,187,278,278,278,278,318,318,318,360,129,129,129,119,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),26109,20791,19403,19371,16019,16183,13307,13486,--,--,--,--,--,--,--,30,30,30,30,30,30,30,30,30,--,--,--,370,397,415,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,145,146,147,148,151,153,
固定资产原值(万元),--,42414,--,41861,--,41688,--,35070,--,34714,--,32676,--,26523,--,23079,--,22605,--,19657,--,12054,--,8067,--,7621,--,6359,--,6054,4917,--,
累计折旧(万元),--,10952,--,9939,--,8891,--,7962,--,6920,--,5941,--,4965,--,4224,--,3505,--,2864,--,2365,--,1976,--,1627,--,1329,--,1138,918,--,
固定资产净值(万元),--,31463,--,31922,--,32797,--,27107,--,27795,--,26736,--,21558,--,18855,--,19099,--,16793,--,9689,--,6092,--,5994,--,5030,--,4915,3999,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),30923,31463,31560,31922,32382,32797,26443,27107,27362,27795,26775,26736,21183,21558,19727,18855,19105,19099,16820,16793,10307,9689,6258,6092,6149,5994,5952,5030,4974,4915,3999,3987,
在建工程(万元),2366,2366,236,236,236,236,6267,5919,5485,5652,5824,4891,2067,2021,299,154,174,115,115,113,4981,4532,2454,879,350,171,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5556,5646,5157,5269,5378,4988,3548,2804,2876,2931,2886,2913,2873,2911,1881,1815,1821,1884,1944,2008,2071,1310,1367,1424,1480,1534,1635,1125,1132,1177,1175,793,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,423,246,134,--,144,482,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),634,731,477,348,308,356,386,416,407,341,81,89,98,--,--,--,--,--,--,--,--,--,--,--,--,--,180,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),262,449,337,450,241,244,282,303,290,298,386,385,359,282,232,222,141,139,142,156,140,114,189,178,197,160,26,43,9,8,12,22,
其他非流动资产(万元),682,5964,467,827,551,441,500,500,14000,2166,865,1007,6331,505,1068,1068,1068,1307,1068,1068,1068,1829,--,--,--,--,--,--,--,--,37,31,
非流动资产合计(万元),67350,68228,58445,59231,55923,56052,51081,50884,50767,39573,38477,36181,33072,27426,23237,22144,22339,22574,20120,20167,18597,17503,10298,8604,8177,7864,8361,6959,6793,6663,5517,5469,
资产总计(万元),254737,264736,248627,242929,260440,264354,234079,223299,182109,182270,166377,163433,158581,175864,136335,120260,117144,124609,102125,97236,91461,93508,75286,73144,70247,72290,66780,67172,20276,20680,16962,15245,
短期借款(万元),--,--,--,--,--,--,240,--,--,--,5153,--,--,484,4386,--,2000,3500,7500,3500,500,500,1000,1000,--,500,--,1500,1900,1500,2250,2515,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1436,1189,1372,1140,1239,1675,1072,799,2336,4730,2349,2120,2570,3068,2190,1612,290,1845,1130,540,--,--,--,--,--,--,--,--,--,--,--,230,
应付账款(万元),8989,8157,14035,14968,14038,16147,9678,14221,14891,14715,11638,11148,14497,26034,13319,6156,6140,9569,7420,9024,8626,8609,3395,2440,1587,2138,2290,1669,1031,1382,1244,1635,
预收账款(万元),1112,11007,2916,1388,1117,894,680,231,194,116,60,49,178,146,968,1389,565,466,1043,797,567,340,342,324,266,211,119,231,220,243,273,291,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),658,780,673,718,757,859,691,695,606,682,508,454,473,616,500,469,445,590,493,466,442,468,291,236,205,332,225,174,139,111,66,60,
应交税费(万元),380,2967,612,373,172,4301,2261,514,2209,1693,1864,2094,344,5320,1691,1785,202,3192,-165,1084,-5,3279,-84,566,-151,1377,-600,655,-172,281,91,310,
应付利息(万元),2328,1546,883,221,2208,1546,883,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,5495,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),393,175,1519,207,493,491,302,452,809,374,1434,2482,501,860,460,351,293,189,185,148,71,47,110,41,72,107,613,33,50,51,61,2009,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),84,112,28,56,84,112,16,31,46,62,12,26,51,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,19,19,36,39,7,14,21,28,203,107,160,214,53,93,120,128,--,--,
流动负债合计(万元),15381,25933,22039,19071,20108,26026,15823,16944,21090,22372,23018,23869,18615,36578,23533,11781,9971,19391,17612,15573,10224,13270,5258,4715,2139,4878,2699,4355,3288,3696,3986,7051,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),49591,49562,49533,49505,49477,49449,49422,49386,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,160,195,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1343,1343,1456,1456,1456,1456,1068,1068,1068,1068,666,666,666,664,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,714,714,714,714,430,430,430,430,278,278,278,278,1056,1056,506,506,362,420,
非流动负债合计(万元),56935,56905,50989,50960,50932,50905,50490,50454,1068,1068,666,666,666,664,714,714,714,714,430,430,430,430,278,278,278,278,1056,1056,506,506,522,615,
负债合计(万元),72316,82838,73028,70031,71040,76930,66313,67398,22158,23440,23684,24535,19281,37242,24247,12495,10685,20104,18042,16003,10653,13700,5535,4992,2417,5156,3755,5410,3793,4202,4507,7666,
实收资本(或股本)(万元),54950,54950,54950,54950,54950,54950,54950,54950,54950,54950,54950,54950,54950,54950,54950,54950,30528,30528,30528,30528,16960,16960,16960,16960,8480,8480,8480,8480,6360,6360,6360,5600,
资本公积(万元),13599,13599,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,21968,21968,21968,21968,35536,35536,35536,35536,44016,44016,44016,44016,2457,2457,2456,846,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),13225,13225,12815,12815,12815,12815,11880,11880,11880,11880,9337,9337,9337,9337,5608,5608,5608,5608,2891,2891,2891,2891,1462,1462,1462,1462,766,766,766,766,364,113,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),97643,97061,95916,93179,109592,108069,90028,79211,83294,82240,68638,64842,65112,64326,41462,37409,48266,46358,28666,25846,25420,24421,15792,14193,13872,13176,9763,8500,6899,6894,3275,1020,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-19,40,89,42,31,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),179102,178528,173211,170395,186852,185309,166307,155482,159516,158558,142464,138634,139005,138312,111758,107765,106459,104505,84084,81233,80807,79808,69750,68152,67830,67134,63025,61762,16483,16478,12455,7579,
少数股东权益(万元),3319,3370,2388,2502,2548,2115,1458,419,435,272,229,265,295,310,330,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),182422,181898,175599,172898,189400,187424,167766,155901,159951,158830,142693,138898,139300,138622,112088,107765,106459,104505,84084,81233,80807,79808,69750,68152,67830,67134,63025,61762,16483,16478,12455,7579,
负债和所有者权益(或股东权益)总计(万元),254737,264736,248627,242929,260440,264354,234079,223299,182109,182270,166377,163433,158581,175864,136335,120260,117144,124609,102125,97236,91461,93508,75286,73144,70247,72290,66780,67172,20276,20680,16962,15245,		
  
