报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),320,292,311,403,215,227,215,175,206,134,140,
应交税费(万元),240,270,204,331,434,666,452,565,340,521,315,
应付利息(万元),--,--,1,3,1,1,3,2,7,9,7,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),116,89,1914,164,78,65,77,37,93,652,725,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),5996,6342,8797,7677,6803,6143,7899,6181,9369,9755,8290,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,0,50,50,--,--,--,--,--,--,--,
长期递延收益(万元),69,72,78,78,85,91,98,104,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,110,117,--,
非流动负债合计(万元),69,72,128,128,85,91,98,104,110,117,0,
负债合计(万元),6064,6413,8926,7805,6888,6235,7997,6285,9479,9872,8290,
实收资本(或股本)(万元),8800,8800,8800,6600,6600,6600,6600,6600,6600,6600,6600,
资本公积(万元),26176,26176,26176,6384,6384,6384,6384,6384,6384,6384,6384,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1705,1705,1705,1705,1227,1227,827,827,475,475,142,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),11686,10357,8827,7409,8944,8396,7515,7333,5865,4242,1162,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),48367,47038,45508,22098,23155,22607,21326,21145,19324,17701,14289,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),48367,47038,45508,22098,23155,22607,21326,21145,19324,17701,14289,
负债和所有者权益(或股东权益)总计(万元),54431,53451,54434,29903,30043,28842,29323,27429,28803,27573,22579,		
  
