报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
递延所得税资产(万元),8209,8860,7981,7279,6504,6410,6072,5426,5166,5166,4721,4721,4845,4845,4907,4471,4143,3174,2852,
其他非流动资产(万元),12,51,2250,2253,2250,1787,1944,8131,2436,1889,686,639,359,113,113,257,479,16137,73,
非流动资产合计(万元),183379,187530,175646,174420,136650,136189,135475,115464,48675,48585,39449,39348,39614,40247,40849,40842,40776,36606,18319,
资产总计(万元),360478,356590,324831,318369,255336,256948,233024,226337,185380,186532,178295,159574,85298,84477,80024,74789,78297,66762,51031,
短期借款(万元),11220,11313,11368,11237,14744,14614,14886,23215,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),13743,17136,16473,13386,4829,9228,8185,4768,2091,4118,5556,4176,2001,3738,4890,4260,4573,4381,3937,
预收账款(万元),8031,9325,6589,8299,5934,8272,3621,4564,1665,2132,2701,2719,3299,3630,2529,3488,4079,3102,2203,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6988,6728,5022,4037,5574,4366,3203,2386,2768,2940,2396,2238,2580,2680,2305,1934,2386,2160,1298,
应交税费(万元),12727,13674,7770,3846,5460,7193,2472,3173,4572,4798,2670,2292,4005,3906,3530,1870,3768,2875,2371,
应付利息(万元),103,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,3120,--,--,--,3000,--,--,--,619,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),30554,31047,28041,41882,24449,24887,24911,18689,17067,17509,1658,1670,1316,1625,2321,3099,3322,3258,2576,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),1933,2961,2713,1597,2143,2987,2608,1392,2155,2978,2650,1664,2404,2644,2015,1384,1634,1446,1241,
流动负债合计(万元),85300,92223,77977,84283,63134,71570,59886,61308,30318,34474,17632,17759,15605,18222,17590,16653,19761,17222,13626,
长期借款(万元),7515,8086,8670,7276,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,47,77,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),333,736,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1717,1646,1645,1567,1445,1387,1078,1052,1040,800,685,622,506,444,--,--,--,--,--,
递延所得税负债(万元),16335,15804,2960,3009,3106,3106,3200,3200,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,145,240,97,110,205,
非流动负债合计(万元),25900,26273,13274,11851,4551,4493,4325,4329,1040,800,685,622,506,444,145,240,97,110,205,
负债合计(万元),111200,118496,91251,96134,67685,76063,64211,65637,31358,35275,18317,18380,16111,18666,17735,16893,19858,17332,13831,
实收资本(或股本)(万元),33730,33730,33730,25946,24847,24847,24847,24847,16565,16565,16565,16000,12000,12000,12000,12000,12000,12000,12000,
资本公积(万元),109891,108609,107327,113828,96781,96779,96788,98624,106218,105803,105067,90782,21972,21972,21972,21972,21972,21972,21972,
减:库存股(万元),16984,16984,17283,24288,7425,7425,7425,14850,14850,14850,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8302,8302,6994,6994,6994,6994,6007,6007,6007,6007,4416,4416,4416,4416,4057,3637,3036,1624,359,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),82372,74340,65636,64524,58349,52318,42527,38365,40200,37817,33930,29996,30799,27424,24260,20287,21432,13835,2869,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),216164,207142,196186,186713,179757,173780,162659,152868,154022,151257,159978,141193,69187,65811,62289,57896,58439,49430,37200,
少数股东权益(万元),33114,30952,37393,35521,7894,7106,6154,7832,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),249278,238094,233580,222235,187651,180886,168812,160700,154022,151257,159978,141193,69187,65811,62289,57896,58439,49430,37200,
负债和所有者权益(或股东权益)总计(万元),360478,356590,324831,318369,255336,256948,233024,226337,185380,186532,178295,159574,85298,84477,80024,74789,78297,66762,51031,		
  
