报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
其他非流动资产(万元),2497,1873,2704,1385,893,897,7759,8764,11296,9166,11602,8364,7443,4338,7565,4490,5683,4478,6220,3685,8337,9524,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),224085,220634,218680,219075,219827,221832,217749,217523,216191,208445,194306,184882,181976,173246,159449,148725,141419,127537,114920,106893,101655,90309,67895,58635,53475,43505,36731,35097,32693,30618,27348,25637,25062,25313,21744,16128,
资产总计(万元),407817,382502,389240,394553,394071,398952,382256,384967,363533,355173,339249,323478,318414,310980,296802,310574,240598,227278,219099,219580,212638,196476,193521,192791,190075,175299,171664,174081,172791,165541,164255,165716,60476,55473,49938,36950,
短期借款(万元),51600,36000,53600,66600,67465,69600,48000,50763,31000,24900,11900,5900,2900,1000,--,15000,12000,7000,2000,2000,5800,6000,--,--,--,--,--,--,--,--,--,0,6300,6300,3000,9100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,17,2,--,--,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),11093,9519,13846,6481,900,5309,14796,16628,10631,9995,13186,11230,9056,5803,1875,5363,3548,938,4258,7236,4385,2273,5887,8839,4569,573,1831,3705,2093,--,--,850,1221,372,1282,--,
应付账款(万元),20630,17977,13420,17443,15930,19830,16401,18150,17963,17005,14464,13147,10895,11194,9873,11366,10207,9647,6732,8336,6791,7101,6854,8280,9918,7672,3148,5146,4668,2726,2051,2709,2907,2307,2135,1628,
预收账款(万元),4773,6691,3071,1361,3072,1571,1594,1007,754,396,685,527,635,608,649,937,1183,510,449,915,880,272,2059,3043,698,159,1744,2204,779,393,2557,1886,647,2156,7920,2647,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),1091,1096,727,735,732,1402,1504,1527,1209,1850,1823,1633,1198,1993,1875,1879,1490,1980,2275,2005,1310,2137,1932,1581,1024,688,1203,1170,748,527,867,885,656,418,309,462,
应交税费(万元),2663,1899,1578,1530,1438,1267,1750,1602,647,640,-2894,-3198,-2785,-2395,-2959,-2011,-2540,-2240,-590,172,-1139,-1842,-1288,-2153,-1714,-1748,-1159,-636,472,611,748,233,1781,1417,943,519,
应付利息(万元),66,66,56,105,139,104,161,82,104,51,43,19,165,224,123,51,39,28,20,16,--,4,--,--,--,--,--,--,--,--,--,0,23,23,28,40,
应付股利(万元),--,--,--,--,--,--,--,--,133,133,133,133,93,93,93,134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应付款(万元),493,511,468,467,331,400,502,428,2126,2020,468,228,160,209,228,216,182,179,222,211,212,194,149,140,218,173,181,142,188,166,136,371,886,39,168,1988,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),--,--,--,1400,2400,2400,1400,1400,600,600,200,200,--,--,--,--,--,--,650,650,900,900,450,450,600,--,--,--,--,--,--,0,4700,4700,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
流动负债合计(万元),92408,73759,86766,96122,92407,101882,86108,91588,65167,57607,40011,29820,22317,18762,11758,32936,26108,18041,16016,21540,19139,17039,16044,20180,15313,7517,6947,11731,8948,4424,6359,6934,19121,17733,15786,16385,
长期借款(万元),--,--,--,--,--,--,1400,1400,2400,5400,8800,8800,9200,11000,10000,10000,10000,10000,10000,10000,10050,50,950,950,950,--,--,--,--,--,--,0,5000,5000,10700,5500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,25431,50591,44188,43385,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),2607,2583,2714,2828,2941,2896,3010,3023,3143,3262,3382,3271,3392,3183,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税负债(万元),116,107,130,115,116,104,104,113,109,111,119,153,144,215,2984,3075,122,118,112,111,151,159,185,210,245,124,12,13,13,13,13,13,17,19,15,48,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3637,3087,3172,3257,2329,2416,2504,2592,2664,2736,2808,2880,2321,2383,2479,2924,2878,2591,3608,2626,1237,485,
非流动负债合计(万元),2723,2691,2844,2942,3057,3000,4513,4536,5652,8773,12301,12224,38167,64989,60809,59546,13294,13375,12441,12527,12705,2801,3799,3895,4002,3004,2332,2396,2492,2936,2891,2604,8625,7645,11952,6034,
负债合计(万元),95131,76449,89611,99064,95463,104882,90621,96124,70819,66380,52312,42044,60485,83751,72567,92482,39402,31416,28457,34067,31843,19840,19843,24076,19315,10521,9280,14126,11440,7360,9250,9538,27746,25378,27738,22419,
实收资本(或股本)(万元),35949,35949,35949,35949,35949,35949,35949,35949,36214,36214,36214,36214,33885,31531,31531,31531,21020,21020,21020,21020,20575,20575,20575,20575,20575,20575,20575,20575,15827,15827,15827,9892,7392,7392,7392,7392,
资本公积(万元),162985,162985,162985,162985,162985,162985,162985,162985,164422,164422,166014,165843,136064,106189,121149,120784,115345,114594,113842,113091,108666,108666,108666,108666,108666,108666,108666,108666,113414,113414,112336,118271,471,471,471,471,
减:库存股(万元),--,--,--,--,--,--,--,--,1703,1703,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),108,1,3,144,103,--,265,207,94,--,48,20,11,--,56,26,3,--,3,83,27,--,2,13,211,--,102,159,188,--,--,0,0,0,0,0,
盈余公积(万元),15268,15268,13471,13471,13471,13471,12321,12321,12321,12321,10661,10661,10661,10661,8985,8985,8985,8985,7084,7084,7084,7084,5503,5503,5503,5503,4512,4512,4512,4512,3455,3455,3720,3455,2439,1489,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未分配利润(万元),97181,90536,85925,81633,84794,80328,78723,75962,79939,76078,72473,67131,69571,64846,60814,55035,54071,49412,46781,42292,42438,38231,36740,31710,33533,30032,28529,26043,27409,24428,23386,24559,21147,18776,11897,5178,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
归属于母公司股东权益合计(万元),311490,304739,298332,294181,297302,292732,290242,287424,291287,287332,285410,279870,256337,225574,222535,216360,199425,194011,188731,183571,178791,174556,171487,166468,168488,164777,162384,159955,161351,158181,155005,156178,32730,30095,22200,14531,
少数股东权益(万元),1196,1314,1297,1307,1306,1338,1393,1420,1428,1461,1527,1564,1592,1655,1700,1731,1772,1852,1911,1942,2003,2079,2191,2247,2272,--,--,--,--,--,--,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),312686,306053,299629,295488,298608,294070,291635,288843,292715,288792,286937,281435,257930,227228,224235,218092,201196,195862,190642,185513,180794,176635,173678,168715,170760,164777,162384,159955,161351,158181,155005,156178,32730,30095,22200,14531,
负债和所有者权益(或股东权益)总计(万元),407817,382502,389240,394553,394071,398952,382256,384967,363533,355173,339249,323478,318414,310980,296802,310574,240598,227278,219099,219580,212638,196476,193521,192791,190075,175299,171664,174081,172791,165541,164255,165716,60476,55473,49938,36950,		
  
