报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
投资性房地产(万元),18486,18144,18852,19035,17885,18420,19234,19416,19694,20070,20935,21251,19349,6210,4703,4745,4786,977,926,935,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,99046,--,78563,--,78215,--,77836,--,46194,--,42868,--,48201,--,28707,--,32223,--,27533,--,10315,--,9252,--,8625,--,8074,--,7669,--,7424,--,6667,0,6151,2757,0,0,
累计折旧(万元),--,19054,--,16877,--,13541,--,19773,--,8818,--,7581,--,5738,--,3742,--,3004,--,2432,--,1839,--,1538,--,1265,--,1021,--,809,--,651,--,566,0,424,327,0,0,
固定资产净值(万元),--,79992,--,61686,--,64674,--,58064,--,37376,--,35287,--,42463,--,24965,--,29219,--,25100,--,8476,--,7714,--,7360,--,7053,--,6860,--,6773,--,6100,0,5727,2430,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,1633,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),77712,79992,61270,61686,64635,64674,55323,56431,57059,37376,35232,35287,37799,42463,24885,24965,25054,29219,26558,25100,8611,8476,7745,7714,7322,7360,7123,7053,7015,6860,6790,6773,6357,6100,6035,5727,2430,2159,2082,
在建工程(万元),26419,21984,17439,15105,12711,10828,17259,14731,9165,4001,4739,4284,3266,514,7870,6964,5933,4867,3458,2447,16490,13746,11868,8888,7826,7057,6633,4661,3799,1848,132,0,--,0,0,0,2460,30,3,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),45617,46440,47088,38833,39595,40253,40998,41265,41445,39305,34727,35200,33667,34201,6842,6874,6953,7032,6979,7049,6785,6856,6396,6499,6249,6316,2195,2242,2300,2274,2335,2385,687,686,667,667,677,685,670,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,158,158,--,--,--,--,25,34,34,34,34,34,34,34,25,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),37245,37245,38159,38159,38159,38159,37220,37171,37285,28890,27122,27122,27122,27122,3411,3411,2602,2602,2581,2750,190,190,187,187,170,170,170,170,170,170,251,251,--,0,0,0,0,0,0,
长期待摊费用(万元),4241,4062,3863,3816,3952,3881,3821,3927,4039,4089,4267,4338,64,48,24,32,40,48,56,64,72,80,83,79,38,41,45,48,51,54,57,59,43,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),11736,11813,6426,6418,6371,6401,2841,2674,2293,2410,1568,1547,813,900,459,556,553,492,400,365,324,263,224,269,328,459,271,166,155,184,53,65,67,113,72,73,92,55,8,
其他非流动资产(万元),551,551,15130,22078,22213,15820,11934,7666,7666,8541,551,551,551,551,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),234294,232484,221402,218271,218676,211990,201064,195007,191163,156890,141294,135768,128975,113453,48400,47766,46492,45236,40982,38745,32506,29644,26537,23669,21967,21437,16462,14340,13490,11390,9618,9533,7153,6899,6774,6467,5658,2929,2763,
资产总计(万元),461676,427897,410597,407078,364701,376521,352661,336425,324563,281081,258868,256019,255052,182038,94354,90666,90470,93423,84947,81364,77529,73499,71807,70076,68138,69635,63177,59433,59301,59360,59242,56665,53828,53752,54084,16387,13732,7177,4487,
短期借款(万元),19450,22950,32850,41700,39600,37600,31700,30700,26730,28530,16500,19500,17500,16850,11000,8000,8000,11000,8000,4500,5000,1000,500,1000,500,500,500,--,--,--,2900,2900,1000,1000,2500,4000,1500,1000,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,--,1000,309,1153,916,1475,1733,2759,2725,2095,1792,2357,--,--,--,--,--,21,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付账款(万元),36637,40640,36919,32527,31578,30048,29545,30377,24382,17124,17099,16745,19904,15967,6920,6880,7584,8787,7057,6718,4120,5143,5356,4139,4060,4995,3747,3212,3218,3544,2786,1905,1553,1695,2491,1440,1871,796,609,
预收账款(万元),20301,24395,22872,15713,14837,20179,15471,7456,9001,6588,7360,5559,5654,1644,2117,2054,1854,1546,1485,1622,1611,1407,1696,1513,1545,1497,1034,1070,816,753,625,762,513,464,537,479,742,471,303,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),1073,4333,1717,1588,1405,2488,1207,1008,916,1374,706,682,602,1013,419,438,312,596,295,270,250,482,208,214,198,558,181,141,134,118,113,111,126,108,79,100,24,7,52,
应交税费(万元),6906,7762,1920,2068,4640,6087,1497,2321,4517,4535,2714,3063,2111,2367,460,720,738,766,477,245,178,-40,-4,602,576,1315,848,471,479,620,618,140,110,320,34,197,-12,336,166,
应付利息(万元),20,20,--,--,0,18,15,25,39,20,25,44,--,42,14,13,15,15,--,--,--,--,--,--,--,--,--,--,--,--,4,4,2,2,21,6,8,10,0,
应付股利(万元),--,--,--,1035,--,--,--,--,--,--,186,186,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,90,1770,0,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),25996,26789,26340,24554,22947,22647,19177,17149,18964,6283,6879,4892,8131,3189,752,558,588,500,553,886,406,486,675,478,397,340,408,435,420,333,325,320,66,34,37,36,43,20,35,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),5465,5559,3841,3723,3441,12308,3359,4134,2929,2869,3137,3204,1820,2531,--,--,--,--,--,--,--,--,--,--,1040,1399,792,313,468,607,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1063,1837,2000,1600,1260,988,907,555,373,597,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),115851,132450,126460,123909,118757,132528,102888,94644,89211,70084,57333,55971,57514,45960,22746,20500,21090,24810,19126,15250,12472,9033,8803,8543,8317,10603,7510,5643,5535,5974,7371,6233,5140,3623,5700,6257,4177,2639,1165,
长期借款(万元),89124,58414,59890,60146,34841,35209,44602,44975,46288,46856,45244,45527,47225,4288,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),4895,4895,4852,4912,4912,4912,4852,4900,4900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,661,999,999,999,999,999,999,999,999,999,1238,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),4705,4825,4996,5178,5228,5237,5130,5708,5918,5818,5051,5098,4836,4886,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),49959,33144,22653,23059,14553,15048,15728,9675,5328,5382,2591,2772,--,705,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,378,353,428,318,--,
递延所得税负债(万元),2146,2204,2361,2419,2478,2536,2291,2350,2409,1807,1672,1727,550,1574,32,33,33,34,34,113,86,87,92,97,103,106,111,116,121,126,224,236,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,1952,--,308,326,180,183,198,143,180,150,203,172,176,181,425,340,138,250,634,785,453,591,0,0,0,0,0,
非流动负债合计(万元),152048,104735,96723,98062,64399,65369,75019,70063,67339,60862,55558,56123,55801,11454,340,358,213,217,232,256,266,237,295,269,279,287,536,456,259,376,857,1021,453,591,378,353,428,318,0,
负债合计(万元),267898,237184,223183,221971,183155,197897,177906,164707,156550,130945,112890,112094,113315,57413,23086,20859,21303,25026,19358,15506,12738,9269,9097,8812,8596,10889,8046,6098,5793,6350,8228,7254,5592,4214,6078,6610,4605,2956,1165,
实收资本(或股本)(万元),29302,29302,29302,29302,29302,29302,29302,29302,29302,29302,14651,14651,14651,14651,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,11800,5900,5900,5900,4400,4400,1600,1600,
资本公积(万元),58780,58767,58737,58670,58670,58670,58627,58627,58627,59602,74254,74575,74575,74560,31738,31738,31738,31738,31738,31738,31689,31689,31686,31677,31667,31658,31657,31657,31657,31657,31657,31657,37557,37557,37557,1693,1693,0,844,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
盈余公积(万元),3535,3535,3226,3226,3226,3226,2619,2619,2619,2619,2393,2393,2393,2393,1904,1904,1904,1904,1466,1466,1466,1466,1298,1298,1298,1298,855,855,855,855,544,544,544,544,228,228,228,328,164,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未分配利润(万元),50340,47993,44062,42395,40040,38296,35805,34137,31704,30426,27974,26051,24660,23520,21288,19947,19675,18865,17477,16551,16541,15916,14839,13440,13283,12530,9704,7988,8171,7688,6172,4579,4234,5537,4321,3455,2806,2283,709,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),141958,139598,135328,133594,131239,129495,126353,124685,122252,121950,119272,117670,116279,115124,66730,65388,65116,64306,62481,61555,61496,60871,59622,58215,58049,57286,54016,52300,52483,52000,50173,48580,48235,49538,48007,9777,9127,4211,3317,
少数股东权益(万元),51820,51115,52086,51512,50306,49129,48401,47033,45761,28186,26706,26255,25459,9501,4539,4419,4051,4090,3107,4303,3295,3359,3088,3049,1493,1459,1115,1035,1024,1009,841,831,--,0,0,0,0,9,6,
所有者权益(或股东权益)合计(万元),193778,190713,187414,185107,181545,178624,174754,171718,168013,150136,145977,143925,141737,124625,71269,69807,69167,68397,65588,65858,64791,64230,62710,61264,59542,58746,55131,53335,53507,53009,51014,49411,48235,49538,48007,9777,9127,4220,3322,
负债和所有者权益(或股东权益)总计(万元),461676,427897,410597,407078,364701,376521,352661,336425,324563,281081,258868,256019,255052,182038,94354,90666,90470,93423,84947,81364,77529,73499,71807,70076,68138,69635,63177,59433,59301,59360,59242,56665,53828,53752,54084,16387,13732,7177,4487,		
  
