报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),15357,15430,15498,15578,14714,14797,14828,15174,9474,9699,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),3423,3302,3298,3349,1036,1086,987,200,149,127,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1459,1464,1382,1412,1463,1472,1484,1022,261,251,
其他非流动资产(万元),1602,850,217,91,1157,1239,538,1202,4239,--,
非流动资产合计(万元),58620,58211,57493,58308,58901,59800,58343,51817,39538,32555,
资产总计(万元),160244,153909,157665,114998,109599,109938,110120,111429,96444,91971,
短期借款(万元),2100,6450,12960,12460,10950,11200,12800,17700,18800,20900,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1764,0,705,2095,3355,3785,3228,2733,2704,3745,
应付账款(万元),10891,11015,8838,11420,7718,8376,8293,6987,6703,7336,
预收账款(万元),13822,7959,7558,10648,13211,12314,13823,17031,18672,19551,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2112,2064,2023,2563,1992,1999,2166,2265,2509,1681,
应交税费(万元),3377,2016,2560,2946,3032,2081,3496,2811,3396,1801,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,2668,1,1,1,3466,--,3851,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),581,484,707,661,412,518,399,194,329,216,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),599,536,793,793,358,391,541,552,48,--,
流动负债合计(万元),35245,33192,36145,43587,41028,44129,44745,54125,53162,55230,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5116,5238,5353,5087,5021,5181,5370,3473,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),5116,5238,5353,5087,5021,5181,5370,3473,0,0,
负债合计(万元),40361,38430,41498,48674,46050,49309,50114,57599,53162,55230,
实收资本(或股本)(万元),30400,30400,30400,22800,22800,22800,22800,22800,20800,20297,
资本公积(万元),57476,57476,57476,17240,17240,17240,17240,17240,15640,1382,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4046,4046,4046,4046,2665,2665,2665,1751,734,2082,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),27961,23557,24245,22238,20844,17923,17300,12039,6108,12981,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),119883,115479,116167,66324,63549,60628,60005,53830,43282,36741,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),119883,115479,116167,66324,63549,60628,60005,53830,43282,36741,
负债和所有者权益(或股东权益)总计(万元),160244,153909,157665,114998,109599,109938,110120,111429,96444,91971,		
  
