报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
固定资产(万元),4197,4195,4237,4237,4226,4278,4500,4522,4673,1853,
在建工程(万元),123,59,11,50,83,68,21,8,21,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),82,92,105,116,137,157,196,205,26,2,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1940,1802,1655,1757,1408,1365,1464,1592,1384,1377,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),217,213,202,217,235,239,226,196,200,125,
其他非流动资产(万元),226,224,215,204,126,90,--,--,117,127,
非流动资产合计(万元),6784,6586,6425,6581,6215,6198,6406,6522,6420,3485,
资产总计(万元),52276,49124,49979,29870,28359,28288,28461,28477,26100,24269,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4539,3676,3886,2165,2718,2333,2107,2251,1820,2796,
预收账款(万元),528,559,523,508,607,567,471,442,369,403,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),962,854,1079,999,876,750,652,604,581,485,
应交税费(万元),1428,1124,1294,1375,1057,1152,1612,1267,900,833,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),261,249,193,261,160,111,105,94,666,28,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),7718,6462,6975,5307,5418,4914,4947,4656,4336,4545,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),28,--,--,--,--,--,--,--,30,--,
长期递延收益(万元),665,427,261,23,502,39,262,16,33,25,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),693,427,261,23,502,39,262,16,63,25,
负债合计(万元),8411,6889,7236,5331,5921,4953,5209,4672,4399,4569,
实收资本(或股本)(万元),8580,8580,8580,6435,6435,6435,6435,6435,6435,6435,
资本公积(万元),24991,24991,24991,9866,9866,9866,9866,9866,9866,9866,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1713,1713,1713,1713,1419,1419,1084,1084,546,281,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),8581,6951,7459,6525,4718,5615,5868,6421,4854,3118,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),43865,42235,42743,24539,22438,23335,23252,23805,21701,19700,
少数股东权益(万元),--,--,0,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),43865,42235,42743,24539,22438,23335,23252,23805,21701,19700,
负债和所有者权益(或股东权益)总计(万元),52276,49124,49979,29870,28359,28288,28461,28477,26100,24269,		
  
